year;month;day;hour;minute;temp_air;relative_humidity;atmospheric_pressure;ghi;dni;dhi;wind_direction;wind_speed;precipitable_water
1999;4;24;24;0;3.3;92;83000;0;0;0;160;4.6;129
1999;4;25;1;0;3.3;92;83000;0;0;0;160;3.6;129
1999;4;25;2;0;2.2;92;82800;0;0;0;120;3.6;129
1999;4;25;3;0;1.7;92;82700;0;0;0;140;3.6;139
1999;4;25;4;0;1.1;96;82700;0;0;0;150;4.1;139
1999;4;25;5;0;2.2;92;82800;0;0;0;240;3.1;139
1999;4;25;6;0;1;100;82600;0;0;0;290;4.1;139
1999;4;25;7;0;0.6;96;82600;156;187;109;270;4.1;139
1999;4;25;8;0;1;93;82600;90;0;90;270;4.1;129
1999;4;25;9;0;0.6;96;82600;118;0;118;290;2.1;129
1999;4;25;10;0;3.3;92;82700;341;48;305;280;3.1;129
1999;4;25;11;0;5;86;82700;648;289;405;310;2.1;129
1999;4;25;12;0;6.7;76;82700;679;294;417;340;2.1;129
1999;4;25;13;0;7.8;68;82800;536;120;430;40;3.1;129
1999;4;25;14;0;7.8;73;82700;433;48;393;90;3.1;129
1999;4;25;15;0;8.3;71;82700;538;286;329;90;2.6;120
1999;4;25;16;0;9.4;63;82800;100;0;100;50;2.6;120
1999;4;25;17;0;7.2;74;82600;200;58;175;110;4.6;120
1999;4;25;18;0;7.2;76;82700;123;143;90;170;4.1;120
1999;4;25;19;0;5;82;82600;18;214;9;160;4.6;120
1999;4;25;20;0;3.9;89;82600;0;0;0;120;1.5;120
1999;4;25;21;0;3.9;89;82700;0;0;0;200;3.1;120
1999;4;25;22;0;1.7;92;82500;0;0;0;170;3.1;110
1999;4;25;23;0;1.1;92;82600;0;0;0;180;4.1;110
1999;4;25;24;0;0.6;91;82300;0;0;0;150;2.6;110
1999;4;26;1;0;0.6;87;82300;0;0;0;190;4.1;110
1999;4;26;2;0;0;87;82200;0;0;0;160;3.1;110
1999;4;26;3;0;0.6;83;82200;0;0;0;170;2.6;110
1999;4;26;4;0;0;83;82100;0;0;0;170;2.1;110
1999;4;26;5;0;-1.1;87;82400;0;0;0;0;0;100
1999;4;26;6;0;0.6;83;82300;0;0;0;200;2.1;110
1999;4;26;7;0;3.3;82;82400;245;651;76;190;1.5;110
1999;4;26;8;0;7;76;82600;416;660;121;290;5.7;110
1999;4;26;9;0;6.1;82;82600;646;727;200;300;4.1;110
1999;4;26;10;0;7.8;76;82800;246;30;223;10;4.1;110
1999;4;26;11;0;8.9;73;82700;605;271;376;20;5.2;110
1999;4;26;12;0;11.1;57;83000;945;769;259;360;3.6;110
1999;4;26;13;0;11.1;59;83000;804;521;341;30;2.6;110
1999;4;26;14;0;11.7;59;83100;796;651;251;50;4.6;110
1999;4;26;15;0;12.2;57;83000;687;631;223;0;0;110
1999;4;26;16;0;12.2;57;83100;416;254;265;10;3.1;110
1999;4;26;17;0;11.7;59;82800;179;29;166;50;4.1;110
1999;4;26;18;0;11.1;61;83100;32;0;32;60;2.1;110
1999;4;26;19;0;10;66;83100;11;64;8;90;1.5;110
1999;4;26;20;0;7.2;80;82900;0;0;0;80;3.6;110
1999;4;26;21;0;6.1;82;82900;0;0;0;160;4.1;110
1999;4;26;22;0;5;86;82800;0;0;0;170;4.6;110
1999;4;26;23;0;6.1;79;82900;0;0;0;180;5.2;110
1999;4;26;24;0;6.1;79;82900;0;0;0;190;5.2;110
1999;4;27;1;0;3.9;86;82800;0;0;0;180;4.6;110
1999;4;27;2;0;4.4;79;82800;0;0;0;170;3.6;110
1999;4;27;3;0;6.7;73;82900;0;0;0;200;6.2;110
1999;4;27;4;0;6.1;70;82900;0;0;0;190;4.1;110
1999;4;27;5;0;7.2;65;83000;0;0;0;220;5.2;110
1999;4;27;6;0;8.9;61;83100;0;0;0;210;4.6;110
1999;4;27;7;0;11.1;52;83200;146;133;111;250;2.6;110
1999;4;27;8;0;11.7;54;83300;166;6;163;0;0;120
1999;4;27;9;0;13.3;51;83400;339;104;275;220;3.6;120
1999;4;27;10;0;15.6;40;83600;726;593;279;290;2.1;120
1999;4;27;11;0;17.2;35;83100;938;850;218;0;0;120
1999;4;27;12;0;17.2;35;83500;842;565;337;360;2.1;120
1999;4;27;13;0;18.3;31;83500;983;869;208;0;0;120
1999;4;27;14;0;19.4;31;83500;901;789;240;110;4.6;120
1999;4;27;15;0;21.7;28;83500;481;202;332;80;3.6;120
1999;4;27;16;0;18.9;34;83400;255;24;241;60;4.6;120
1999;4;27;17;0;17.8;41;82900;116;0;116;40;3.6;120
1999;4;27;18;0;16.1;48;83300;92;28;85;50;3.6;120
1999;4;27;19;0;12.2;64;83100;10;0;10;60;4.6;120
1999;4;27;20;0;11.7;71;83200;0;0;0;90;5.2;120
1999;4;27;21;0;10.6;74;83100;0;0;0;110;7.2;120
1999;4;27;22;0;9.4;77;83100;0;0;0;150;6.2;120
1999;4;27;23;0;8.3;93;83100;0;0;0;250;5.7;120
1999;4;27;24;0;7.8;93;83100;0;0;0;230;2.1;129
1999;4;28;1;0;7.2;90;83000;0;0;0;220;3.6;129
1999;4;28;2;0;7.2;90;83000;0;0;0;190;4.1;129
1999;4;28;3;0;6.1;93;82900;0;0;0;210;3.6;129
1999;4;28;4;0;6.7;89;83000;0;0;0;180;3.4;129
1999;4;28;5;0;3.9;93;83100;0;0;0;150;3.1;129
1999;4;28;6;0;5;93;83000;0;0;0;140;2.1;129
1999;4;28;7;0;7.8;89;83200;113;20;108;150;4.6;129
1999;4;28;8;0;9.4;83;83300;297;180;215;170;3.1;129
1999;4;28;9;0;10.6;77;83300;267;31;248;140;4.6;139
1999;4;28;10;0;11.7;71;83400;580;272;375;150;3.6;139
1999;4;28;11;0;13.3;69;83100;333;30;307;130;5.7;139
1999;4;28;12;0;14.4;62;83400;424;24;402;130;1.5;139
1999;4;28;13;0;16.1;62;83400;417;30;390;130;6.7;139
1999;4;28;14;0;15.6;64;83200;252;12;242;100;10.8;139
1999;4;28;15;0;16.1;60;83300;550;339;299;140;11.8;150
1999;4;28;16;0;15.6;57;83200;389;189;275;140;11.3;150
1999;4;28;17;0;12.8;77;82900;68;0;68;170;7.2;150
1999;4;28;18;0;10;83;83200;32;0;32;160;8.8;150
1999;4;28;19;0;8.9;86;83000;14;109;9;100;9.8;150
1999;4;28;20;0;8.9;93;83100;0;0;0;110;14.4;150
1999;4;28;21;0;7.2;93;83000;0;0;0;90;6.7;160
1999;4;28;22;0;8.3;86;83000;0;0;0;120;9.8;160
1999;4;28;23;0;8.3;86;83000;0;0;0;130;6.7;160
1999;4;28;24;0;8.3;90;83100;0;0;0;140;7.7;160
1999;4;29;1;0;8.3;90;83100;0;0;0;140;5.7;160
1999;4;29;2;0;8.3;90;83100;0;0;0;150;9.8;160
1999;4;29;3;0;6.1;89;83000;0;0;0;180;5.2;170
1999;4;29;4;0;6.1;93;82900;0;0;0;120;6.2;170
1999;4;29;5;0;6.1;89;83200;0;0;0;160;2.6;170
1999;4;29;6;0;5.6;92;83200;0;0;0;130;3.1;170
1999;4;29;7;0;6.7;89;83300;152;106;124;100;5.7;170
1999;4;29;8;0;8.3;90;83400;303;174;224;120;10.3;170
1999;4;29;9;0;8.3;86;83500;267;18;256;140;9.3;170
1999;4;29;10;0;8.9;83;83500;315;18;302;140;9.3;170
1999;4;29;11;0;8.3;90;83400;265;0;265;140;8.2;170
1999;4;29;12;0;9.4;86;83500;206;6;201;130;11.3;170
1999;4;29;13;0;10;80;83500;369;18;353;130;10.3;170
1999;4;29;14;0;10.6;79;83500;298;12;288;140;10.8;170
1999;4;29;15;0;8.3;93;83400;126;0;126;110;8.2;170
1999;4;29;16;0;8.9;93;83500;256;24;241;110;9.8;170
1999;4;29;17;0;8.9;86;83300;121;0;121;120;10.8;170
1999;4;29;18;0;7.8;86;83500;111;72;93;120;13.4;170
1999;4;29;19;0;7.2;90;83500;4;0;4;130;10.3;170
1999;4;29;20;0;6.7;93;83600;0;0;0;140;9.3;170
1999;4;29;21;0;6.7;93;83600;0;0;0;130;5.2;170
1999;4;29;22;0;6.7;93;83600;0;0;0;140;5.7;170
1999;4;29;23;0;6.7;96;83600;0;0;0;150;6.7;170
1999;4;29;24;0;7.2;90;83600;0;0;0;140;6.7;170
1999;4;30;1;0;6.7;93;83600;0;0;0;130;9.3;170
1999;4;30;2;0;6.7;93;83500;0;0;0;130;6.2;170
1999;4;30;3;0;6.7;96;83600;0;0;0;140;5.2;170
1999;4;30;4;0;6.7;93;83500;0;0;0;130;8.2;170
1999;4;30;5;0;6.7;93;83500;0;0;0;130;7.2;170
1999;4;30;6;0;6.1;97;83600;0;0;0;150;8.8;170
1999;4;30;7;0;6.7;93;83600;56;0;56;140;7.7;170
1999;4;30;8;0;6.1;89;83600;76;0;76;150;7.2;170
1999;4;30;9;0;6.7;89;83600;111;0;111;140;9.3;170
1999;4;30;10;0;7;93;83600;132;0;132;130;6.7;170
1999;4;30;11;0;7.8;93;83500;154;0;154;120;7.7;170
1999;4;30;12;0;7.8;93;83500;170;0;170;150;4.6;160
1999;4;30;13;0;7.2;93;83500;155;0;155;220;5.7;160
1999;4;30;14;0;7;93;83400;146;0;146;220;5.7;160
1999;4;30;15;0;4;100;83400;126;0;126;280;4.6;160
1999;4;30;16;0;5;96;83400;100;0;100;300;3.6;160
1999;4;30;17;0;5;96;83400;69;0;69;340;3.1;160
1999;4;30;18;0;5.6;96;83300;37;0;37;310;5.2;160
1999;4;30;19;0;6;93;83200;18;81;13;310;5.1;160
1999;4;30;20;0;5;96;83400;0;0;0;270;4.1;150
1999;4;30;21;0;4.4;97;83400;0;0;0;280;2.1;150
1999;4;30;22;0;3.8;97;83400;0;0;0;0;2;150
1999;4;30;23;0;3.1;96;83400;0;0;0;0;1.9;150
1999;4;30;24;0;2.5;100;83300;0;0;0;100;1.8;150
1991;5;1;1;0;1.9;81;83800;0;0;0;210;1.8;50
1991;5;1;2;0;1.3;84;83800;0;0;0;180;1.7;50
1991;5;1;3;0;0.6;80;83700;0;0;0;190;1.6;50
1991;5;1;4;0;0;83;83700;0;0;0;260;1.5;40
1991;5;1;5;0;1.1;73;83700;0;0;0;230;2.1;40
1991;5;1;6;0;1.1;70;83800;50;327;21;200;2.1;40
1991;5;1;7;0;4.4;58;83800;238;702;43;0;0;50
1991;5;1;8;0;6.1;54;83700;456;851;62;310;2.1;50
1991;5;1;9;0;7.8;48;83700;659;926;77;230;2.1;50
1991;5;1;10;0;10;45;83600;825;966;89;310;1.5;50
1991;5;1;11;0;12.2;45;83500;941;988;96;20;3.1;50
1991;5;1;12;0;14.4;40;83400;999;997;99;50;3.1;50
1991;5;1;13;0;16.1;35;83300;994;996;99;100;3.6;50
1991;5;1;14;0;18.9;28;83200;885;938;93;70;4.1;60
1991;5;1;15;0;18.3;27;83100;604;565;182;120;5.7;60
1991;5;1;16;0;19.4;23;83000;592;741;143;100;4.6;60
1991;5;1;17;0;18.9;20;83000;370;528;138;130;2.1;60
1991;5;1;18;0;18.3;25;83000;148;53;134;140;2.1;60
1991;5;1;19;0;17.2;30;83000;19;27;17;190;3.1;60
1991;5;1;20;0;14.4;39;83100;0;0;0;300;3.6;60
1991;5;1;21;0;12.2;50;83100;0;0;0;90;1.5;69
1991;5;1;22;0;10.6;61;83000;0;0;0;270;2.1;69
1991;5;1;23;0;9.4;45;83000;0;0;0;190;2.6;69
1991;5;1;24;0;7.8;65;83000;0;0;0;200;3.1;69
1991;5;2;1;0;7.2;65;83000;0;0;0;0;0;69
1991;5;2;2;0;6.7;67;83000;0;0;0;260;2.6;69
1991;5;2;3;0;5.6;64;83100;0;0;0;330;5.2;69
1991;5;2;4;0;3.9;69;83100;0;0;0;340;4.6;80
1991;5;2;5;0;3.3;69;83200;0;0;0;320;3.6;80
1991;5;2;6;0;3.3;66;83200;45;196;27;340;4.6;80
1991;5;2;7;0;4.4;55;83300;222;577;60;350;5.2;80
1991;5;2;8;0;5.6;56;83200;436;751;86;340;5.2;80
1991;5;2;9;0;6.7;57;83200;639;841;108;360;4.6;80
1991;5;2;10;0;8.3;51;83100;770;839;129;350;6.2;80
1991;5;2;11;0;9.4;49;83100;914;911;132;340;5.2;80
1991;5;2;12;0;11.1;44;83000;976;838;219;30;5.2;80
1991;5;2;13;0;11.7;42;82900;936;724;284;320;4.1;80
1991;5;2;14;0;12.8;39;82800;715;494;297;340;6.2;80
1991;5;2;15;0;12.8;39;82600;599;426;281;350;6.2;80
1991;5;2;16;0;12.8;39;82600;456;387;219;330;8.2;80
1991;5;2;17;0;11.1;44;82600;362;493;145;330;5.2;80
1991;5;2;18;0;10.6;46;82600;111;219;55;350;7.2;80
1991;5;2;19;0;8.3;53;82700;25;25;23;350;5.2;80
1991;5;2;20;0;6.7;54;82800;0;0;0;10;7.2;80
1991;5;2;21;0;4.4;61;83000;0;0;0;360;5.2;80
1991;5;2;22;0;5;58;83100;0;0;0;20;5.2;80
1991;5;2;23;0;3.9;66;83100;0;0;0;40;3.6;80
1991;5;2;24;0;3.3;72;83100;0;0;0;30;2.6;80
1991;5;3;1;0;2.8;78;83100;0;0;0;340;2.1;80
1991;5;3;2;0;2.2;78;83000;0;0;0;80;2.1;80
1991;5;3;3;0;1.7;81;83000;0;0;0;110;2.1;80
1991;5;3;4;0;0.6;87;83000;0;0;0;110;2.1;80
1991;5;3;5;0;0.6;87;83000;0;0;0;100;2.1;80
1991;5;3;6;0;0.6;83;83000;45;167;29;120;2.1;80
1991;5;3;7;0;3.3;72;83000;218;538;65;100;2.1;80
1991;5;3;8;0;5;67;83000;410;645;108;80;3.1;80
1991;5;3;9;0;7.2;60;83000;634;812;120;100;2.6;80
1991;5;3;10;0;10.6;50;82900;755;808;135;10;2.1;80
1991;5;3;11;0;13.3;43;82900;813;703;208;360;3.6;80
1991;5;3;12;0;13.9;37;82800;528;160;382;80;6.2;80
1991;5;3;13;0;15;36;82700;421;84;346;80;6.7;80
1991;5;3;14;0;16.1;30;82700;439;134;325;90;7.7;80
1991;5;3;15;0;15;34;82600;559;225;390;90;6.2;89
1991;5;3;16;0;15.6;33;82700;211;0;211;90;6.7;89
1991;5;3;17;0;15;36;82700;154;63;126;60;5.2;89
1991;5;3;18;0;13.3;40;82800;109;34;100;60;5.2;89
1991;5;3;19;0;12.2;43;82800;20;0;20;90;3.1;89
1991;5;3;20;0;10;50;83000;0;0;0;20;7.2;89
1991;5;3;21;0;7.8;73;83200;0;0;0;30;7.2;89
1991;5;3;22;0;6.1;76;83300;0;0;0;350;8.2;89
1991;5;3;23;0;5;86;83400;0;0;0;350;5.2;89
1991;5;3;24;0;5;89;83400;0;0;0;360;4.1;89
1991;5;4;1;0;4.4;89;83400;0;0;0;30;4.1;89
1991;5;4;2;0;5;86;83400;0;0;0;60;3.6;89
1991;5;4;3;0;4.4;89;83400;0;0;0;70;3.1;89
1991;5;4;4;0;4.4;89;83400;0;0;0;70;2.1;100
1991;5;4;5;0;4.4;89;83400;0;0;0;70;3.1;100
1991;5;4;6;0;4.4;89;83500;15;0;15;350;2.1;100
1991;5;4;7;0;5;86;83500;60;0;60;40;2.6;89
1991;5;4;8;0;5;89;83500;111;0;111;20;2.6;89
1991;5;4;9;0;5.6;82;83500;158;0;158;40;2.1;89
1991;5;4;10;0;7.2;76;83500;195;0;195;10;2.1;89
1991;5;4;11;0;8.3;68;83500;263;0;263;70;3.1;89
1991;5;4;12;0;7.8;73;83600;278;0;278;100;4.6;89
1991;5;4;13;0;6.1;79;83600;277;0;277;80;6.2;89
1991;5;4;14;0;5;86;83600;259;0;259;90;5.2;89
1991;5;4;15;0;3.3;92;83700;227;0;227;60;6.2;89
1991;5;4;16;0;4.4;89;83700;181;0;181;50;4.1;89
1991;5;4;17;0;3.9;93;83800;104;0;104;60;3.1;89
1991;5;4;18;0;3.9;89;83900;53;0;53;20;2.6;89
1991;5;4;19;0;3.3;97;83900;11;0;11;360;3.1;80
1991;5;4;20;0;2.8;96;84000;0;0;0;330;3.6;80
1991;5;4;21;0;2.8;96;84100;0;0;0;360;2.6;80
1991;5;4;22;0;2.2;92;84100;0;0;0;360;3.1;80
1991;5;4;23;0;1.1;96;84100;0;0;0;320;1.5;80
1991;5;4;24;0;1.1;96;84200;0;0;0;300;2.6;80
1991;5;5;1;0;1.1;96;84200;0;0;0;300;2.1;80
1991;5;5;2;0;1.7;96;84200;0;0;0;220;2.6;80
1991;5;5;3;0;2.2;92;84200;0;0;0;0;0;80
1991;5;5;4;0;2.2;92;84200;0;0;0;0;0;80
1991;5;5;5;0;2.8;92;84200;0;0;0;170;1;80
1991;5;5;6;0;2.8;92;84200;20;0;20;190;1.5;80
1991;5;5;7;0;2.8;78;84300;75;0;75;100;3.1;80
1991;5;5;8;0;4.4;79;84300;366;74;331;130;1.5;80
1991;5;5;9;0;6.7;67;84200;500;366;265;250;2.1;80
1991;5;5;10;0;7.8;60;84200;693;607;224;330;2.1;80
1991;5;5;11;0;9.4;54;84200;853;778;181;20;3.1;80
1991;5;5;12;0;11.1;48;84100;928;883;124;330;2.6;80
1991;5;5;13;0;12.2;45;84100;989;923;152;20;3.1;80
1991;5;5;14;0;13.9;40;84000;895;912;117;40;3.6;80
1991;5;5;15;0;13.9;38;84000;717;772;135;40;4.6;80
1991;5;5;16;0;14.4;35;84000;600;776;121;360;2.6;80
1991;5;5;17;0;14.4;34;84000;405;782;54;350;2.6;80
1991;5;5;18;0;13.3;32;84000;201;553;56;80;2.1;80
1991;5;5;19;0;11.7;44;84000;41;293;17;90;3.1;80
1991;5;5;20;0;9.4;52;84000;0;0;0;110;2.6;80
1991;5;5;21;0;9.4;52;84100;0;0;0;120;1.5;80
1991;5;5;22;0;8.3;56;84100;0;0;0;160;4.1;80
1991;5;5;23;0;7.8;55;84000;0;0;0;200;2.1;80
1991;5;5;24;0;7.2;55;84000;0;0;0;180;2.6;80
1991;5;6;1;0;6.7;62;83900;0;0;0;200;4.1;80
1991;5;6;2;0;6.1;68;83900;0;0;0;190;4.1;80
1991;5;6;3;0;5.6;70;83900;0;0;0;190;4.1;80
1991;5;6;4;0;5.6;67;83800;0;0;0;210;2.1;80
1991;5;6;5;0;4.4;73;83900;0;2;0;320;2.1;80
1991;5;6;6;0;4.4;79;83900;47;153;31;190;2.1;80
1991;5;6;7;0;8.3;63;83900;225;525;71;180;2.6;80
1991;5;6;8;0;11.7;48;83900;422;696;89;90;1;80
1991;5;6;9;0;13.9;40;83800;557;586;181;0;0;80
1991;5;6;10;0;16.1;25;83800;778;694;240;190;2.1;89
1991;5;6;11;0;17.2;25;83700;811;678;223;140;3.1;89
1991;5;6;12;0;18.3;21;83600;943;799;214;40;1.5;89
1991;5;6;13;0;20;21;83500;691;355;368;120;4.1;89
1991;5;6;14;0;20;18;83400;642;105;551;130;3.6;89
1991;5;6;15;0;20;20;83400;530;218;364;130;2.6;100
1991;5;6;16;0;19.4;21;83400;176;0;176;170;3.6;100
1991;5;6;17;0;17.8;27;83400;119;0;119;320;5.2;100
1991;5;6;18;0;16.7;32;83400;59;0;59;310;5.2;100
1991;5;6;19;0;15.6;37;83400;16;0;16;50;2.6;100
1991;5;6;20;0;15;37;83500;0;0;0;50;2.6;100
1991;5;6;21;0;15;37;83500;0;0;0;20;1.5;110
1991;5;6;22;0;12.8;52;83600;0;0;0;160;5.2;110
1991;5;6;23;0;11.7;63;83500;0;0;0;130;5.2;110
1991;5;6;24;0;10.6;65;83500;0;0;0;140;5.7;110
1991;5;7;1;0;9.4;74;83400;0;0;0;120;3.1;110
1991;5;7;2;0;8.3;80;83400;0;0;0;130;3.1;110
1991;5;7;3;0;8.3;80;83300;0;0;0;130;2.6;120
1991;5;7;4;0;7.2;86;83300;0;0;0;150;1.5;120
1991;5;7;5;0;6.1;93;83400;0;0;0;130;1.5;120
1991;5;7;6;0;8.3;83;83400;27;0;27;210;2.1;120
1991;5;7;7;0;10;74;83500;72;28;63;230;1.5;120
1991;5;7;8;0;11.1;66;83500;161;0;161;310;2.6;120
1991;5;7;9;0;12.8;59;83500;395;95;333;360;3.1;120
1991;5;7;10;0;14.4;51;83500;564;295;334;120;2.6;120
1991;5;7;11;0;17.2;39;83500;753;512;308;360;2.6;120
1991;5;7;12;0;17.8;32;83500;929;788;208;20;3.1;110
1991;5;7;13;0;18.3;31;83500;707;272;459;330;2.6;110
1991;5;7;14;0;18.9;29;83500;704;552;231;70;3.1;110
1991;5;7;15;0;20;31;83500;711;565;282;360;4.6;110
1991;5;7;16;0;20;26;83500;493;472;200;40;2.6;110
1991;5;7;17;0;19.4;29;83500;308;332;157;50;2.1;110
1991;5;7;18;0;18.9;29;83500;182;460;59;10;3.1;110
1991;5;7;19;0;16.7;34;83600;39;184;23;40;3.6;110
1991;5;7;20;0;14.4;57;83700;0;0;0;100;5.2;110
1991;5;7;21;0;12.8;62;83800;0;0;0;130;4.1;110
1991;5;7;22;0;11.7;63;83800;0;0;0;190;1.5;110
1991;5;7;23;0;10.6;71;83800;0;0;0;200;3.1;110
1991;5;7;24;0;9.4;71;83800;0;0;0;200;2.6;110
1991;5;8;1;0;8.3;71;83700;0;0;0;170;2.6;110
1991;5;8;2;0;7.8;68;83700;0;0;0;180;2.1;110
1991;5;8;3;0;6.7;76;83700;0;0;0;180;2.1;110
1991;5;8;4;0;6.7;76;83700;0;0;0;210;2.6;100
1991;5;8;5;0;6.1;79;83700;0;5;0;180;2.1;100
1991;5;8;6;0;8.9;68;83700;57;246;30;200;2.6;100
1991;5;8;7;0;12.2;54;83700;235;543;72;210;3.6;100
1991;5;8;8;0;16.1;36;83700;452;775;78;210;5.7;100
1991;5;8;9;0;18.9;29;83600;625;825;92;180;5.2;100
1991;5;8;10;0;21.7;25;83600;815;905;110;210;2.6;100
1991;5;8;11;0;22.8;19;83500;915;916;117;140;3.6;100
1991;5;8;12;0;24.4;19;83400;989;924;142;170;4.6;100
1991;5;8;13;0;25;18;83300;904;770;201;130;5.2;100
1991;5;8;14;0;25.6;19;83200;811;742;173;140;3.1;100
1991;5;8;15;0;27.2;18;83100;752;794;148;130;4.6;100
1991;5;8;16;0;26.1;20;83100;582;719;135;150;8.2;100
1991;5;8;17;0;26.1;20;83000;413;613;133;150;7.7;100
1991;5;8;18;0;25;20;83000;190;378;88;150;12.4;100
1991;5;8;19;0;23.3;22;82900;38;144;26;170;10.8;100
1991;5;8;20;0;21.1;24;83000;0;0;0;170;7.2;100
1991;5;8;21;0;20;30;83100;0;0;0;190;5.7;100
1991;5;8;22;0;19.4;33;83100;0;0;0;190;10.8;100
1991;5;8;23;0;18.3;34;83000;0;0;0;190;10.3;100
1991;5;8;24;0;16.7;38;83000;0;0;0;170;9.3;100
1991;5;9;1;0;15.6;42;82900;0;0;0;180;5.2;100
1991;5;9;2;0;15.6;40;82900;0;0;0;160;5.2;100
1991;5;9;3;0;15;42;82800;0;0;0;170;5.7;100
1991;5;9;4;0;13.9;45;82800;0;0;0;180;4.6;100
1991;5;9;5;0;12.8;51;82800;0;6;0;180;4.1;100
1991;5;9;6;0;15;44;82800;59;73;50;160;4.1;100
1991;5;9;7;0;17.2;38;82800;165;119;128;140;4.1;100
1991;5;9;8;0;20;35;82800;200;190;108;170;4.1;100
1991;5;9;9;0;17.2;50;82800;426;275;247;340;3.1;100
1991;5;9;10;0;19.4;45;82800;510;259;308;350;2.6;100
1991;5;9;11;0;23.9;16;82700;608;199;434;190;8.2;100
1991;5;9;12;0;24.4;14;82700;793;473;358;190;9.3;100
1991;5;9;13;0;24.4;15;82600;685;219;485;190;10.3;100
1991;5;9;14;0;25;15;82600;316;37;283;160;7.7;100
1991;5;9;15;0;26.1;15;82600;512;266;310;170;10.3;100
1991;5;9;16;0;27.8;13;82500;462;506;146;160;9.8;100
1991;5;9;17;0;27.8;13;82500;295;358;131;170;10.8;100
1991;5;9;18;0;26.1;12;82500;157;280;81;180;9.8;100
1991;5;9;19;0;25;13;82600;30;49;26;180;5.7;100
1991;5;9;20;0;23.3;16;82600;0;0;0;160;4.6;100
1991;5;9;21;0;21.1;21;82600;0;0;0;160;4.1;100
1991;5;9;22;0;20;21;82700;0;0;0;170;5.2;100
1991;5;9;23;0;19.4;21;82700;0;0;0;170;3.6;100
1991;5;9;24;0;18.3;22;82800;0;0;0;170;3.1;100
1991;5;10;1;0;16.1;25;82800;0;0;0;140;5.7;100
1991;5;10;2;0;16.1;25;82800;0;0;0;150;5.2;100
1991;5;10;3;0;15;27;82800;0;0;0;130;3.6;100
1991;5;10;4;0;13.9;30;82800;0;0;0;150;3.1;100
1991;5;10;5;0;13.9;30;82800;0;4;0;190;4.6;100
1991;5;10;6;0;15;31;82900;44;102;32;160;5.2;100
1991;5;10;7;0;16.7;28;82900;239;502;85;180;3.1;100
1991;5;10;8;0;21.1;22;82900;375;412;173;200;3.1;100
1991;5;10;9;0;23.9;16;82900;614;713;150;160;3.6;100
1991;5;10;10;0;26.1;16;82900;685;634;189;250;2.6;100
1991;5;10;11;0;28.3;8;82800;876;820;159;220;8.2;100
1991;5;10;12;0;28.3;17;82800;919;785;197;150;11.3;100
1991;5;10;13;0;28.9;15;82800;969;938;110;150;12.4;100
1991;5;10;14;0;28.9;15;82800;895;900;119;150;10.8;100
1991;5;10;15;0;28.9;15;82700;704;670;193;160;11.3;100
1991;5;10;16;0;30;10;82700;444;481;142;180;7.2;100
1991;5;10;17;0;28.3;8;82700;391;633;100;170;7.2;100
1991;5;10;18;0;26.7;19;82700;190;358;91;160;10.3;100
1991;5;10;19;0;25;24;82700;39;127;28;140;5.7;100
1991;5;10;20;0;22.8;50;82900;0;0;0;130;13.9;100
1991;5;10;21;0;21.1;53;83000;0;0;0;130;11.3;100
1991;5;10;22;0;20;57;83100;0;0;0;150;11.3;100
1991;5;10;23;0;20;61;83100;0;0;0;170;10.8;100
1991;5;10;24;0;19.4;59;83100;0;0;0;160;10.3;100
1991;5;11;1;0;18.9;61;83100;0;0;0;160;9.3;100
1991;5;11;2;0;17.8;63;83200;0;0;0;160;8.8;100
1991;5;11;3;0;17.2;63;83200;0;0;0;170;5.2;100
1991;5;11;4;0;16.1;70;83300;0;0;0;170;6.2;100
1991;5;11;5;0;15;72;83300;0;1;0;180;3.6;100
1991;5;11;6;0;15.6;62;83400;61;166;42;190;5.2;100
1991;5;11;7;0;17.8;50;83400;218;455;78;190;5.2;100
1991;5;11;8;0;20.6;42;83400;429;650;110;150;4.1;100
1991;5;11;9;0;22.8;31;83400;652;791;135;180;3.6;100
1991;5;11;10;0;25;22;83300;691;700;142;170;5.7;100
1991;5;11;11;0;27.2;13;83200;934;902;144;180;7.7;89
1991;5;11;12;0;28.3;8;83100;899;763;196;170;7.2;89
1991;5;11;13;0;28.9;11;83100;880;771;173;150;7.2;89
1991;5;11;14;0;28.3;10;83000;873;818;166;160;7.2;89
1991;5;11;15;0;28.3;9;82900;722;678;202;160;10.3;89
1991;5;11;16;0;27.8;9;82800;575;633;177;160;7.7;89
1991;5;11;17;0;27.8;10;82800;396;587;125;150;5.7;89
1991;5;11;18;0;27.2;11;82700;180;378;75;160;5.2;89
1991;5;11;19;0;25.6;10;82700;37;111;27;150;6.2;89
1991;5;11;20;0;23.9;11;82800;0;0;0;160;3.6;89
1991;5;11;21;0;21.7;12;82900;0;0;0;160;2.6;80
1991;5;11;22;0;19.4;15;82900;0;0;0;150;4.1;80
1991;5;11;23;0;18.9;16;83000;0;0;0;190;2.6;80
1991;5;11;24;0;16.7;20;83100;0;0;0;200;2.1;80
1991;5;12;1;0;18.9;13;83100;0;0;0;190;6.2;80
1991;5;12;2;0;17.2;10;83200;0;0;0;210;2.6;80
1991;5;12;3;0;11.7;39;83300;0;0;0;40;4.1;80
1991;5;12;4;0;10;41;83300;0;0;0;70;3.6;80
1991;5;12;5;0;8.9;47;83400;0;31;0;130;2.1;80
