DATE (MM/DD/YYYY),HOUR-MST,Avg Global PSP [W/m^2],Avg Direct NIP #1 [W/m^2],Avg Diffuse SB PSP [W/m^2],Avg Avg Wind Speed @ 33ft [m/s],Avg Roof Temp [deg C]
4/20/1999,19,5.3073,-0.4239,4.5023,4.1645,15.9573
4/20/1999,20,-2.3638,-0.3596,-2.3858,4.5798,14.6063
4/20/1999,21,-2.7546,-0.2230,-2.6995,2.4455,14.1802
4/20/1999,22,-2.5620,-0.5127,-2.4770,2.9046,13.0973
4/20/1999,23,-2.2403,-0.3576,-2.1493,2.6757,11.9207
4/21/1999,0,-3.4605,-0.8922,-3.1395,3.0970,11.1097
4/21/1999,1,-4.5700,-1.0208,-4.1843,1.8288,10.3707
4/21/1999,2,-1.6742,-0.1219,-1.5624,6.8363,10.0918
4/21/1999,3,-1.6123,-0.4516,-1.5251,6.6457,10.3742
4/21/1999,4,-3.1090,-0.5876,-3.0139,6.8689,9.2800
4/21/1999,5,-2.8121,-0.6913,-2.7670,8.5748,8.8765
4/21/1999,6,29.8136,209.3462,18.6088,7.0026,7.8642
4/21/1999,7,164.8123,380.9226,81.6205,3.7631,8.6270
4/21/1999,8,427.3450,759.7000,90.3884,6.1526,9.5240
4/21/1999,9,646.7240,929.6570,94.0141,5.3422,11.8537
4/21/1999,10,796.3392,782.4643,187.1383,5.5570,13.1292
4/21/1999,11,695.1807,287.4160,374.9190,3.1315,14.0200
4/21/1999,12,565.0760,47.5230,449.5962,4.8379,13.5717
4/21/1999,13,750.9383,336.0219,366.1998,4.9051,13.5617
4/21/1999,14,641.1043,316.7658,301.0168,5.2289,13.9955
4/21/1999,15,195.1858,3.1410,173.8014,3.7685,13.5668
4/21/1999,16,156.8965,0.3075,141.2293,8.4815,11.5603
4/21/1999,17,37.2158,-0.6811,33.8784,6.5092,10.1165
4/21/1999,18,9.2741,-2.4777,7.6728,5.4601,7.7326
4/21/1999,19,1.9155,-0.3119,0.8773,3.9672,5.4125
4/21/1999,20,-0.3577,0.6506,-1.0691,4.2251,4.7578
4/21/1999,21,-0.2375,0.7420,-0.7530,5.2033,4.0986
4/21/1999,22,-0.5058,0.6790,-0.9416,3.8234,3.9025
4/21/1999,23,-0.6212,1.4793,-1.0617,2.8671,4.1220
4/22/1999,0,-0.3995,0.8735,-1.0073,2.9444,4.0296
4/22/1999,1,-0.8964,0.9082,-1.3101,1.8672,3.1944
4/22/1999,2,-1.5009,0.5025,-1.7103,1.5978,1.1495
4/22/1999,3,-0.0288,0.1301,-0.1640,1.9242,0.0541
4/22/1999,4,0.0207,-0.3384,-0.0147,0.3233,-0.1382
4/22/1999,5,0.4271,-0.4435,0.4744,0.1340,-0.2440
4/22/1999,6,6.9237,-0.4574,5.7897,0.1340,-0.2165
4/22/1999,7,26.4767,-0.3182,22.8386,0.1340,-0.1423
4/22/1999,8,65.0839,-0.0225,58.7546,0.1362,-0.0567
4/22/1999,9,131.3265,1.3751,120.2499,2.0574,0.2722
4/22/1999,10,329.6500,9.5761,297.9673,3.2380,0.6532
4/22/1999,11,597.6428,28.7140,528.3230,4.1561,0.6833
4/22/1999,12,500.9237,5.5082,459.6177,3.5453,0.9413
4/22/1999,13,369.6812,3.3435,342.4605,3.0032,1.0258
4/22/1999,14,451.9663,3.6224,412.1290,2.9633,1.5720
4/22/1999,15,490.4365,16.1209,430.3715,3.2255,1.9424
4/22/1999,16,188.5197,0.3608,173.9998,2.4887,1.9681
4/22/1999,17,73.1180,-0.2520,68.0923,3.0568,1.8075
4/22/1999,18,34.1225,-0.1417,31.4558,2.9366,1.5417
4/22/1999,19,6.4103,-0.7833,5.6651,3.8836,0.8415
4/22/1999,20,0.0000,-0.1841,-0.3126,3.7313,0.0759
4/22/1999,21,0.0002,-0.2314,-0.3043,3.5351,0.0033
4/22/1999,22,-0.1113,-0.3826,-0.1439,2.8276,-0.1319
4/22/1999,23,-0.0198,-0.4670,-0.0648,3.3256,-0.2121
4/23/1999,0,-0.0465,-0.5265,-0.0071,2.7346,-0.2220
4/23/1999,1,-0.2669,-0.3933,-0.1105,3.2335,-0.3497
4/23/1999,2,-0.1565,-0.3657,-0.1281,3.2615,-0.5252
4/23/1999,3,-0.0979,-0.3464,-0.1024,3.6522,-0.6950
4/23/1999,4,-0.0893,-0.3176,-0.0935,4.0208,-0.8938
4/23/1999,5,-0.0780,-0.3173,-0.0699,3.7581,-1.0141
4/23/1999,6,12.4140,-0.1458,11.4552,3.4874,-1.0461
4/23/1999,7,73.8237,-0.1242,67.5740,4.0320,-0.8964
4/23/1999,8,113.8872,-0.2135,104.0656,3.2379,-0.9197
4/23/1999,9,201.4595,-0.1660,182.7565,4.3804,-1.4119
4/23/1999,10,196.1810,0.7566,178.7333,2.9281,-1.3407
4/23/1999,11,257.6175,1.4783,232.3738,2.4870,-1.2762
4/23/1999,12,317.2645,3.6981,285.9720,1.3869,-0.1142
4/23/1999,13,292.0230,4.8927,263.5095,1.4569,-0.0639
4/23/1999,14,427.5505,9.0380,406.0668,1.0739,0.5643
4/23/1999,15,415.7085,3.6708,384.2452,1.5206,-0.0479
4/23/1999,16,306.7697,2.3865,281.6877,1.6334,0.0204
4/23/1999,17,156.6730,0.1876,145.9648,1.9846,-0.3026
4/23/1999,18,48.8410,0.1648,45.8425,1.2033,-0.3581
4/23/1999,19,6.1553,-0.0713,5.4339,0.7948,-0.4469
4/23/1999,20,-0.7142,-0.2349,-1.4942,0.5598,-0.4033
4/23/1999,21,-0.5431,-0.1967,-1.2060,1.1989,-0.3111
4/23/1999,22,-0.5529,-0.1971,-0.9072,1.0082,-0.3479
4/23/1999,23,-1.4758,-0.2943,-1.2705,0.8259,-0.4414
4/24/1999,0,-3.2583,-0.6948,-2.3073,0.7367,-1.1583
4/24/1999,1,-1.9785,-0.4726,-1.4338,2.2774,-1.5427
4/24/1999,2,-2.9233,-0.7457,-2.2429,1.9491,-2.5226
4/24/1999,3,-2.8995,-0.6533,-2.0720,1.3043,-2.2075
4/24/1999,4,-3.3637,-0.8590,-2.5481,1.5626,-2.5112
4/24/1999,5,-1.6106,-0.5744,-0.8702,1.4976,-3.1235
4/24/1999,6,31.2332,32.5784,21.6410,2.6464,-2.2599
4/24/1999,7,230.8843,289.6873,109.3883,3.3086,-2.3084
4/24/1999,8,484.7817,461.3234,187.7583,1.9881,-0.6900
4/24/1999,9,687.4463,753.9242,182.9240,2.0000,0.4704
4/24/1999,10,803.2958,758.6826,217.4118,2.1898,1.0401
4/24/1999,11,768.2585,91.4863,594.5035,1.5835,2.0332
4/24/1999,12,784.0905,124.6438,580.6398,1.3419,2.7489
4/24/1999,13,971.8953,713.5301,282.9955,1.6199,2.9230
4/24/1999,14,986.9115,704.7632,341.6078,1.3702,3.8740
4/24/1999,15,670.0673,109.2022,498.2618,1.8617,4.2615
4/24/1999,16,351.9730,5.9461,313.7825,1.4195,5.0077
4/24/1999,17,103.4549,-0.1496,96.1041,2.8113,3.9638
4/24/1999,18,30.4329,-0.0326,28.7181,2.4878,4.0636
4/24/1999,19,2.5433,-0.2431,2.9258,2.5541,3.6765
4/24/1999,20,-0.3837,-0.0824,-0.0090,3.4730,3.4071
4/24/1999,21,-0.3012,0.0364,-0.0028,2.3413,3.5796
4/24/1999,22,-1.2323,-0.0166,-1.1694,1.3576,3.5554
4/24/1999,23,-0.9867,-0.1830,-0.7378,2.9840,3.1096
4/25/1999,0,-0.7245,0.0224,-0.5137,2.0415,3.0658
4/25/1999,1,-0.8184,-0.0490,-0.5228,2.0176,3.0299
4/25/1999,2,-0.7111,-0.1212,-0.4739,0.9633,2.7740
4/25/1999,3,-0.4307,0.0703,-0.6802,2.8274,2.3389
4/25/1999,4,-0.1829,-0.1033,-0.5525,4.1839,1.9910
4/25/1999,5,-0.6065,-0.2062,-0.9520,4.2969,1.5638
4/25/1999,6,7.9660,0.0092,7.0368,3.2793,0.9440
4/25/1999,7,77.3243,0.3586,70.1180,2.8650,0.8246
4/25/1999,8,135.5681,1.3136,123.1031,1.6504,0.9386
4/25/1999,9,411.8955,51.3975,323.1532,1.4350,1.8234
4/25/1999,10,530.9052,19.4809,457.3215,1.8486,2.5276
4/25/1999,11,406.0438,4.7060,370.1907,0.9694,4.0426
4/25/1999,12,330.9420,4.0669,302.5912,1.5463,3.8547
4/25/1999,13,149.4504,1.8451,137.3338,1.3748,4.2567
4/25/1999,14,132.9005,1.1066,121.2916,2.3254,4.0038
4/25/1999,15,190.0120,1.3462,171.5782,3.5259,4.7297
4/25/1999,16,69.2853,-0.9033,63.4937,4.4215,4.6708
4/25/1999,17,79.7012,3.0652,71.4441,4.4777,4.5550
4/25/1999,18,199.5978,426.5996,103.6295,1.4904,5.9444
4/25/1999,19,28.3940,132.2990,17.0760,2.9123,5.3259
4/25/1999,20,-2.8058,-0.4061,-2.9821,4.6573,4.0149
4/25/1999,21,-2.7135,0.1848,-2.5418,4.1514,3.3857
4/25/1999,22,-3.2774,0.3840,-2.8943,3.0238,4.1098
4/25/1999,23,-3.9976,-0.1237,-3.5020,1.9975,3.6589
4/26/1999,0,-3.5860,-0.9169,-2.9502,2.6224,3.3559
4/26/1999,1,-3.3889,-0.8415,-2.7996,3.8136,3.7150
4/26/1999,2,-3.6000,-0.8979,-3.1212,2.8960,3.5173
4/26/1999,3,-1.4049,-0.7033,-0.9408,2.5090,3.8856
4/26/1999,4,-1.5662,-0.4565,-1.3123,3.3188,4.0353
4/26/1999,5,-2.2878,-0.6251,-2.0025,3.6520,4.1002
4/26/1999,6,27.2924,27.4613,21.5410,2.4046,3.2638
4/26/1999,7,195.5067,348.6493,110.2761,2.0367,3.4731
4/26/1999,8,221.5772,22.7584,188.7817,1.2259,4.7602
4/26/1999,9,305.3735,11.2123,266.7378,1.1953,5.8367
4/26/1999,10,690.5850,300.7013,389.4987,1.2923,7.2019
4/26/1999,11,477.0557,85.8270,348.0787,3.7818,7.6780
4/26/1999,12,618.2658,197.8650,375.4248,4.3761,8.1402
4/26/1999,13,839.3715,354.5661,441.3152,3.2800,8.4592
4/26/1999,14,690.9272,353.7116,324.6523,1.7783,9.5262
4/26/1999,15,346.7245,4.1583,308.9755,1.2561,9.9760
4/26/1999,16,389.2303,157.0113,243.0670,1.8687,11.6995
4/26/1999,17,398.6518,520.3468,169.8797,11.4416,12.0868
4/26/1999,18,224.7505,653.9953,66.8938,9.3780,11.8913
4/26/1999,19,21.8236,56.0456,15.0075,5.2014,10.2985
4/26/1999,20,-3.5011,-0.5799,-3.4058,4.1677,8.9703
4/26/1999,21,-3.5456,-0.0968,-3.3173,2.2652,8.2915
4/26/1999,22,-3.2835,-0.1279,-3.0341,2.3358,7.3661
4/26/1999,23,-2.4805,0.0084,-2.2494,3.1193,6.8707
4/27/1999,0,-1.9049,-0.1543,-1.7915,3.7276,7.6594
4/27/1999,1,-2.2500,-0.4941,-2.0175,3.5904,8.5073
4/27/1999,2,-2.8151,-0.7314,-2.3976,2.9131,9.1587
4/27/1999,3,-2.6413,-0.7053,-2.2430,3.2171,8.4315
4/27/1999,4,-2.8313,-0.6829,-2.3626,2.8104,8.9097
4/27/1999,5,-2.2085,-0.7108,-1.8089,2.4226,7.9093
4/27/1999,6,26.3615,143.5605,23.7158,2.0740,8.6488
4/27/1999,7,64.8919,-0.1279,58.1122,2.7798,8.7498
4/27/1999,8,171.6557,3.1182,151.7028,2.6273,9.8848
4/27/1999,9,350.0285,41.1601,280.4697,2.8483,12.9035
4/27/1999,10,651.1692,459.5986,236.7463,4.6910,15.2233
4/27/1999,11,873.5158,688.9216,223.6078,5.3855,16.4608
4/27/1999,12,1047.9157,893.5317,202.1338,5.2429,18.0647
4/27/1999,13,874.9593,619.8921,245.1140,3.3354,19.2570
4/27/1999,14,956.5478,872.2270,176.9320,2.7827,19.9800
4/27/1999,15,474.6358,200.5619,271.2155,3.1739,19.8500
4/27/1999,16,208.6908,17.8583,171.0694,2.9454,18.8098
4/27/1999,17,117.7193,3.5647,102.5997,6.2565,15.5872
4/27/1999,18,86.9155,2.0424,78.3193,3.6783,15.0172
4/27/1999,19,16.9015,1.3627,15.5404,2.8683,13.7968
4/27/1999,20,-3.1343,-0.3270,-2.7394,3.9187,12.7082
4/27/1999,21,-2.5716,0.1599,-2.3444,4.5293,11.8278
4/27/1999,22,-1.8297,0.1234,-1.9055,7.7652,11.5865
4/27/1999,23,-2.2801,-0.2422,-2.2733,5.8397,10.9097
4/28/1999,0,-3.4867,-0.7837,-3.2010,3.4638,9.4990
4/28/1999,1,-3.3230,-0.5278,-2.8832,3.5869,8.3137
4/28/1999,2,-4.0351,-0.7742,-3.4831,1.9406,7.6670
4/28/1999,3,-3.4784,-0.7958,-3.0742,2.4526,7.2983
4/28/1999,4,-3.0214,-0.6817,-2.5848,3.5538,6.7882
4/28/1999,5,-2.5583,-0.6702,-2.2367,3.4339,6.4097
4/28/1999,6,28.3911,12.8715,26.0381,3.1788,6.2330
4/28/1999,7,73.9483,4.0279,66.5060,4.0568,7.1239
4/28/1999,8,161.2362,2.9852,143.4640,3.2874,8.1487
4/28/1999,9,322.7167,36.2246,263.3967,2.5702,8.9010
4/28/1999,10,146.5512,0.7724,133.1927,2.8786,8.9533
4/28/1999,11,385.4488,5.2813,339.7033,2.8053,9.4848
4/28/1999,12,480.3055,18.6545,411.4227,2.6323,10.2993
4/28/1999,13,533.8380,64.2015,415.8697,3.1673,11.2730
4/28/1999,14,440.4718,31.8632,364.4112,3.7266,11.8348
4/28/1999,15,257.0400,2.3914,230.5298,3.4644,11.9227
4/28/1999,16,216.7137,10.7343,189.9637,4.2441,11.8675
4/28/1999,17,60.2649,-0.2037,55.0689,3.0396,11.3678
4/28/1999,18,28.5032,-0.0442,25.4867,1.7244,10.5577
4/28/1999,19,4.4370,-0.1477,3.9950,4.4065,10.5323
4/28/1999,20,-1.7064,0.5643,-1.7679,5.1903,9.3750
4/28/1999,21,0.0002,0.5448,-0.4235,4.0093,8.0943
4/28/1999,22,0.1810,0.6701,-0.2969,5.2586,7.7445
4/28/1999,23,-0.1199,0.1776,-0.2894,5.0272,7.5228
4/29/1999,0,-0.0315,-0.2442,-0.0964,6.7953,7.2005
4/29/1999,1,0.1986,0.0598,0.0335,4.3169,5.5389
4/29/1999,2,-0.0667,0.0965,-0.1237,3.6330,5.1827
4/29/1999,3,-0.4524,0.1653,-0.5404,1.6608,4.8588
4/29/1999,4,-0.4894,0.0984,-0.6924,1.6575,4.9753
4/29/1999,5,-1.1559,-0.1073,-1.1847,1.9048,4.9274
4/29/1999,6,15.8532,0.2449,14.2000,1.0128,4.9077
4/29/1999,7,49.0072,0.4908,43.9157,1.0506,5.3813
4/29/1999,8,111.4865,1.0346,100.2150,3.0018,5.9549
4/29/1999,9,203.3460,10.7328,174.4015,3.4374,6.6032
4/29/1999,10,342.3422,68.7512,252.9183,2.7665,7.9003
4/29/1999,11,385.5910,57.4698,292.6691,6.6045,9.6152
4/29/1999,12,557.7487,77.6389,419.3530,9.2100,10.0258
4/29/1999,13,538.7415,80.3021,407.0440,10.1977,10.3702
4/29/1999,14,424.9830,13.5263,371.1773,9.3679,10.3050
4/29/1999,15,252.4518,6.7782,219.6354,7.7893,10.2973
4/29/1999,16,260.6918,15.1626,220.0977,9.7968,10.2885
4/29/1999,17,52.0378,0.1559,46.5351,5.3200,9.8192
4/29/1999,18,27.0700,0.7544,24.0138,7.4105,8.6828
4/29/1999,19,9.3301,0.8110,8.2517,7.6507,7.2013
4/29/1999,20,-0.2652,0.4845,-0.5204,6.8213,6.5300
4/29/1999,21,0.0629,1.3363,-0.3543,7.3993,5.6865
4/29/1999,22,-0.8242,1.1512,-0.8689,4.4572,5.5101
4/29/1999,23,-1.0337,0.6065,-1.2008,2.2039,4.9645
4/30/1999,0,-0.7694,0.1959,-0.8016,0.7847,4.8587
4/30/1999,1,-0.7244,0.2788,-0.6428,1.1912,5.0784
4/30/1999,2,-0.6866,0.2593,-0.5964,1.5219,4.9891
4/30/1999,3,-0.6933,0.2107,-0.5183,1.1319,4.9388
4/30/1999,4,-0.2209,0.1298,-0.1840,1.2037,4.9296
4/30/1999,5,0.0720,0.1610,-0.1086,0.9935,5.2309
4/30/1999,6,2.6240,0.1134,2.1735,3.6002,5.7641
4/30/1999,7,13.7204,-0.3490,12.2844,5.7481,5.6120
4/30/1999,8,32.8025,-0.1933,29.3450,5.6792,4.7204
4/30/1999,9,52.4374,-0.0061,46.9484,4.5677,4.1783
4/30/1999,10,58.0099,0.2222,51.9382,2.1889,4.1402
4/30/1999,11,80.4407,0.6875,72.0246,1.3326,4.3897
4/30/1999,12,73.3431,0.5747,66.2704,1.6291,4.4625
4/30/1999,13,81.2658,-0.2640,72.8846,2.3925,3.7770
4/30/1999,14,105.9192,0.4123,94.7898,1.5893,3.4046
4/30/1999,15,96.8757,-0.0458,86.7257,1.7493,3.1628
4/30/1999,16,73.3920,-0.1271,65.9375,2.4007,2.8324
4/30/1999,17,66.1628,0.1103,59.0437,2.9267,2.9591
4/30/1999,18,44.3188,0.4230,39.2889,2.6493,3.5653
4/30/1999,19,8.1160,0.1844,7.1056,1.1210,3.7838
4/30/1999,20,-0.2225,0.0855,-0.2520,0.9024,3.7046
4/30/1999,21,-0.8493,0.0883,-0.6747,1.0057,3.6096
4/30/1999,22,-1.4621,0.0547,-1.2968,1.6960,3.4085
4/30/1999,23,-1.4600,0.1006,-1.1776,2.1565,3.1738
5/1/1999,0,-2.0776,-0.1552,-1.6682,1.2962,3.0393
5/1/1999,1,-1.7730,0.2748,-1.4191,1.6823,3.1563
5/1/1999,2,-1.8548,-0.0891,-1.3005,1.0709,2.7277
5/1/1999,3,-1.5004,-0.0389,-0.9573,2.0934,2.8405
5/1/1999,4,-1.6924,0.0034,-1.2801,1.0204,2.7238
5/1/1999,5,-1.4447,-0.3085,-0.9129,2.1821,2.6402
5/1/1999,6,23.3161,2.2417,20.9757,1.6144,2.7568
5/1/1999,7,162.0059,74.2673,126.8519,1.0096,3.6475
5/1/1999,8,215.2517,7.7506,190.2412,1.8368,4.8922
5/1/1999,9,365.5477,47.0096,294.7612,2.2988,5.2963
5/1/1999,10,435.1800,23.0360,365.7180,2.9726,6.0590
5/1/1999,11,294.4908,4.7152,263.3925,2.2807,6.7787
5/1/1999,12,197.8477,1.7831,179.4732,1.9292,7.3232
5/1/1999,13,119.1528,1.0515,108.7582,3.1469,7.1236
5/1/1999,14,118.1193,1.1666,107.2182,3.6795,6.4219
5/1/1999,15,50.2760,0.0772,45.1685,5.7686,5.3444
5/1/1999,16,60.2860,-0.7272,54.3024,3.4822,1.9882
5/1/1999,17,73.7948,0.4742,66.1110,1.1879,1.6448
5/1/1999,18,25.4855,-0.0428,22.7298,2.1102,1.9195
5/1/1999,19,1.9754,0.0974,1.6204,2.1271,2.0378
5/1/1999,20,-0.1760,-0.0895,-0.4072,3.3449,2.0098
5/1/1999,21,-0.1760,-0.0026,-0.4140,3.1749,1.8084
5/1/1999,22,-0.7161,0.1465,-0.8908,2.5623,2.0322
5/1/1999,23,-0.6594,0.0631,-0.7273,1.8070,1.9993
5/2/1999,0,-1.5777,-0.1889,-1.5150,1.6465,1.7725
5/2/1999,1,-2.2629,0.1136,-2.2052,1.2791,1.4066
5/2/1999,2,-1.6739,-0.1065,-1.7560,2.5125,1.1557
5/2/1999,3,-1.7527,-0.0865,-1.7319,2.1259,1.4531
5/2/1999,4,-2.1235,-0.2788,-1.9052,1.3671,1.2144
5/2/1999,5,-0.7296,-0.2581,-0.4556,0.8338,1.1059
5/2/1999,6,15.0457,-0.0683,13.0607,1.9369,1.4056
5/2/1999,7,84.6775,0.9655,76.7541,2.3359,2.1653
5/2/1999,8,123.8431,1.4872,112.6725,2.3629,3.8044
5/2/1999,9,264.3332,3.5637,238.4773,2.9885,5.8288
5/2/1999,10,361.6805,12.4469,311.8507,2.9739,6.9583
5/2/1999,11,444.6623,16.3218,379.4045,2.3387,8.4073
5/2/1999,12,568.7552,109.7008,388.6142,2.8032,11.2980
5/2/1999,13,660.7845,365.9207,253.2703,2.5965,12.9760
5/2/1999,14,650.5338,345.5993,282.6842,5.1922,14.7625
5/2/1999,15,344.8315,30.7580,281.3745,2.9062,14.3465
5/2/1999,16,670.1835,519.8313,294.0532,5.4666,16.5775
5/2/1999,17,193.6743,58.8623,146.0182,4.5666,15.7412
5/2/1999,18,239.5982,430.9518,121.9172,7.2026,15.5767
5/2/1999,19,71.6858,176.4527,50.1402,5.1291,14.8625
5/2/1999,20,-4.0055,-0.6722,-3.6048,2.1221,12.7452
5/2/1999,21,-4.2581,-0.3986,-3.8939,2.4250,11.4433
5/2/1999,22,-3.3236,-0.1623,-2.9412,3.0035,10.4610
5/2/1999,23,-3.5187,-0.1097,-3.0403,2.2429,10.2868
5/3/1999,0,-2.9600,-0.2797,-2.7013,1.8389,10.6575
5/3/1999,1,-3.6071,-0.6966,-3.4624,1.9790,9.7383
5/3/1999,2,-3.2990,-0.6788,-3.0751,2.6624,8.6540
5/3/1999,3,-2.7649,-0.1549,-2.6921,3.3329,9.7278
5/3/1999,4,-3.8126,-0.6562,-3.5592,2.5307,9.6798
5/3/1999,5,-4.0434,-0.8815,-3.6585,2.7926,8.9462
5/3/1999,6,19.4214,30.0544,17.1973,3.1368,8.7425
5/3/1999,7,94.7620,68.3806,62.2835,4.9572,9.7702
5/3/1999,8,377.6638,627.5823,79.8600,6.0640,11.9802
5/3/1999,9,541.3220,574.1283,131.4598,8.7353,12.6043
5/3/1999,10,753.6067,694.4897,187.4502,7.8039,15.1857
5/3/1999,11,394.1317,98.1528,251.3865,6.1428,15.5755
5/3/1999,12,986.3490,677.4249,296.3968,8.4979,17.3013
5/3/1999,13,736.6483,271.8993,406.9713,10.2568,17.4200
5/3/1999,14,713.5463,214.6681,439.2808,9.6468,17.3428
5/3/1999,15,786.8898,710.8848,226.8850,7.2531,16.6127
5/3/1999,16,270.3549,229.6794,119.8960,7.3265,14.8762
5/3/1999,17,409.8255,672.2326,99.6248,4.7455,15.6477
5/3/1999,18,209.9855,495.8123,64.8320,6.5271,14.4787
5/3/1999,19,29.5919,12.2837,25.9100,8.0565,11.6468
5/3/1999,20,-2.2311,-0.1098,-2.0873,8.0164,10.2773
5/3/1999,21,-3.5841,-0.1353,-3.2814,4.8525,9.4633
5/3/1999,22,-2.4111,0.2267,-2.3218,7.8159,8.4908
5/3/1999,23,-1.7098,0.0817,-1.6021,8.0928,9.2672
5/4/1999,0,-2.4944,-0.4854,-2.3125,8.3680,8.1470
5/4/1999,1,-2.6104,-0.3320,-2.3430,6.9314,7.6285
5/4/1999,2,-2.2055,-0.4153,-2.1034,9.1169,7.6550
5/4/1999,3,-2.3521,-0.4393,-2.2434,9.2744,7.3547
5/4/1999,4,-2.7560,-0.5604,-2.5038,6.6976,6.9906
5/4/1999,5,-2.4986,-0.5560,-2.2664,4.8408,6.3875
5/4/1999,6,25.8536,4.4739,23.1049,5.6965,6.4848
5/4/1999,7,101.2008,6.6379,89.1727,6.9768,6.5266
5/4/1999,8,436.7367,750.8453,70.1755,6.1861,7.5883
5/4/1999,9,703.8757,999.3620,69.1452,9.0901,8.4325
5/4/1999,10,861.8160,985.9540,85.4332,8.3056,9.5335
5/4/1999,11,988.2032,1058.0367,59.3323,10.2720,10.1623
5/4/1999,12,1052.3917,1066.8750,61.4943,9.6304,10.8057
5/4/1999,13,1052.4433,1069.6850,61.5372,10.0541,11.2530
5/4/1999,14,985.4802,1060.5517,62.1923,9.2084,11.7927
5/4/1999,15,731.8618,744.4764,114.7912,10.0792,11.5715
5/4/1999,16,672.2930,959.1425,77.3760,12.4958,10.9877
5/4/1999,17,475.7282,941.3428,55.1720,13.2222,9.9278
5/4/1999,18,247.3772,787.1040,51.4239,11.4093,9.0032
5/4/1999,19,47.5287,226.9904,25.3128,12.6848,7.1470
5/4/1999,20,-1.9331,0.0230,-1.7984,13.6793,6.0047
5/4/1999,21,-2.1555,0.2674,-2.1525,13.8269,5.6739
5/4/1999,22,-2.0884,0.2507,-2.0592,14.6040,5.3464
