DATE (MM/DD/YYYY),HOUR-MST,Avg Global CM6b [W/m^2],Avg Direct CH1 [W/m^2],Avg Diffuse CM22 Vent [W/m^2],Avg Deck Temp [deg C],Avg Avg Wind Speed @ 10ft [m/s]
8/20/2002,10,466.6617,196.5386,354.7337,25.2023,2.0699
8/20/2002,11,205.4826,6.6246,217.0260,25.8625,1.8989
8/20/2002,12,311.4735,161.3759,185.4888,22.6658,3.4396
8/20/2002,13,690.5803,431.6351,348.1972,26.1453,2.0893
8/20/2002,14,735.7853,716.3187,168.9294,26.7027,3.8347
8/20/2002,15,610.3120,486.7815,264.9643,26.9410,2.8104
8/20/2002,16,350.7822,92.0809,323.5407,26.9868,1.3804
8/20/2002,17,279.1692,292.1841,181.4825,27.2103,1.7478
8/20/2002,18,191.0472,443.3297,80.3831,26.9740,1.6083
8/20/2002,19,35.7874,138.2021,23.8806,25.8368,1.0995
8/20/2002,20,-3.6962,-0.6189,-1.8538,24.2055,2.4106
8/20/2002,21,-3.1465,-0.6430,-1.8241,23.0472,2.3331
8/20/2002,22,-2.6104,-0.4773,-1.8443,22.3830,3.4094
8/20/2002,23,-2.2685,-0.5597,-1.5728,22.2417,4.3290
8/21/2002,0,-3.0001,-0.7873,-1.4777,19.4305,2.8826
8/21/2002,1,-2.7402,-0.6905,-1.6339,18.2867,1.1333
8/21/2002,2,-1.4509,-0.2137,-1.3874,18.4025,2.4487
8/21/2002,3,-1.7822,-0.4240,-1.3763,19.2908,2.4210
8/21/2002,4,-1.7559,-0.4027,-1.1643,19.6155,2.3467
8/21/2002,5,-1.3922,-0.3687,-1.0441,19.4512,0.2785
8/21/2002,6,9.5866,-0.4826,11.4700,19.5437,0.5541
8/21/2002,7,96.7070,1.3709,107.4398,19.6772,0.2387
8/21/2002,8,211.6311,143.4375,158.5110,21.3443,2.0131
8/21/2002,9,360.4665,200.0684,277.5277,23.8168,3.5918
8/21/2002,10,430.9352,83.8287,400.1795,25.0452,1.9170
8/21/2002,11,503.4353,107.3723,451.0753,26.4867,4.5568
8/21/2002,12,588.2468,196.0786,445.4173,27.5022,3.7966
8/21/2002,13,669.7662,310.5903,429.6278,27.7417,2.1553
8/21/2002,14,453.0582,161.3493,340.8758,26.9245,4.1388
8/21/2002,15,73.0727,-1.4983,79.9116,20.9045,10.4432
8/21/2002,16,217.6305,60.3054,199.2852,18.6408,5.9607
8/21/2002,17,95.1067,-0.8405,103.7411,20.7858,5.1986
8/21/2002,18,52.7979,-0.2589,58.7826,16.9970,3.0360
8/21/2002,19,4.4522,-0.2888,5.6462,16.5027,1.8197
8/21/2002,20,-2.0110,-0.4110,-1.1917,16.6740,0.8242
8/21/2002,21,-1.8474,-0.4646,-1.1701,16.4607,1.3317
8/21/2002,22,-2.3161,-0.2872,-1.3565,17.2353,1.1696
8/21/2002,23,-2.4463,-0.5610,-1.5349,17.4792,3.7251
8/22/2002,0,-2.5071,-0.5804,-1.6648,16.8778,3.1663
8/22/2002,1,-2.5564,-0.6065,-1.7548,16.4457,2.6875
8/22/2002,2,-2.7601,-0.5018,-1.7926,16.4703,2.8109
8/22/2002,3,-1.5371,-0.2273,-1.3389,17.2420,4.2573
8/22/2002,4,-1.5320,-0.2611,-1.2921,17.9362,4.7113
8/22/2002,5,-2.1112,-0.6035,-1.4529,17.3635,4.7830
8/22/2002,6,23.6994,142.5574,15.3831,15.3235,4.1318
8/22/2002,7,169.5640,557.3972,51.8054,15.7268,3.2991
8/22/2002,8,370.5877,751.2862,75.3562,16.7615,1.6772
8/22/2002,9,561.1603,854.5055,88.2899,19.6760,0.8162
8/22/2002,10,737.5378,911.7053,105.9607,20.3753,1.8990
8/22/2002,11,896.1263,916.8495,176.8492,21.7023,2.0022
8/22/2002,12,864.3378,811.5442,184.5302,23.2430,1.8632
8/22/2002,13,429.8163,222.3433,256.5282,24.0055,1.6605
8/22/2002,14,566.5017,374.1884,280.2345,25.0260,2.3177
8/22/2002,15,295.8293,76.5256,259.9236,25.4803,2.2837
8/22/2002,16,23.5704,-1.3078,27.6168,24.2257,2.9104
8/22/2002,17,42.1343,0.2003,47.1995,20.2730,5.0154
8/22/2002,18,57.2958,2.0895,64.5942,20.1168,1.1680
8/22/2002,19,11.0643,10.5585,12.8567,18.6393,0.4844
8/22/2002,20,-3.0691,-0.7237,-1.6194,17.5255,1.4155
8/22/2002,21,-2.1272,-0.3741,-1.4513,17.9428,1.6842
8/22/2002,22,-2.9672,-0.3193,-1.9172,19.2935,2.3513
8/22/2002,23,-3.9033,-0.7698,-1.8900,19.1842,1.3118
8/23/2002,0,-3.4340,-0.6300,-1.8041,17.9287,0.7933
8/23/2002,1,-2.5614,-0.5862,-1.6782,17.5900,3.3976
8/23/2002,2,-3.3160,-0.7366,-1.5309,15.6025,2.0241
8/23/2002,3,-2.9801,-0.5773,-1.6104,15.0505,2.0878
8/23/2002,4,-2.5436,-0.4970,-1.6670,14.4443,1.3187
8/23/2002,5,-2.5732,-0.3748,-1.5881,14.5978,1.8599
8/23/2002,6,30.5542,106.9266,25.8351,15.0830,2.2367
8/23/2002,7,101.8049,57.5844,103.8953,16.7803,1.3214
8/23/2002,8,284.8780,204.8959,219.7917,19.3913,0.6600
8/23/2002,9,397.8472,203.3938,304.6363,20.9705,0.8520
8/23/2002,10,657.8550,536.4157,300.9590,22.5595,1.6020
8/23/2002,11,725.1313,381.1157,449.5505,24.4523,2.1780
8/23/2002,12,761.1408,424.8312,423.2072,26.4992,2.6896
8/23/2002,13,591.8793,162.4571,486.9692,27.4740,2.9637
8/23/2002,14,718.5797,431.8964,392.7778,29.4620,2.8746
8/23/2002,15,330.1560,123.3759,265.7515,26.9153,4.2192
8/23/2002,16,332.4358,137.1460,275.7792,27.2178,2.8171
8/23/2002,17,185.3665,77.8060,160.9513,26.6332,1.9742
8/23/2002,18,65.4010,-0.3013,74.2926,25.9882,1.0730
8/23/2002,19,6.5427,-0.8251,10.0220,24.4665,0.9286
8/23/2002,20,-3.5060,-1.2295,-1.6923,22.9787,1.1450
8/23/2002,21,-2.4058,-0.4800,-1.4482,20.4545,2.7650
8/23/2002,22,-2.2913,-0.4064,-1.7032,20.1102,2.0983
8/23/2002,23,-1.6576,-0.4345,-1.0778,20.3913,2.0249
8/24/2002,0,-2.1247,-0.5832,-1.1602,20.0530,3.2222
8/24/2002,1,-2.8460,-0.3476,-1.4973,18.6928,2.5568
8/24/2002,2,-2.2763,-0.4624,-1.1514,18.4345,1.9160
8/24/2002,3,-3.0695,-0.5710,-1.4889,17.3123,1.8127
8/24/2002,4,-2.8688,-0.6515,-1.7034,16.4203,1.6270
8/24/2002,5,-2.5635,-0.4844,-1.6355,16.2808,3.1102
8/24/2002,6,13.9510,27.0131,13.4730,14.5415,6.2377
8/24/2002,7,94.5259,74.3223,91.1084,14.3407,4.7736
8/24/2002,8,359.5182,694.2350,91.3323,16.9403,2.3891
8/24/2002,9,545.8448,786.1872,111.3140,17.4703,3.2148
8/24/2002,10,609.8297,573.7954,387.6067,17.5753,2.4804
8/24/2002,11,791.7555,725.0357,227.0028,18.7580,2.0460
8/24/2002,12,893.7348,913.0808,131.5273,20.8028,1.4216
8/24/2002,13,892.3547,909.5078,823.9820,22.0387,2.0508
8/24/2002,14,799.6185,813.6720,884.4270,23.1113,2.1873
8/24/2002,15,522.3432,448.2916,444.6435,23.9017,1.8358
8/24/2002,16,480.4318,554.9737,177.9117,25.1543,2.3171
8/24/2002,17,383.7537,677.9268,106.7153,25.5222,2.4957
8/24/2002,18,157.9594,373.4015,66.4470,24.5493,3.3660
8/24/2002,19,17.5498,58.2466,13.8302,22.4767,2.6858
8/24/2002,20,-3.0207,-0.6264,-1.5561,20.7003,2.3690
8/24/2002,21,-2.9932,-0.5097,-1.5056,20.1288,1.6553
8/24/2002,22,-2.0013,-0.6688,-1.2277,18.7775,4.6781
8/24/2002,23,-1.7355,-0.4121,-1.1005,16.6845,5.0693
8/25/2002,0,-1.3380,-0.3921,-0.8432,16.2807,3.8361
8/25/2002,1,-2.4096,-0.5934,-1.2951,15.3973,2.5194
8/25/2002,2,-2.0817,-0.5580,-1.0546,14.9822,0.3037
8/25/2002,3,-1.7023,-0.3741,-0.9196,14.5753,0.1460
8/25/2002,4,-0.5706,-0.1324,-0.5959,14.7452,0.5631
8/25/2002,5,-0.4592,-0.2380,-0.4076,14.5347,1.1460
8/25/2002,6,7.1967,-0.3638,8.2957,14.3048,1.3120
8/25/2002,7,78.4797,24.9061,79.6630,14.0503,0.5331
8/25/2002,8,328.3748,552.7906,111.4515,17.1063,1.3457
8/25/2002,9,564.8038,855.3207,93.7260,18.9437,2.5258
8/25/2002,10,728.3595,927.6352,139.7336,20.6673,1.4846
8/25/2002,11,842.9163,957.7115,939.0633,23.1715,2.1142
8/25/2002,12,907.4762,982.1183,1010.5965,25.6760,2.4111
8/25/2002,13,907.5320,972.0913,1009.7367,28.1033,2.6668
8/25/2002,14,744.3382,699.8468,826.0472,28.8433,2.3034
8/25/2002,15,555.0535,437.0935,565.7630,29.0200,2.8543
8/25/2002,16,528.0413,543.3575,230.0243,29.5315,1.8980
8/25/2002,17,208.8022,110.2192,172.6803,29.1982,2.0413
8/25/2002,18,71.8134,-0.5780,81.7895,28.2145,1.3457
8/25/2002,19,7.2172,6.7362,9.8717,26.8880,0.6010
8/25/2002,20,-3.7151,-0.7655,-1.7275,25.4437,0.6322
8/25/2002,21,-2.4841,-0.5247,-1.5067,23.6567,1.7184
8/25/2002,22,-2.4257,-0.6347,-1.6632,23.3372,1.0674
8/25/2002,23,-3.1929,-0.8759,-1.6727,22.3957,0.9693
8/26/2002,0,-3.6032,-0.4188,-2.0843,21.8103,2.1695
8/26/2002,1,-3.2653,-0.5055,-2.1714,22.0813,3.4980
8/26/2002,2,-3.9600,-0.6245,-2.3512,22.4248,2.9454
8/26/2002,3,-2.6731,-0.5254,-1.9243,21.9765,5.0274
8/26/2002,4,-2.1697,-0.3137,-1.7469,21.7192,4.8259
8/26/2002,5,-2.7965,-0.5992,-1.9775,21.7442,2.8895
8/26/2002,6,20.7685,71.4975,19.8335,21.2962,2.8803
8/26/2002,7,188.3009,559.2348,77.5637,22.9118,0.7784
8/26/2002,8,379.2923,829.8740,356.4885,23.8482,0.9647
8/26/2002,9,569.9215,914.8997,636.7472,24.1913,1.1300
8/26/2002,10,728.5743,960.6527,817.4597,27.9363,0.8327
8/26/2002,11,856.1300,996.9382,956.0715,28.9988,1.9494
8/26/2002,12,902.6432,974.3025,1004.2857,29.3142,2.9546
8/26/2002,13,903.2405,958.8120,1003.2998,29.8873,3.0574
8/26/2002,14,851.1917,940.7755,944.9223,30.4550,2.7808
8/26/2002,15,700.8695,788.8503,753.2130,31.0180,3.0045
8/26/2002,16,242.8075,111.1448,189.0067,30.3135,2.9324
8/26/2002,17,144.6613,12.5436,155.1280,29.4343,2.2114
8/26/2002,18,52.5687,16.7938,55.3033,28.5850,1.0672
8/26/2002,19,10.0825,47.5826,9.0765,28.3985,1.2312
8/26/2002,20,-4.5732,-0.5780,-2.0436,26.2532,1.7910
8/26/2002,21,-3.0051,-1.0549,-1.5761,23.8558,3.4201
8/26/2002,22,-1.0356,-0.7761,-1.0456,19.8760,6.7999
8/26/2002,23,-0.7345,-0.4188,-0.5596,17.1802,3.6222
8/27/2002,0,-0.6952,-0.2037,-0.5262,16.8638,3.5113
8/27/2002,1,-0.5029,-0.3736,-0.4113,16.1052,2.3925
8/27/2002,2,-1.2862,-0.6031,-0.7534,15.3652,1.2920
8/27/2002,3,-1.3482,-0.2712,-0.8088,14.8533,1.2315
8/27/2002,4,-0.5343,-0.2164,-0.4596,15.0878,1.9901
8/27/2002,5,-0.8921,-0.6712,-0.7991,13.9275,2.8970
8/27/2002,6,-0.9744,-0.0820,-0.2430,13.8810,0.7303
8/27/2002,7,15.6623,-0.1017,17.7187,13.5982,0.6430
8/27/2002,8,43.3311,-0.0217,48.5349,14.2175,2.1644
8/27/2002,9,154.9822,4.1035,166.6230,14.3650,2.8307
8/27/2002,10,613.6260,503.5679,271.5443,17.4643,4.6033
8/27/2002,11,823.5267,875.9907,723.4508,21.0302,2.3894
8/27/2002,12,814.7673,710.1550,901.7602,22.6833,3.1526
8/27/2002,13,785.7027,629.0482,859.6997,22.8672,2.8625
8/27/2002,14,110.0568,0.7861,115.7463,22.3193,5.4119
8/27/2002,15,11.3562,-1.1376,9.3858,15.9048,3.8410
8/27/2002,16,22.3772,0.4824,22.2159,16.4285,3.4404
8/27/2002,17,24.7625,0.0781,25.2906,17.0582,2.3651
8/27/2002,18,57.5304,139.8622,34.7012,17.5053,1.7100
8/27/2002,19,9.6886,4.1029,9.3881,18.3207,3.4147
8/27/2002,20,-0.9132,-0.4021,-1.4198,19.1210,3.7839
8/27/2002,21,-1.1982,-0.6727,-1.4946,18.5622,2.5617
8/27/2002,22,-1.4067,-0.6868,-1.6000,18.2057,1.2776
8/27/2002,23,-1.5509,-0.6181,-1.4295,17.5780,0.5438
8/28/2002,0,-1.4266,-0.7087,-1.3246,16.5743,0.7641
8/28/2002,1,-1.3726,-0.5459,-1.2633,15.2733,3.1332
8/28/2002,2,-1.5260,-0.4288,-1.3372,14.6858,2.7797
8/28/2002,3,-0.8682,-0.1451,-0.7946,14.9785,3.7162
8/28/2002,4,-0.1666,-0.2405,-0.3178,14.3775,5.1705
8/28/2002,5,-0.3404,-0.2236,-0.4239,14.5680,3.5870
8/28/2002,6,9.4574,-0.4760,11.0425,14.0045,1.9570
8/28/2002,7,141.4822,240.9569,100.6071,14.7772,1.0584
8/28/2002,8,371.3848,553.0170,176.1652,16.8888,1.2080
8/28/2002,9,343.0018,183.3809,268.9048,17.2552,0.8332
8/28/2002,10,697.1405,542.9413,348.0797,18.5712,1.0930
8/28/2002,11,376.2308,51.8781,369.6745,19.1592,0.9282
8/28/2002,12,526.1562,73.7467,501.5092,20.6432,0.9978
8/28/2002,13,723.0157,366.9631,443.9447,21.6285,2.5825
8/28/2002,14,362.5470,154.6893,256.4487,21.4583,1.6393
8/28/2002,15,40.3417,-0.7152,45.7238,20.7132,1.2711
8/28/2002,16,198.8460,192.8965,110.8563,21.0800,1.4894
8/28/2002,17,405.8007,746.5110,112.5977,24.1748,4.4707
8/28/2002,18,117.0026,239.5605,55.9240,22.2955,1.9738
8/28/2002,19,12.1386,51.7917,9.1931,21.9998,1.2974
8/28/2002,20,-3.5692,-0.9112,-1.7402,21.1750,0.5960
8/28/2002,21,-2.8691,-0.7347,-1.4241,18.7195,1.9752
8/28/2002,22,-2.5069,-0.4223,-1.5202,17.9815,3.6277
8/28/2002,23,-2.1233,-0.4149,-1.2863,17.0512,4.0661
8/29/2002,0,-2.1426,-0.5228,-1.2274,16.3717,2.7297
8/29/2002,1,-2.3304,-0.6517,-1.2786,15.6648,0.8771
8/29/2002,2,-2.4934,-0.6286,-1.2700,14.9920,0.4497
8/29/2002,3,-2.0689,-0.3706,-1.2621,14.9528,0.9797
8/29/2002,4,-1.9642,-0.5938,-1.2068,14.7095,0.7253
8/29/2002,5,-1.1149,-0.3566,-1.3003,14.8985,1.5765
8/29/2002,6,18.5634,56.2918,16.9565,15.6738,1.1128
8/29/2002,7,99.7850,66.2507,93.4358,15.6703,1.0487
8/29/2002,8,315.0103,335.4478,204.1290,17.2450,0.1522
8/29/2002,9,459.2030,306.4541,320.2473,20.0123,0.7034
8/29/2002,10,428.8952,81.3891,401.6358,19.3155,2.2628
8/29/2002,11,813.2503,804.0160,195.1348,20.8320,2.8888
8/29/2002,12,885.3413,899.4435,146.9712,21.6487,3.0204
8/29/2002,13,788.9518,684.0625,234.0795,23.0522,4.5934
8/29/2002,14,54.7113,-0.8662,60.0159,20.9825,5.2664
8/29/2002,15,15.2260,-1.3775,17.8172,19.2330,5.7264
8/29/2002,16,89.8750,62.1057,60.8801,16.6800,4.9478
8/29/2002,17,391.2148,796.1057,78.4313,18.2600,2.9053
8/29/2002,18,211.1647,537.8848,92.7325,17.9782,1.6803
8/29/2002,19,7.1406,11.6318,7.2075,16.8537,0.5609
8/29/2002,20,-1.6313,-0.6652,-1.1114,16.1737,0.9029
8/29/2002,21,-1.0590,-0.3560,-0.9361,16.2527,0.3912
8/29/2002,22,-2.7300,-0.6807,-1.3678,15.8550,0.3862
8/29/2002,23,-1.9398,-0.7169,-1.4745,15.0150,1.3131
8/30/2002,0,-1.7452,-0.3801,-1.5921,14.9733,3.0007
8/30/2002,1,-2.2960,-0.6362,-1.5078,14.8385,3.6275
8/30/2002,2,-2.6674,-0.6366,-1.4056,13.9275,1.8887
8/30/2002,3,-2.1401,-0.6019,-1.3815,13.6183,0.7205
8/30/2002,4,-2.0836,-0.3162,-1.7377,13.7828,2.2160
8/30/2002,5,-1.8210,-0.5035,-1.6846,14.7640,4.0308
8/30/2002,6,14.8986,105.7046,16.8025,15.2978,5.7295
8/30/2002,7,155.3427,573.3467,173.1822,17.2900,6.0939
8/30/2002,8,358.1882,784.3060,399.1487,20.7537,4.7531
8/30/2002,9,549.0193,876.7213,613.7318,23.6647,2.3869
8/30/2002,10,710.4892,923.7060,790.6057,23.9467,2.5310
8/30/2002,11,831.4958,954.9693,924.3595,24.9890,2.9541
8/30/2002,12,910.9695,930.9387,1012.7900,26.6237,3.2336
8/30/2002,13,924.1543,913.2527,1024.9972,27.1545,3.5995
8/30/2002,14,496.6450,321.9183,397.4768,27.0268,3.1959
8/30/2002,15,759.7275,795.2711,222.2467,28.3120,3.7446
8/30/2002,16,384.8623,320.4712,206.6915,27.3827,3.4085
8/30/2002,17,213.5530,167.9085,160.7546,26.7107,3.2035
8/30/2002,18,58.4709,6.9413,64.0164,25.8437,2.5066
8/30/2002,19,4.7783,-0.4062,7.7271,24.6077,0.5378
8/30/2002,20,-3.6876,-0.5350,-1.9963,22.8638,1.7378
8/30/2002,21,-3.1657,-0.4907,-1.8509,21.9898,4.1052
8/30/2002,22,-2.9991,-0.8609,-1.6923,20.3050,1.9061
8/30/2002,23,-2.7571,-0.6128,-1.9172,19.7805,0.8626
8/31/2002,0,-2.5823,-0.7121,-1.5264,19.5500,2.0106
8/31/2002,1,-2.3037,-0.5282,-1.6285,18.6700,1.7735
8/31/2002,2,-2.1697,-0.6102,-1.6075,19.2248,1.3605
8/31/2002,3,-1.9662,-0.1755,-1.4718,20.1075,2.8261
8/31/2002,4,-2.1251,-0.5963,-1.2700,19.6538,1.0706
8/31/2002,5,-3.0218,-0.7589,-1.3970,18.0252,1.0860
8/31/2002,6,5.3705,12.5131,5.9838,18.3028,2.3623
8/31/2002,7,141.0416,523.4820,39.1527,20.6112,0.6061
8/31/2002,8,353.5453,816.4662,55.3916,22.0553,0.6979
8/31/2002,9,550.3008,908.0772,63.9910,23.3238,1.5927
8/31/2002,10,716.8683,959.1293,71.3810,25.0698,2.0256
8/31/2002,11,856.4392,936.3922,144.7368,27.1593,2.1662
8/31/2002,12,749.5180,647.7525,230.8272,27.7538,1.7771
8/31/2002,13,641.3542,451.4432,292.3988,29.3177,2.2096
8/31/2002,14,759.8075,596.4472,312.0700,29.8275,3.1719
8/31/2002,15,579.8610,413.3541,320.5058,29.2695,2.1197
8/31/2002,16,435.2553,391.9769,227.9485,29.8100,0.9852
8/31/2002,17,137.5009,17.7954,144.0000,28.7608,1.6413
8/31/2002,18,51.6990,-0.4714,60.0303,27.6657,0.6664
8/31/2002,19,1.6953,-0.7360,4.2332,26.2870,0.4967
8/31/2002,20,-2.3188,-0.5641,-1.6893,24.6090,1.7026
8/31/2002,21,-2.4379,-0.5890,-1.6976,24.0027,2.1540
8/31/2002,22,-1.7034,-0.3485,-1.6096,23.7465,2.7551
8/31/2002,23,-1.9413,-0.3707,-1.7605,24.0662,4.5434
9/1/2002,0,-1.7711,-0.4138,-1.6369,23.8100,4.6270
9/1/2002,1,-2.7559,-0.7791,-1.7841,22.1075,2.9025
9/1/2002,2,-2.1310,-0.5771,-1.9479,21.3008,2.9852
9/1/2002,3,-2.3064,-0.5111,-2.0719,21.4863,4.2981
9/1/2002,4,-2.1585,-0.5831,-1.7817,20.5555,4.8641
9/1/2002,5,-1.9324,-0.5145,-1.7755,19.7285,5.0546
9/1/2002,6,5.5931,-0.4437,6.5905,19.3758,5.2176
9/1/2002,7,82.9216,0.0930,91.4442,19.7048,5.8608
9/1/2002,8,200.9053,12.1312,215.1588,21.5645,5.3459
9/1/2002,9,380.9557,108.7601,348.5945,23.6798,4.5386
9/1/2002,10,624.4137,437.7662,350.8028,26.6202,2.8207
9/1/2002,11,824.1077,600.2040,393.0295,28.4970,1.8042
9/1/2002,12,692.6123,329.3519,450.6285,29.1232,4.8688
9/1/2002,13,765.2162,396.8017,472.1058,30.2380,3.0349
9/1/2002,14,594.0657,177.5089,489.4325,29.7577,4.6837
9/1/2002,15,530.8083,227.4868,403.3532,29.1267,3.8694
9/1/2002,16,372.9585,145.1389,312.3217,28.9613,3.7183
9/1/2002,17,203.3420,47.6676,201.8803,28.1283,3.1167
9/1/2002,18,131.6668,274.8954,84.6185,28.0482,0.9027
9/1/2002,19,5.4198,6.7656,8.5382,26.4670,0.9285
9/1/2002,20,-3.0504,-0.5994,-2.0720,23.8820,3.0653
9/1/2002,21,-2.8508,-0.5775,-2.2140,23.6130,2.6006
9/1/2002,22,-3.2183,-0.4800,-2.3199,23.6298,3.0548
9/1/2002,23,-3.9291,-0.8256,-2.1920,23.3640,1.7989
9/2/2002,0,-4.3031,-0.9886,-2.1389,22.4782,0.2533
9/2/2002,1,-3.9829,-0.4863,-2.1740,21.5938,1.5323
9/2/2002,2,-2.9324,-0.8507,-2.1243,20.6795,2.5207
9/2/2002,3,-2.9612,-0.8090,-2.0906,19.5735,1.9871
9/2/2002,4,-4.2555,-0.1774,-2.3847,20.8638,1.6156
9/2/2002,5,-3.6213,-0.3816,-2.3982,21.3092,4.0096
9/2/2002,6,11.2834,97.0213,6.5919,21.2835,4.5047
9/2/2002,7,148.1808,601.0392,39.7371,22.2813,2.2906
9/2/2002,8,352.7178,820.6275,57.7306,24.6552,1.3374
9/2/2002,9,549.7205,905.0862,69.4401,24.3718,3.2842
9/2/2002,10,710.7082,944.7170,126.9476,22.3840,3.6335
9/2/2002,11,821.9298,963.3422,914.3770,22.5862,2.9935
9/2/2002,12,877.9830,970.0768,976.9565,22.6928,2.3080
9/2/2002,13,871.9952,956.8415,969.3460,23.8075,2.1720
9/2/2002,14,809.2532,929.0622,898.4853,25.0758,1.9192
9/2/2002,15,695.8718,896.7538,770.2223,26.2472,2.2748
9/2/2002,16,533.2630,829.6372,587.2852,26.7635,1.9860
9/2/2002,17,338.5177,700.7373,369.2162,27.0778,1.5761
9/2/2002,18,104.4988,271.7902,97.0152,26.5918,0.9366
9/2/2002,19,4.7552,4.3683,7.3580,25.4683,0.8192
9/2/2002,20,-3.5027,-0.7129,-1.9205,23.7013,2.7698
9/2/2002,21,-3.3515,-0.7226,-1.8745,21.8155,2.6351
9/2/2002,22,-3.7727,-0.8694,-1.7401,19.9027,0.5070
9/2/2002,23,-3.0864,-0.4444,-1.7646,18.6447,2.2630
9/3/2002,0,-2.3336,-0.5951,-1.8585,18.3613,1.2187
9/3/2002,1,-3.3489,-0.6998,-1.6974,17.7820,1.1562
9/3/2002,2,-3.1517,-0.6413,-1.6511,16.7893,0.8320
9/3/2002,3,-3.0629,-0.7278,-1.7348,16.0875,0.0963
9/3/2002,4,-2.5290,-0.7190,-1.6901,15.5227,0.1751
9/3/2002,5,-2.6505,-0.7598,-1.6873,15.5515,0.1108
9/3/2002,6,10.6011,63.5735,9.3677,15.4543,0.3071
9/3/2002,7,137.4556,465.1507,56.1167,17.4127,0.0859
9/3/2002,8,341.5333,654.3445,112.9787,19.6265,0.6250
9/3/2002,9,445.2860,477.2842,203.9625,20.9228,0.4390
9/3/2002,10,657.6663,656.4413,238.9538,23.0510,1.4489
9/3/2002,11,568.7940,447.2619,254.2357,24.8002,2.3059
9/3/2002,12,193.3037,0.5873,209.9208,25.3108,3.6866
9/3/2002,13,745.3170,482.1338,381.7605,25.5155,3.4338
9/3/2002,14,391.7422,129.6532,313.4297,27.1560,2.8483
9/3/2002,15,256.5157,27.2508,260.8562,27.9130,1.3483
9/3/2002,16,205.9415,5.6763,223.8845,27.6692,2.1533
9/3/2002,17,87.7403,-0.3611,97.0875,27.0020,4.2390
9/3/2002,18,23.9263,0.1952,26.6647,25.2790,3.9472
9/3/2002,19,-0.5865,-0.5760,0.6704,23.4205,2.8511
9/3/2002,20,-2.0176,-0.3538,-1.5881,23.1167,2.3130
9/3/2002,21,-2.6733,-0.5945,-1.6455,23.1372,0.7743
9/3/2002,22,-2.9883,-0.7464,-1.7105,22.4780,0.8940
9/3/2002,23,-2.7580,-0.6059,-1.6874,21.2813,1.4773
9/4/2002,0,-3.2337,-0.7454,-1.9986,21.4952,0.5424
9/4/2002,1,-3.1640,-0.5699,-1.8244,20.6795,0.5783
9/4/2002,2,-2.3735,-0.4541,-1.6220,20.7615,1.0826
9/4/2002,3,-2.9137,-0.4147,-1.7021,20.8778,0.6730
9/4/2002,4,-3.0471,-0.6542,-1.7611,20.5015,0.3162
9/4/2002,5,-2.3645,-0.5492,-1.4904,20.2402,1.0030
9/4/2002,6,6.9980,1.2650,8.4856,19.5500,0.8166
9/4/2002,7,124.1161,388.6225,54.0609,20.7578,0.5752
9/4/2002,8,331.3333,756.2698,66.5693,25.2743,0.2449
9/4/2002,9,523.4878,848.8860,78.6772,26.1740,1.6646
9/4/2002,10,690.2930,895.8753,92.5075,26.7958,3.5836
9/4/2002,11,651.3433,650.4349,152.3557,28.0023,6.2545
9/4/2002,12,648.8978,538.4005,212.4867,28.8060,5.1610
9/4/2002,13,625.0613,479.6522,238.5093,28.1937,2.7728
9/4/2002,14,598.9367,553.8440,169.4555,28.9360,2.4808
9/4/2002,15,204.4603,74.2308,157.1524,26.4582,4.7649
9/4/2002,16,453.0103,494.3755,176.7190,27.6772,3.6773
9/4/2002,17,157.6760,94.1978,126.7983,26.2962,3.7521
9/4/2002,18,72.8648,116.0116,46.4938,24.3762,3.7682
9/4/2002,19,2.4070,19.6591,3.4513,22.9870,1.1311
9/4/2002,20,-3.1007,-0.7539,-1.8538,21.9453,1.6863
9/4/2002,21,-2.7895,-0.5814,-1.9573,21.8948,2.6014
9/4/2002,22,-3.2566,-0.8006,-1.9620,21.6127,1.5833
9/4/2002,23,-2.6296,-0.5497,-1.9904,21.1205,3.1501
9/5/2002,0,-2.2565,-0.4875,-2.0241,21.6475,5.1584
9/5/2002,1,-2.2397,-0.6031,-1.9237,21.6560,5.3733
9/5/2002,2,-2.2059,-0.5093,-1.9401,21.3298,5.4173
9/5/2002,3,-2.2832,-0.5558,-1.9573,21.4950,5.4140
9/5/2002,4,-2.2657,-0.4845,-1.9335,21.4310,6.0081
9/5/2002,5,-2.4712,-0.3982,-1.9540,21.2977,5.9922
9/5/2002,6,7.9882,56.3985,5.3891,21.3352,6.1410
9/5/2002,7,129.9158,457.1845,46.1218,22.5930,5.9668
9/5/2002,8,324.5658,669.9195,83.9803,24.8058,6.0006
9/5/2002,9,492.7933,688.7512,133.6882,27.3305,2.9420
9/5/2002,10,669.0347,827.6952,117.4830,27.0628,2.4495
9/5/2002,11,798.1083,891.4712,121.1700,28.1668,2.6510
9/5/2002,12,841.0508,858.5155,146.5167,29.4048,2.5806
9/5/2002,13,787.3238,692.2753,228.3083,29.9173,2.9051
9/5/2002,14,785.0890,785.4520,188.6125,30.6810,2.5655
9/5/2002,15,625.9172,590.6315,231.0733,30.7768,2.5074
9/5/2002,16,191.5375,8.4431,191.5635,30.1852,1.8510
9/5/2002,17,204.5398,218.4259,133.8092,29.8052,0.7280
9/5/2002,18,101.6064,145.4555,69.6957,29.5345,0.5614
