DATE (MM/DD/YYYY),HOUR-MST,Avg Global PSP Vent [W/m^2],Avg Direct CH1 [W/m^2],Avg Diffuse 8-48 Vent [W/m^2],Avg Deck Dry Bulb Temp [deg C],Avg Avg Wind Speed @ 10ft [m/s]
10/20/2004,23,-9.3606,-0.5519,-0.4404,11.0478,1.8729
10/21/2004,0,-8.8297,-0.4403,-0.3684,9.9682,1.7409
10/21/2004,1,-8.5150,-0.4832,-0.3777,9.8283,1.3149
10/21/2004,2,-8.6156,-0.2868,-0.3000,9.3493,1.9935
10/21/2004,3,-8.0713,-0.4952,-0.3495,9.3785,1.1427
10/21/2004,4,-8.2673,-0.3247,-0.3296,9.0442,1.3923
10/21/2004,5,-7.6227,-0.4329,-0.3277,8.9900,1.0464
10/21/2004,6,-8.0148,-0.5286,-0.3465,9.3160,1.2088
10/21/2004,7,18.5708,213.9687,11.5259,9.2837,0.9145
10/21/2004,8,176.9561,751.7802,34.4182,13.2197,0.5994
10/21/2004,9,366.2768,911.8372,44.0760,17.1782,0.8274
10/21/2004,10,515.9882,970.2878,49.7187,18.2523,1.2065
10/21/2004,11,610.1159,977.4882,56.2018,18.1765,3.3709
10/21/2004,12,656.7797,973.6302,65.3818,19.3968,3.2619
10/21/2004,13,630.0602,903.3935,97.4675,18.7235,5.1108
10/21/2004,14,547.3450,839.8075,106.0670,17.9265,4.9323
10/21/2004,15,423.9797,736.7978,115.4547,17.9893,3.5310
10/21/2004,16,245.2242,522.4373,109.3080,17.6640,3.2608
10/21/2004,17,74.6033,169.4973,64.9536,16.1863,2.2213
10/21/2004,18,-5.7093,-0.8643,3.0991,14.5033,1.0948
10/21/2004,19,-8.7914,-0.6691,-1.8166,13.0262,0.8208
10/21/2004,20,-9.3172,-0.6720,-1.6865,11.8598,1.3235
10/21/2004,21,-8.1133,-0.4019,-1.6092,11.3158,1.1595
10/21/2004,22,-7.7894,-0.6768,-1.8140,11.8865,0.2732
10/21/2004,23,-9.4416,-0.6205,-1.8445,11.0228,1.6942
10/22/2004,0,-8.3696,-0.6879,-1.7943,9.2770,0.8241
10/22/2004,1,-7.3600,-0.3394,-1.5685,9.6085,0.7488
10/22/2004,2,-8.8515,-0.6231,-1.4461,7.7966,1.5407
10/22/2004,3,-7.6957,-0.2526,-1.2392,7.5073,1.1182
10/22/2004,4,-8.0429,-0.3276,-1.3199,8.1131,1.5216
10/22/2004,5,-7.8429,-0.6005,-1.4610,6.5787,1.2202
10/22/2004,6,-7.2871,-0.2719,-1.2390,7.2422,0.8788
10/22/2004,7,22.0887,261.2404,11.7279,8.6129,0.8230
10/22/2004,8,171.8277,751.8067,35.2315,9.9425,2.5938
10/22/2004,9,191.4078,281.6953,111.9387,9.5575,3.3595
10/22/2004,10,247.0470,73.1856,214.4873,10.9128,1.3839
10/22/2004,11,422.3622,281.1638,256.2367,12.3840,2.9491
10/22/2004,12,477.1326,396.1025,241.7942,13.0145,5.7760
10/22/2004,13,210.4842,0.0652,215.4412,12.0262,4.8711
10/22/2004,14,198.9954,1.0887,204.1388,11.6755,6.5014
10/22/2004,15,159.3216,2.3779,164.4355,10.9075,5.8902
10/22/2004,16,142.0948,130.9777,120.0181,9.6342,4.1746
10/22/2004,17,86.4727,322.4751,51.6954,9.0038,1.8010
10/22/2004,18,-7.2704,-0.5493,1.3462,7.2641,5.0302
10/22/2004,19,-8.6656,-0.5788,-1.2352,6.2697,2.1171
10/22/2004,20,-8.4755,-0.2928,-1.0166,6.6949,2.7246
10/22/2004,21,-9.9208,-0.1751,-1.1099,7.4343,7.6055
10/22/2004,22,-11.0825,-0.3800,-1.0966,7.3073,11.5042
10/22/2004,23,-10.8300,-0.3058,-0.6150,7.2257,12.0378
10/23/2004,0,-10.9759,-0.3847,-0.2509,7.2670,11.3455
10/23/2004,1,-11.1080,-0.3407,-0.2320,7.1230,10.3045
10/23/2004,2,-10.9475,-0.3332,-0.2308,7.2848,10.1271
10/23/2004,3,-10.9054,-0.3343,-0.2449,7.1898,9.0673
10/23/2004,4,-10.3126,-0.2957,-0.2112,7.6573,8.7015
10/23/2004,5,-9.8642,-0.2795,-0.2472,8.1267,6.3018
10/23/2004,6,-10.6959,-0.3709,-0.2688,8.1857,8.4810
10/23/2004,7,19.0180,257.1722,14.3620,8.7098,7.6230
10/23/2004,8,180.6307,748.8465,47.5352,10.9048,3.0358
10/23/2004,9,379.2937,904.9935,68.3143,12.7268,1.2580
10/23/2004,10,520.3820,948.9973,69.4683,12.4603,2.1769
10/23/2004,11,619.2820,1005.8020,56.7626,13.8400,3.0477
10/23/2004,12,660.1960,994.2958,62.7288,15.8977,2.7697
10/23/2004,13,647.0257,838.9587,153.2154,16.6375,2.4740
10/23/2004,14,581.6748,926.4810,98.5005,17.7975,1.3374
10/23/2004,15,415.0758,803.3372,87.2732,18.1943,1.9489
10/23/2004,16,187.8314,466.9858,65.4056,17.3002,2.2230
10/23/2004,17,55.0295,297.4501,32.6167,15.5980,1.6002
10/23/2004,18,-9.1657,-0.7550,1.3736,14.0918,2.0425
10/23/2004,19,-10.3585,-0.5813,-0.5001,11.5002,2.5839
10/23/2004,20,-9.2993,-0.4903,-0.3878,10.6137,2.4047
10/23/2004,21,-8.7577,-0.5912,-0.4026,11.2153,1.2626
10/23/2004,22,-9.2763,-0.6349,-0.4333,9.8633,1.7217
10/23/2004,23,-9.3078,-0.3115,-0.3455,9.2198,2.7608
10/24/2004,0,-9.0211,-0.5049,-0.3568,8.7258,2.0775
10/24/2004,1,-8.0860,-0.3778,-0.2643,9.3775,1.6259
10/24/2004,2,-9.0274,-0.4999,-0.3443,9.0902,1.7246
10/24/2004,3,-9.4414,-0.3846,-0.3596,8.6037,2.8976
10/24/2004,4,-9.2471,-0.3401,-0.3270,8.2842,3.7417
10/24/2004,5,-8.1329,-0.2655,-0.2684,8.7132,2.9246
10/24/2004,6,-7.6301,-0.5063,-0.3468,8.8180,1.7429
10/24/2004,7,6.2230,6.2636,13.4339,8.7423,0.9192
10/24/2004,8,93.6510,92.1965,80.3744,9.0927,0.2187
10/24/2004,9,259.6076,296.2787,165.5163,12.0793,0.8888
10/24/2004,10,145.1697,0.3825,150.3277,11.1685,1.6402
10/24/2004,11,206.4134,11.5808,200.5385,11.3492,0.8488
10/24/2004,12,205.9675,0.5678,205.4513,12.2495,0.7703
10/24/2004,13,190.6963,1.0798,189.4583,12.6770,0.4663
10/24/2004,14,113.1462,0.0472,113.9287,12.8430,0.1869
10/24/2004,15,115.6822,0.0296,117.8413,13.0198,0.4727
10/24/2004,16,45.7810,-0.5285,50.3943,12.6317,1.2058
10/24/2004,17,9.5830,-0.3136,15.5699,11.3407,1.5192
10/24/2004,18,-7.9053,-0.5391,0.1332,9.3125,3.2226
10/24/2004,19,-8.0316,-0.4153,-0.2414,7.6498,2.7368
10/24/2004,20,-5.1569,-0.1801,-0.3038,6.8551,0.3272
10/24/2004,21,-5.4328,-0.2918,-0.3672,6.7934,0.1686
10/24/2004,22,-8.0594,-0.5869,-0.4983,6.4867,1.1725
10/24/2004,23,-7.9167,-0.4624,-0.4238,5.2119,1.0010
10/25/2004,0,-6.8641,-0.6936,-0.4979,4.0297,0.1353
10/25/2004,1,-6.7405,-0.5137,-0.4263,3.0398,0.3009
10/25/2004,2,-6.7925,-0.4600,-0.3368,2.5643,0.7251
10/25/2004,3,-6.5622,-0.4424,-0.2862,2.4508,0.3613
10/25/2004,4,-7.3090,-0.3386,-0.2440,1.9501,1.1841
10/25/2004,5,-7.3337,-0.2625,-0.2278,1.7686,1.7180
10/25/2004,6,-7.5862,-0.3091,-0.2576,1.4516,2.3464
10/25/2004,7,14.5124,174.4927,11.3351,2.1602,1.7970
10/25/2004,8,156.8684,666.6718,39.6629,6.0719,0.0820
10/25/2004,9,338.3562,839.9928,56.6805,7.7739,0.9165
10/25/2004,10,486.3974,891.2170,73.7023,6.4954,1.8662
10/25/2004,11,590.5278,936.3320,76.7919,7.5303,1.9648
10/25/2004,12,633.7855,939.7072,81.7198,8.7885,2.5584
10/25/2004,13,614.5427,916.4318,89.4028,9.2885,2.8820
10/25/2004,14,427.6995,548.4583,143.3263,10.4592,2.2332
10/25/2004,15,339.8281,368.4139,192.8977,10.6863,2.2508
10/25/2004,16,158.7951,118.2663,133.1737,10.1353,3.3454
10/25/2004,17,30.8832,2.8376,36.2976,9.4567,0.9271
10/25/2004,18,-5.7591,-0.6214,0.4549,8.4210,0.3267
10/25/2004,19,-6.9977,-0.4891,-0.3972,8.0150,0.3186
10/25/2004,20,-8.1189,-0.4367,-0.3322,7.6947,0.8729
10/25/2004,21,-7.7118,-0.5586,-0.3582,6.8770,0.8635
10/25/2004,22,-7.3580,-0.6058,-0.4145,6.3826,0.7359
10/25/2004,23,-7.3411,-0.6037,-0.3919,6.2230,0.7087
10/26/2004,0,-8.0127,-0.4583,-0.3623,5.7748,1.5747
10/26/2004,1,-7.8140,-0.2650,-0.2728,5.5581,2.0058
10/26/2004,2,-8.0988,-0.3682,-0.3251,5.2177,2.0708
10/26/2004,3,-8.1370,-0.3545,-0.3160,5.3351,2.3527
10/26/2004,4,-8.0000,-0.3351,-0.2921,5.3819,2.2433
10/26/2004,5,-7.6766,-0.3600,-0.3011,5.2931,1.3940
10/26/2004,6,-7.9157,-0.4167,-0.3171,5.3866,2.0217
10/26/2004,7,11.0750,73.7823,15.1895,5.7378,1.5308
10/26/2004,8,108.0756,280.9250,57.6177,5.9690,0.2132
10/26/2004,9,325.3909,754.8178,79.6438,9.1500,1.1157
10/26/2004,10,487.2972,914.5743,63.2882,10.4587,0.7453
10/26/2004,11,588.3317,971.9367,59.3415,11.6095,2.0461
10/26/2004,12,633.4135,976.2558,64.7666,12.7005,2.5950
10/26/2004,13,610.9989,938.1517,77.9482,13.8490,2.3100
10/26/2004,14,492.1720,752.4703,115.3712,14.6307,3.0164
10/26/2004,15,293.4174,346.0856,154.4825,14.4045,3.2735
10/26/2004,16,80.3056,4.0177,87.5859,13.2422,3.5925
10/26/2004,17,11.8897,2.1176,20.6553,12.2880,2.6973
10/26/2004,18,-8.4161,-0.3434,0.3820,11.5075,2.2696
10/26/2004,19,-9.2343,-0.4335,-0.3828,10.8580,2.4209
10/26/2004,20,-8.5701,-0.5233,-0.3801,10.1178,1.8704
10/26/2004,21,-8.5577,-0.4444,-0.3765,9.4638,1.9501
10/26/2004,22,-8.2931,-0.5401,-0.3626,8.9717,1.6433
10/26/2004,23,-8.5695,-0.4039,-0.3572,8.5435,2.0394
10/27/2004,0,-8.3221,-0.3609,-0.3534,8.1965,2.0789
10/27/2004,1,-7.6341,-0.4799,-0.3560,7.5672,1.3246
10/27/2004,2,-7.3530,-0.2216,-0.2315,7.3393,1.5000
10/27/2004,3,-7.5850,-0.2891,-0.2826,7.3968,1.6899
10/27/2004,4,-7.3409,-0.4217,-0.2395,7.0502,1.4411
10/27/2004,5,-7.3845,-0.4927,-0.3294,6.1690,0.7449
10/27/2004,6,-6.7476,-0.4179,-0.3557,5.3574,0.3334
10/27/2004,7,15.3716,67.1508,16.7779,4.8499,0.5158
10/27/2004,8,210.3993,612.7245,104.7750,8.2263,0.2333
10/27/2004,9,369.5731,643.8145,162.7752,10.9587,0.3608
10/27/2004,10,371.1487,305.6123,236.1220,10.0483,1.3515
10/27/2004,11,517.9162,543.6971,216.9437,10.2455,1.5047
10/27/2004,12,559.4263,626.7338,196.3662,11.5317,1.6964
10/27/2004,13,696.3971,852.9978,212.9898,12.8513,1.8199
10/27/2004,14,414.4895,584.6887,126.4542,13.4353,2.5527
10/27/2004,15,293.2917,342.0659,161.6603,13.0718,2.3032
10/27/2004,16,203.0560,298.3811,139.9023,12.8172,1.4781
10/27/2004,17,53.6834,151.4530,43.3686,12.3712,0.9269
10/27/2004,18,-6.4190,-0.5603,0.0736,10.5455,0.4428
10/27/2004,19,-7.4477,-0.5651,-0.5137,9.9730,0.2406
10/27/2004,20,-7.1298,-0.4635,-0.4208,9.2460,0.3727
10/27/2004,21,-7.6024,-0.3807,-0.3727,8.8005,0.8824
10/27/2004,22,-6.3468,-0.2646,-0.3361,8.4390,0.7248
10/27/2004,23,-6.0899,-0.2645,-0.2974,9.5207,0.1304
10/28/2004,0,-7.0038,-0.3672,-0.4226,9.9390,0.4112
10/28/2004,1,-7.7862,-0.1968,-0.2977,11.5280,0.6918
10/28/2004,2,-8.0325,-0.2757,-0.2841,12.0103,0.4747
10/28/2004,3,-7.9927,-0.3073,-0.4456,12.0397,0.6838
10/28/2004,4,-8.5137,-0.1054,-0.2700,14.0083,2.3522
10/28/2004,5,-10.9960,-1.2167,-0.5983,9.0017,2.2740
10/28/2004,6,-7.7898,-0.6563,-0.4709,7.6621,1.0506
10/28/2004,7,10.4467,143.7149,10.1585,7.1663,0.8878
10/28/2004,8,142.6633,615.9973,41.9801,9.8830,0.2227
10/28/2004,9,320.0918,810.7362,59.4507,12.0660,0.5128
10/28/2004,10,472.6580,898.5848,67.4216,11.7900,0.7389
10/28/2004,11,572.8258,946.8772,67.0323,13.0620,2.5428
10/28/2004,12,618.5372,960.1782,68.0577,15.0762,3.0687
10/28/2004,13,604.7230,972.3397,62.1804,17.4385,3.5919
10/28/2004,14,544.0973,980.5013,60.9730,21.7107,4.3934
10/28/2004,15,392.7412,884.6947,55.4970,22.4487,4.7403
10/28/2004,16,225.1966,811.9578,39.9573,21.8232,4.2476
10/28/2004,17,41.0955,288.9642,19.0548,19.6117,3.7271
10/28/2004,18,-11.1057,-0.7134,0.3097,17.1503,3.1115
10/28/2004,19,-10.9979,-0.3478,-0.4517,16.9720,4.4407
10/28/2004,20,-10.7193,-0.6149,-0.6412,15.6138,2.4683
10/28/2004,21,-9.9820,-0.2564,-0.4046,14.6273,3.9647
10/28/2004,22,-10.1228,-0.6411,-0.3983,13.8665,5.0194
10/28/2004,23,-15.0557,-0.6542,-0.7284,7.9654,10.3112
10/29/2004,0,-7.2124,0.0508,0.0573,7.9226,5.1662
10/29/2004,1,-8.5902,-0.2777,-0.1823,9.4395,5.4603
10/29/2004,2,-7.9515,-0.5690,-0.3790,8.4607,1.6212
10/29/2004,3,-9.7569,-0.4748,-0.3792,8.0277,3.4796
10/29/2004,4,-11.2970,-0.5539,-0.4119,7.2196,6.9528
10/29/2004,5,-11.4640,-0.4268,-0.2795,5.7360,9.5499
10/29/2004,6,-11.4068,-0.4753,-0.2928,4.2501,10.3650
10/29/2004,7,6.8014,177.9917,8.2294,4.8281,9.2544
10/29/2004,8,139.0726,729.9138,31.5069,5.6333,10.3486
10/29/2004,9,331.6833,824.7342,66.1429,6.7199,4.4735
10/29/2004,10,456.9390,687.0307,156.5136,7.8048,2.7615
10/29/2004,11,542.1915,655.3187,198.0778,8.7660,2.9964
10/29/2004,12,315.6644,20.0850,310.3787,8.6142,6.2190
10/29/2004,13,267.8149,20.4120,259.5317,8.8162,3.5735
10/29/2004,14,398.0390,301.1758,255.3690,9.5665,3.0763
10/29/2004,15,354.6317,617.5303,129.6665,10.1470,3.1382
10/29/2004,16,234.6970,827.3088,49.8431,9.3930,7.8037
10/29/2004,17,54.8747,359.0175,26.5623,7.8432,5.5134
10/29/2004,18,-7.5949,-0.6718,1.3826,6.3638,1.8386
10/29/2004,19,-8.0773,-0.4982,-0.3774,6.0705,1.0017
10/29/2004,20,-7.2155,-0.0689,-0.1869,6.9151,2.2643
10/29/2004,21,-9.6605,-0.5013,-0.2610,7.5098,4.4188
10/29/2004,22,-10.1555,-0.3981,-0.3211,7.1658,4.5171
10/29/2004,23,-10.3488,-0.3012,-0.2901,6.8622,6.1464
10/30/2004,0,-11.0654,-0.3251,-0.2651,6.7035,9.2916
10/30/2004,1,-10.4763,-0.4440,-0.2683,6.3951,6.0884
10/30/2004,2,-10.1259,-0.3950,-0.2820,6.1378,5.8275
10/30/2004,3,-10.2983,-0.3590,-0.2613,6.1989,6.2048
10/30/2004,4,-9.8014,-0.2935,-0.2662,6.1734,5.1135
10/30/2004,5,-8.6836,-0.6572,-0.4217,5.4254,1.9581
10/30/2004,6,-9.4076,-0.2032,-0.2316,5.9966,5.8159
10/30/2004,7,7.7520,188.6947,7.7410,5.7464,1.4215
10/30/2004,8,144.3260,740.8445,30.0716,7.1261,1.3649
10/30/2004,9,324.4293,922.5927,41.6002,8.3118,6.1108
10/30/2004,10,484.8070,995.0268,47.2083,9.5663,4.5852
10/30/2004,11,586.4189,1025.8317,49.7389,10.8828,4.1753
10/30/2004,12,633.4706,1031.6583,51.4374,12.4647,1.9395
10/30/2004,13,611.2279,1027.3300,52.1076,12.5585,6.0578
10/30/2004,14,537.0738,1005.4568,51.0044,12.6310,3.1097
10/30/2004,15,403.1129,947.7278,47.0263,13.7368,2.6647
10/30/2004,16,222.4115,827.7637,38.4552,13.1190,2.9542
10/30/2004,17,44.8779,338.2796,19.0710,9.8927,2.2374
10/30/2004,18,-9.8087,-0.6546,0.1518,7.7863,3.2583
10/30/2004,19,-10.2770,-0.4496,-0.3519,6.9619,4.9417
10/30/2004,20,-10.5155,-0.4363,-0.3244,6.5851,5.4482
10/30/2004,21,-10.3125,-0.4349,-0.3079,6.2035,5.3071
10/30/2004,22,-10.6433,-0.4102,-0.3224,5.6854,6.4735
10/30/2004,23,-10.1705,-0.4016,-0.3283,4.9839,5.0076
10/31/2004,0,-9.1123,-0.6043,-0.3489,4.4860,2.4737
10/31/2004,1,-8.4574,-0.5515,-0.3196,3.8145,1.7307
10/31/2004,2,-7.9829,-0.4311,-0.3031,3.4924,1.5413
10/31/2004,3,-6.9936,-0.4901,-0.4006,3.2726,0.5116
10/31/2004,4,-7.2527,-0.5659,-0.3394,3.2126,0.5984
10/31/2004,5,-5.6018,-0.2330,-0.3107,2.8534,0.3752
10/31/2004,6,-6.2166,-0.3955,-0.3513,2.5502,0.6282
10/31/2004,7,1.0437,15.0225,7.2723,2.1203,1.0490
10/31/2004,8,69.6832,11.2665,72.8510,2.8159,1.1015
10/31/2004,9,115.4233,57.2622,103.4282,4.8549,0.2741
10/31/2004,10,258.0930,153.6987,184.5483,5.9072,0.8897
10/31/2004,11,506.9128,760.2118,103.4287,7.5109,2.4788
10/31/2004,12,627.6782,1008.9415,63.1648,8.6172,2.2273
10/31/2004,13,618.0686,950.8723,99.1657,9.2303,1.8585
10/31/2004,14,330.9072,249.7816,208.9542,9.7367,1.1104
10/31/2004,15,142.8149,2.1273,145.3489,9.5182,0.8674
10/31/2004,16,39.9695,-0.4863,45.8445,8.8367,2.1016
10/31/2004,17,3.5968,-0.6379,11.5623,6.3123,3.6389
10/31/2004,18,-7.4220,-0.4508,-0.1340,5.1021,2.7885
10/31/2004,19,-10.7193,-0.7008,-0.3605,2.5141,3.4655
10/31/2004,20,-9.4889,-0.3496,-0.1473,1.0606,2.9716
10/31/2004,21,-9.1287,-0.0957,0.0840,-0.3509,3.4409
10/31/2004,22,-8.5151,-0.1057,0.1055,-0.7193,3.1664
10/31/2004,23,-8.4946,-0.2300,0.1708,-1.3560,4.5116
11/1/2004,0,-8.2391,-0.1109,0.0172,-2.2799,4.3880
11/1/2004,1,-7.7165,-0.0537,-0.0283,-2.4735,3.6815
11/1/2004,2,-7.3191,-0.0845,-0.0657,-2.6221,4.1951
11/1/2004,3,-7.0167,-0.1004,-0.0907,-2.8579,4.5237
11/1/2004,4,-6.6802,-0.0725,-0.0990,-3.0186,3.7404
11/1/2004,5,-6.5389,-0.0491,-0.0703,-3.2364,3.0755
11/1/2004,6,-6.0017,-0.0249,-0.1121,-3.2969,1.9687
11/1/2004,7,2.1254,0.0160,7.1771,-3.3439,1.5999
11/1/2004,8,79.8242,0.0740,80.5388,-3.2277,2.4869
11/1/2004,9,176.3972,2.4741,168.3602,-2.9273,2.1664
11/1/2004,10,254.1032,4.7230,241.9717,-2.5781,1.8556
11/1/2004,11,223.5224,1.0026,210.3023,-2.5164,2.9596
11/1/2004,12,304.8982,10.6418,288.4110,-2.1182,4.4462
11/1/2004,13,203.4489,0.5844,204.0995,-1.2887,4.5147
11/1/2004,14,235.9077,3.6644,236.0435,-0.5435,4.1177
11/1/2004,15,129.4977,0.3848,132.7980,-0.2204,4.1866
11/1/2004,16,90.9608,0.0992,95.6223,-0.0917,3.9830
11/1/2004,17,23.0270,-0.1427,28.8392,-0.4531,3.1943
11/1/2004,18,-6.0692,-0.3645,0.1756,-1.2624,2.5524
11/1/2004,19,-6.1287,-0.3873,-0.2760,-2.0644,1.3627
11/1/2004,20,-7.0285,-0.6569,-0.4306,-2.9498,0.4517
11/1/2004,21,-6.8502,-0.5259,-0.4080,-4.5670,0.7784
11/1/2004,22,-6.8197,-0.4056,-0.3270,-5.3857,1.2233
11/1/2004,23,-6.8198,-0.4157,-0.2459,-5.4870,1.2614
11/2/2004,0,-7.2531,-0.4411,-0.1661,-5.5389,1.5857
11/2/2004,1,-7.2555,-0.4235,-0.1827,-6.0276,1.5506
11/2/2004,2,-6.9210,-0.4556,-0.1242,-6.1491,0.7114
11/2/2004,3,-6.3490,-0.4330,-0.3396,-6.6554,0.5467
11/2/2004,4,-7.1889,-0.4039,-0.2730,-6.6561,2.0367
11/2/2004,5,-7.3442,-0.2593,-0.1996,-6.5064,2.7936
11/2/2004,6,-7.2947,-0.3309,-0.1735,-5.9592,2.6658
11/2/2004,7,6.5577,175.1105,7.4788,-5.0772,2.4592
11/2/2004,8,140.9415,760.4180,33.2956,-2.6867,1.0340
11/2/2004,9,320.4160,947.5752,48.2245,1.3142,0.6712
11/2/2004,10,472.7776,478.5375,269.7326,3.5286,0.2885
11/2/2004,11,572.7664,0.9377,608.8647,3.2411,1.2472
11/2/2004,12,615.6540,2.1644,663.6488,5.6382,0.2232
11/2/2004,13,597.3988,1.5199,644.4410,6.7882,1.0109
11/2/2004,14,516.0388,1.0442,557.3292,8.1557,0.7663
11/2/2004,15,383.6286,252.2780,335.7246,12.3348,0.2861
11/2/2004,16,215.6122,839.4768,35.7543,10.9612,0.0963
11/2/2004,17,39.0612,312.0182,16.1012,8.4546,0.3118
11/2/2004,18,-8.8049,-0.8514,-0.0640,4.9273,1.3431
11/2/2004,19,-8.6789,-0.4066,-0.3595,4.0539,2.3306
11/2/2004,20,-8.5003,-0.4838,-0.3376,3.7310,2.3460
11/2/2004,21,-8.3400,-0.3198,-0.2909,3.5964,2.5894
11/2/2004,22,-7.9038,-0.5202,-0.3013,3.7110,2.1407
11/2/2004,23,-8.1456,-0.3616,-0.2849,4.1357,2.3063
11/3/2004,0,-8.2102,-0.3438,-0.2904,4.4504,2.3421
11/3/2004,1,-8.3297,-0.4736,-0.3141,4.6528,2.1646
11/3/2004,2,-8.6812,-0.3235,-0.3114,4.9795,3.2036
11/3/2004,3,-9.0561,-0.3577,-0.3445,4.8895,3.3910
11/3/2004,4,-8.6608,-0.4820,-0.3269,4.9453,2.8551
11/3/2004,5,-8.4955,-0.3756,-0.3045,4.9506,2.6105
11/3/2004,6,-8.4303,-0.3822,-0.2574,5.3909,2.7134
11/3/2004,7,3.3384,152.9990,6.7840,6.0578,2.6799
11/3/2004,8,129.4241,739.3722,29.0633,8.7338,3.3227
11/3/2004,9,311.5682,918.6607,40.4980,10.9770,1.3557
11/3/2004,10,468.8642,988.0767,46.6624,11.8803,0.2678
11/3/2004,11,564.0190,1012.7833,50.6742,12.1750,1.0412
11/3/2004,12,611.2568,1022.7300,51.3222,12.8785,0.7677
11/3/2004,13,591.9157,1021.2600,49.9740,14.1925,2.1582
11/3/2004,14,515.8151,999.4133,47.6178,15.1245,2.1369
11/3/2004,15,381.3413,938.8555,42.9387,15.5707,0.7572
11/3/2004,16,204.0523,809.9592,33.9874,14.6192,0.3577
11/3/2004,17,33.7659,279.4040,15.3882,13.0647,0.6827
11/3/2004,18,-9.8586,-0.7900,-0.1689,9.8128,1.7644
11/3/2004,19,-9.3311,-0.3584,-0.3675,8.8358,2.5543
11/3/2004,20,-9.0211,-0.5857,-0.4579,8.2902,2.0172
11/3/2004,21,-9.2667,-0.4218,-0.2965,7.1426,2.8097
11/3/2004,22,-8.5858,-0.3008,-0.0885,7.7835,2.4878
11/3/2004,23,-8.8490,-0.5083,-0.2417,6.9167,1.7419
11/4/2004,0,-9.1507,-0.5399,-0.2683,5.4409,2.4077
11/4/2004,1,-8.7954,-0.3573,-0.3185,4.0377,2.9061
11/4/2004,2,-7.6387,-0.2706,-0.2293,3.7896,1.9195
11/4/2004,3,-6.5155,-0.1161,-0.1156,4.0240,2.0890
11/4/2004,4,-6.8892,-0.4301,-0.2507,3.2471,2.1731
11/4/2004,5,-5.8237,-0.1739,-0.2565,2.0232,1.3673
11/4/2004,6,-4.6567,-0.1343,-0.2466,1.5508,0.4900
11/4/2004,7,-0.4008,-0.0957,3.2877,1.3406,0.0955
11/4/2004,8,28.5370,-0.0130,31.0303,1.6152,0.2024
11/4/2004,9,148.5552,5.9880,147.8314,2.3547,0.7000
11/4/2004,10,192.5030,0.6814,192.1687,2.8600,1.0880
11/4/2004,11,294.9460,3.1105,290.3237,3.9393,0.8734
11/4/2004,12,306.4254,86.6540,259.7808,4.8494,1.2430
11/4/2004,13,553.4246,693.8669,189.0650,6.1553,0.8936
11/4/2004,14,491.5843,877.5420,84.8732,8.1520,1.1484
11/4/2004,15,356.3035,805.2707,71.2893,8.3510,0.5412
11/4/2004,16,187.8031,660.2083,52.2921,8.7072,0.3768
11/4/2004,17,26.8300,160.5765,17.4925,7.3496,0.1021
11/4/2004,18,-7.8643,-0.8410,-0.3532,5.5680,0.3183
11/4/2004,19,-7.3728,-0.6463,-0.4397,4.9892,0.2245
11/4/2004,20,-7.6205,-0.5830,-0.4481,4.1645,0.3051
11/4/2004,21,-7.3085,-0.3656,-0.2780,3.6995,0.9883
11/4/2004,22,-6.4754,0.0407,-0.0962,5.0859,1.3396
11/4/2004,23,-6.9490,-0.1269,-0.1529,8.0790,2.2538
11/5/2004,0,-8.0982,-0.2840,-0.2760,9.5148,2.4830
11/5/2004,1,-8.2950,-0.6616,-0.4130,9.2127,1.4626
11/5/2004,2,-7.0568,-0.3076,-0.2647,9.4955,0.8772
11/5/2004,3,-8.6062,-0.5925,-0.4106,9.9387,1.3153
11/5/2004,4,-8.1367,-0.5705,-0.3712,8.7702,1.1733
11/5/2004,5,-7.4321,-0.5327,-0.3974,8.6933,0.6780
11/5/2004,6,-6.9746,-0.0267,-0.2000,8.5825,1.1407
11/5/2004,7,7.7920,123.8222,11.5385,11.7890,1.0582
11/5/2004,8,68.0709,6.2468,75.1293,14.1077,1.5768
11/5/2004,9,181.3518,72.1539,164.7420,15.6895,3.9467
11/5/2004,10,367.9538,525.9153,155.9530,16.9217,2.4670
11/5/2004,11,419.2475,631.4342,103.0590,17.2515,1.2790
11/5/2004,12,616.4704,1037.0650,64.9479,19.2547,1.3182
11/5/2004,13,593.1525,1037.7187,59.5683,20.4307,4.1865
11/5/2004,14,506.0096,1012.1612,49.7666,21.0495,6.3101
11/5/2004,15,376.2878,969.7530,45.2953,21.2413,4.9041
11/5/2004,16,198.3151,848.3942,35.2956,20.4603,4.9640
11/5/2004,17,27.5341,280.7217,15.3543,17.4898,3.3101
11/5/2004,18,-12.1068,-0.5933,-0.2619,16.0302,4.1287
11/5/2004,19,-12.1510,-0.5531,-0.4591,15.0447,4.3797
11/5/2004,20,-11.8194,-0.4645,-0.4201,14.4528,4.6499
11/5/2004,21,-11.1919,-0.7769,-0.4886,13.6743,2.4600
11/5/2004,22,-11.6888,-0.4690,-0.3636,12.7947,4.3828
11/5/2004,23,-10.6160,-0.3913,-0.2874,13.6553,3.0765
11/6/2004,0,-10.9507,-0.5267,-0.3864,14.3068,2.5665
11/6/2004,1,-11.3977,-0.4237,-0.3885,13.9312,4.6354
11/6/2004,2,-11.4186,-0.5940,-0.2529,14.1775,4.0675
