DATE (MM/DD/YYYY),HOUR-MST,Avg Global PSP [W/m^2],Avg Direct NIP #1 [W/m^2],Avg Diffuse SB PSP [W/m^2],Avg Deck Temp [deg C],Avg Avg Wind Speed @ 10ft [m/s]
7/10/2001,15,767.2265,669.6327,169.8033,26.9710,2.2272
7/10/2001,16,646.6576,746.7035,110.6959,27.7185,2.7465
7/10/2001,17,49.1812,18.6534,32.6968,26.8402,3.3993
7/10/2001,18,0.0515,-4.8734,0.5805,21.2128,4.2909
7/10/2001,19,1.7178,0.2295,2.0978,16.8493,4.7315
7/10/2001,20,3.3945,2.8475,2.3418,17.4550,6.2197
7/10/2001,21,0.8751,2.1063,-0.5863,18.2253,4.8477
7/10/2001,22,-2.4698,0.7019,-2.9674,18.9930,1.4162
7/10/2001,23,-3.2884,-0.2579,-3.7266,18.4203,0.9212
7/11/2001,0,-2.3607,-0.4450,-2.4694,17.9527,1.6823
7/11/2001,1,-1.5620,0.4160,-1.4604,19.1528,4.3621
7/11/2001,2,-4.1444,-1.0167,-3.5372,17.9817,2.7635
7/11/2001,3,-4.1841,-0.9884,-3.6514,15.8810,1.4752
7/11/2001,4,-2.7505,-0.5321,-2.3821,14.7232,2.4923
7/11/2001,5,-0.2905,-0.5945,-0.1330,15.3035,3.0400
7/11/2001,6,90.5773,439.3757,43.6877,16.3968,2.7072
7/11/2001,7,272.3663,736.9945,54.9151,19.5948,0.6630
7/11/2001,8,471.0408,851.8677,50.5057,22.8837,0.3167
7/11/2001,9,674.1420,859.8520,59.3391,23.0023,1.1893
7/11/2001,10,801.4713,815.0048,100.0433,23.6803,1.5017
7/11/2001,11,742.2887,535.0841,191.2275,25.3310,1.4839
7/11/2001,12,1027.6367,951.3250,81.6813,26.8473,1.5643
7/11/2001,13,913.7688,774.6642,118.3651,27.8342,1.5438
7/11/2001,14,792.4315,664.3388,140.0275,28.7587,1.5724
7/11/2001,15,343.8932,110.1386,204.5977,28.0267,1.1947
7/11/2001,16,113.7344,-2.1917,100.7589,26.8155,2.3707
7/11/2001,17,62.1472,-1.4180,54.6824,24.1677,2.1440
7/11/2001,18,30.0847,-1.6908,25.0044,21.3960,2.7081
7/11/2001,19,14.6100,0.2744,13.1606,21.0315,1.9164
7/11/2001,20,-0.3529,-1.2127,-1.6550,19.2035,1.6206
7/11/2001,21,-1.2212,0.7739,-2.5595,18.3825,2.1236
7/11/2001,22,-0.7187,1.1002,-0.8625,19.7878,3.6085
7/11/2001,23,-1.4659,0.5134,-1.1788,20.1533,0.7555
7/12/2001,0,1.2044,-0.3733,0.3476,17.6737,2.8444
7/12/2001,1,3.6466,4.4577,0.2930,17.9853,3.6146
7/12/2001,2,3.5407,1.0682,0.1732,18.3565,3.7852
7/12/2001,3,1.9150,0.4147,-1.5469,19.4603,4.2948
7/12/2001,4,-0.3929,-0.5894,-1.9895,19.4137,5.3141
7/12/2001,5,2.7804,6.9037,1.7080,19.2375,3.9163
7/12/2001,6,79.2884,300.2526,37.0538,19.9427,3.3299
7/12/2001,7,274.6557,737.7508,55.9322,22.4207,0.9764
7/12/2001,8,294.1363,310.7210,121.2768,22.9985,0.2056
7/12/2001,9,584.4258,703.4300,80.0856,24.1283,0.4595
7/12/2001,10,836.3700,897.4320,86.7013,25.1135,1.9584
7/12/2001,11,918.7480,830.4778,121.3082,26.3757,2.2238
7/12/2001,12,383.6822,160.9740,191.0917,25.2788,2.9527
7/12/2001,13,315.3027,15.3811,264.8627,24.9873,1.8903
7/12/2001,14,674.8258,236.2773,366.3608,26.4850,0.8579
7/12/2001,15,332.6680,43.7979,246.8165,26.5588,2.2157
7/12/2001,16,126.6900,-2.2501,110.3129,22.4673,4.5178
7/12/2001,17,64.8892,-0.6125,56.6961,21.2578,4.3135
7/12/2001,18,18.2048,-4.2324,15.5928,19.7438,3.4661
7/12/2001,19,14.6144,-1.0175,13.0741,17.9577,3.1805
7/12/2001,20,0.7202,0.3450,0.7378,17.3097,2.5030
7/12/2001,21,-2.2327,0.5364,-1.9934,17.0415,0.9589
7/12/2001,22,-1.8449,0.9488,-1.9030,17.3883,0.3591
7/12/2001,23,-2.1052,0.8685,-2.2044,17.9405,0.7159
7/13/2001,0,-1.3555,0.3848,-1.4210,18.1567,0.9101
7/13/2001,1,-1.6247,0.2341,-1.7409,18.8105,0.7588
7/13/2001,2,-3.2388,-0.2883,-3.1090,18.2942,0.2651
7/13/2001,3,-3.4970,-0.7235,-3.2251,16.9382,0.8665
7/13/2001,4,-2.8276,-0.7051,-2.6002,17.0983,2.3697
7/13/2001,5,-0.0984,21.9165,0.7475,17.6027,1.6678
