DATE (MM/DD/YYYY);HOUR-MST;Avg Global CM22 Vent [W/m^2];Avg Direct CH1 [W/m^2];Avg Diffuse 8-48 Vent [W/m^2];Avg Zenith Angle [degrees];Avg Azimuth Angle [degrees];Avg Tower Dry Bulb Temp [deg C]
DATE;hour;ghi;dni;dhi;zenith;azimuth;temperature
8/23/2009;5;-1.5426;-0.4648;-4.4488;99.8565;66.1379;20.905
8/23/2009;6;26.1554;61.1357;17.1769;88.8368;76.0925;21.2832
8/23/2009;7;144.4565;303.2871;70.8718;77.5549;85.5422;22.7653
8/23/2009;8;348.8102;585.1643;102.8574;66.0886;95.2408;24.2757
8/23/2009;9;564.0652;782.7298;103.6527;54.8022;106.1436;24.9162
8/23/2009;10;743.6432;889.653;100.445;44.2189;119.702;26.7627
8/23/2009;11;878.7047;856.14;174.9468;35.2726;138.1803;29.6625
8/23/2009;12;703.9718;452.8037;305.3932;29.6731;163.7239;31.1105
8/23/2009;13;829.0773;659.6435;250.7927;29.419;193.623;31.8993
8/23/2009;14;809.425;713.2639;208.9705;34.6277;219.7658;33.3453
8/23/2009;15;572.214;425.9691;245.021;43.3698;238.793;32.7653
8/23/2009;16;532.2942;429.7917;277.6205;53.8656;252.6695;32.5212
8/23/2009;17;173.9631;118.2156;121.3141;65.1276;263.7256;30.19
8/23/2009;18;102.8516;132.5429;58.0587;76.6119;273.4734;29.0223
8/23/2009;19;5.8248;-0.654;3.4938;87.9277;282.8976;27.101
8/23/2009;20;-1.501;-0.2834;-4.2072;99.0426;292.7622;26.5748
8/23/2009;21;-1.3232;-0.5118;-4.2545;109.1932;303.7861;25.2613
8/23/2009;22;-1.5749;-0.5074;-4.243;117.9974;316.6944;23.8252
8/23/2009;23;-1.5216;-0.6804;-4.2874;124.7244;332.0565;21.5127
8/24/2009;0;-1.618;-0.562;-4.4329;128.51;349.7847;20.6445
8/24/2009;1;-1.5267;-0.6139;-4.5657;128.6865;26.6056;19.864
8/24/2009;2;-1.5386;-0.2927;-4.26;125.2192;26.512;19.4717
8/24/2009;3;-1.5273;-0.3635;-4.3126;118.7329;42.1208;20.2782
8/24/2009;4;-1.4041;-0.4547;-4.4117;110.0926;55.2493;19.9507
8/24/2009;5;-1.4467;-0.3031;-4.346;100.048;66.4331;19.7537
8/24/2009;6;14.9154;22.2984;9.8915;89.0036;76.3954;19.6735
8/24/2009;7;179.4753;465.9809;82.9397;77.7167;85.858;21.2412
8/24/2009;8;258.477;210.928;161.6008;66.2518;95.5778;23.7353
8/24/2009;9;335.93;53.152;302.2448;54.9789;106.5115;25.7088
8/24/2009;10;480.3532;239.0962;297.0903;44.4259;120.1038;26.6398
8/24/2009;11;420.2252;16.2329;401.2183;35.5306;138.5825;26.7723
8/24/2009;12;365.4245;13.417;348.2252;29.9912;163.999;27.2317
8/24/2009;13;336.6118;3.226;328.6045;29.7657;193.6286;26.749
8/24/2009;14;327.7715;6.8066;317.1007;34.9568;219.569;26.4698
8/24/2009;15;116.8849;-0.2599;114.1437;43.6689;238.5322;25.1788
8/24/2009;16;88.021;-0.8394;85.8264;54.1432;252.4072;22.5538
8/24/2009;17;59.0674;-0.1211;56.8408;65.3946;263.4773;20.423
8/24/2009;18;62.8463;29.5217;54.4264;76.8769;273.24;19.4595
8/24/2009;19;14.9222;-0.2491;12.2078;88.1992;282.678;18.688
8/24/2009;20;-1.0716;-0.2864;-4.0272;99.3283;292.5573;18.3242
8/24/2009;21;-1.1481;-0.3028;-4.0744;109.4974;303.6026;18.2012
8/24/2009;22;-1.3657;-0.6915;-4.2873;118.3228;316.5491;17.0865
8/24/2009;23;-1.3888;-0.4235;-4.2074;125.0682;331.9789;15.8948
8/25/2009;0;-1.4298;-0.4482;-4.0061;128.8591;349.8086;15.5805
8/25/2009;1;-1.2664;-0.2239;-4.0394;129.0195;20.7424;14.8843
8/25/2009;2;-1.1903;-0.1684;-3.9547;125.5176;26.7361;15.2662
8/25/2009;3;-0.9871;-0.0768;-3.9423;118.9904;42.3923;15.8625
8/25/2009;4;-1.0497;-0.2714;-3.9645;110.313;55.5404;16.1935
8/25/2009;5;-1.3401;-0.5665;-3.9544;100.2399;66.7322;14.6395
8/25/2009;6;17.5604;83.3024;7.6076;89.1787;76.7018;14.0615
8/25/2009;7;165.8186;513.8342;50.6951;77.8791;86.1768;15.5447
8/25/2009;8;318.385;401.6152;160.5144;66.4161;95.9177;17.1038
8/25/2009;9;384.8958;74.8008;332.4275;55.1572;106.882;17.6242
8/25/2009;10;578.9922;269.1742;369.2022;44.6351;120.5073;19.0735
8/25/2009;11;513.3503;208.7458;345.3475;35.7912;138.9849;20.5062
8/25/2009;12;247.772;29.4948;216.1567;30.3123;164.2737;19.9297
8/25/2009;13;191.9697;1.1096;183.4783;30.1155;193.6367;18.5985
8/25/2009;14;423.2047;73.0229;353.4028;35.2895;219.3758;20.7045
8/25/2009;15;264.0955;2.2599;257.1127;43.972;238.2737;19.5247
8/25/2009;16;252.9478;16.927;238.8225;54.4247;252.1458;20.0525
8/25/2009;17;229.9408;82.5763;187.1183;65.6653;263.2289;20.3648
8/25/2009;18;55.9515;0.364;52.5843;77.1452;273.0062;19.4082
8/25/2009;19;9.0189;1.8351;5.8992;88.4818;282.4576;18.4767
8/25/2009;20;-1.2415;-0.3568;-4.2099;99.6172;292.3514;18.0305
8/25/2009;21;-1.1907;-0.3453;-4.3015;109.8047;303.4181;17.7932
8/25/2009;22;-1.2359;-0.3816;-4.1156;118.6515;316.403;16.6687
8/25/2009;23;-1.0862;-0.2206;-4.2104;125.4152;331.9016;16.2947
8/26/2009;0;-1.0716;-0.289;-4.3667;129.2111;349.8347;16.0032
8/26/2009;1;-1.0792;-0.2951;-4.0835;129.3549;20.8833;15.2988
8/26/2009;2;-1.2118;-0.4969;-4.4219;125.8176;26.9651;14.5857
8/26/2009;3;-1.3963;-0.427;-4.438;119.2486;42.6687;14.1483
8/26/2009;4;-1.3044;-0.637;-4.6848;110.5338;55.8358;13.2642
8/26/2009;5;-1.3674;-0.1914;-4.4096;100.432;67.035;13.3838
8/26/2009;6;22.3118;125.6135;9.813;89.3543;77.0114;16.0573
8/26/2009;7;108.0108;207.447;62.619;78.0422;86.4987;18.1915
8/26/2009;8;166.4367;17.1707;156.9117;66.5813;96.2604;19.0037
8/26/2009;9;345.1648;137.9094;249.5138;55.337;107.2548;19.0195
8/26/2009;10;538.5913;460.6489;210.0635;44.8465;120.9124;21.9985
8/26/2009;11;678.5333;437.7594;316.477;36.0547;139.3873;23.3745
8/26/2009;12;418.1942;136.842;287.0333;30.6363;164.548;23.9067
8/26/2009;13;700.6483;366.0019;368.4457;30.4684;193.6472;25.204
8/26/2009;14;810.9065;568.9857;328.1563;35.6259;219.1862;26.6933
8/26/2009;15;182.5865;1.7838;176.3348;44.2788;238.0174;23.0568
8/26/2009;16;552.9585;479.039;277.9442;54.71;251.8852;23.482
8/26/2009;17;438.3338;721.7218;134.2554;65.9395;262.9806;24.9717
8/26/2009;18;170.5365;459.2756;55.7779;77.4168;272.7718;24.5492
8/26/2009;19;22.418;105.0466;8.4868;88.7598;282.2363;21.818
8/26/2009;20;-1.7388;-0.6586;-4.5279;99.9091;292.1444;19.7872
8/26/2009;21;-1.6251;-0.3792;-4.4253;110.115;303.2324;19.5172
8/26/2009;22;-1.6301;-0.5197;-4.4082;118.9832;316.2561;18.6925
8/26/2009;23;-1.5084;-0.4323;-4.2728;125.7653;331.8246;17.8798
8/27/2009;0;-1.5068;-0.2933;-4.19;129.5661;349.8629;17.3015
8/27/2009;1;-1.5708;-0.3226;-4.2217;129.6925;21.0283;17.2497
8/27/2009;2;-1.5348;-0.4343;-4.1898;126.119;27.1992;16.681
8/27/2009;3;-1.5883;-0.2672;-4.1743;119.5076;42.9499;16.6777
8/27/2009;4;-1.6035;-0.3049;-4.2128;110.755;56.1353;16.6948
8/27/2009;5;-1.6405;-0.3003;-4.2143;100.6244;67.3414;16.753
8/27/2009;6;20.136;131.0363;7.3242;89.5302;77.3243;16.947
8/27/2009;7;167.0833;578.2887;41.7503;78.2058;86.8234;18.5947
8/27/2009;8;373.3112;779.4637;62.7238;66.7476;96.6057;21.9808
8/27/2009;9;574.9302;875.1998;74.7128;55.5184;107.6299;24.8925
8/27/2009;10;744.0933;928.8372;82.4236;45.0601;121.3188;26.0227
8/27/2009;11;866.633;961.6883;85.6722;36.3208;139.7895;26.5938
8/27/2009;12;924.2635;964.2308;90.5149;30.963;164.8216;27.1068
8/27/2009;13;926.8535;960.6305;92.9842;30.8243;193.6599;27.7282
8/27/2009;14;869.4757;945.8743;93.8728;35.9657;219.0001;28.4573
8/27/2009;15;753.8758;918.433;89.2878;44.5894;237.7634;28.8748
8/27/2009;16;586.7247;858.046;82.6604;54.9988;251.6256;28.5178
8/27/2009;17;387.7855;758.0037;69.6083;66.2172;262.7323;27.565
8/27/2009;18;177.154;554.5032;46.4516;77.6915;272.5371;26.0762
8/27/2009;19;18.8337;75.2864;8.6404;89.0486;282.0143;23.8233
8/27/2009;20;-1.9914;-0.682;-4.2378;100.2041;291.9364;22.1952
8/27/2009;21;-1.8077;-0.5279;-4.2071;110.4283;303.0456;20.7937
8/27/2009;22;-1.8031;-0.5634;-4.1861;119.318;316.1083;19.9217
8/27/2009;23;-1.8697;-0.4504;-4.0863;126.1184;331.7477;19.717
8/28/2009;0;-1.8784;-0.3449;-4.0629;129.9238;349.8932;19.8045
8/28/2009;1;-1.8382;-0.4056;-4.1218;130.0323;15.1774;19.706
8/28/2009;2;-1.8617;-0.4025;-4.056;126.4216;27.4383;19.5603
8/28/2009;3;-1.7779;-0.3925;-4.0692;119.7673;43.2358;19.195
8/28/2009;4;-1.7608;-0.3801;-4.1235;110.9766;56.439;18.7708
8/28/2009;5;-1.7032;-0.5276;-4.1013;100.8171;67.6514;17.9672
8/28/2009;6;17.5394;97.4919;7.7277;89.7066;77.6402;17.293
8/28/2009;7;159.2801;526.429;46.0628;78.37;87.1509;18.0212
8/28/2009;8;364.9697;741.5405;70.6845;66.9149;96.9534;19.4613
8/28/2009;9;567.1767;849.7663;82.244;55.7013;108.007;21.1477
8/28/2009;10;730.4892;904.009;90.8669;45.2759;121.7263;22.0068
8/28/2009;11;847.9332;929.6767;97.4988;36.5896;140.1912;23.303
8/28/2009;12;909.6258;938.7882;102.1185;31.2925;165.0943;24.1928
8/28/2009;13;912.2282;935.9222;104.9793;31.183;193.6747;25.3083
8/28/2009;14;848.3345;908.123;109.1672;36.3088;218.8175;26.5167
8/28/2009;15;724.2815;850.533;111.3172;44.9036;237.5116;26.721
8/28/2009;16;559.4882;794.4898;96.1284;55.2912;251.367;27.2752
8/28/2009;17;361.4958;670.7498;83.3033;66.4982;262.4842;27.0335
8/28/2009;18;157.9344;415.5638;58.1448;77.9693;272.3019;25.5988
8/28/2009;19;10.4537;1.3952;7.7868;89.3326;281.7915;23.5317
8/28/2009;20;-1.7994;-0.6606;-3.9255;100.5018;291.7274;21.8002
8/28/2009;21;-1.8094;-0.433;-3.7846;110.7444;302.8577;21.1198
8/28/2009;22;-1.7319;-0.5686;-4.0522;119.6556;315.9597;20.1683
8/28/2009;23;-1.6162;-0.5691;-4.0412;126.4745;331.6709;18.2607
8/29/2009;0;-1.5488;-0.3035;-4.0644;130.2843;349.9256;17.8012
8/29/2009;1;-1.6305;-0.3036;-4.0325;130.3741;15.3306;17.9817
8/29/2009;2;-1.6329;-0.5205;-4.0835;126.7256;27.6823;17.8997
8/29/2009;3;-1.6194;-0.658;-4.0959;120.0275;43.5264;16.8728
8/29/2009;4;-1.4987;-0.5233;-3.8172;111.1983;56.7466;14.2572
8/29/2009;5;-1.4859;-0.4996;-3.8329;101.0099;67.9647;13.4057
8/29/2009;6;16.8896;75.3074;8.4863;89.8833;77.9591;13.0432
8/29/2009;7;153.3066;487.7157;48.2831;78.5347;87.4811;14.2385
8/29/2009;8;358.7513;717.551;75.7051;67.0832;97.3036;17.2133
8/29/2009;9;532.4527;725.3737;116.928;55.8858;108.386;18.8945
8/29/2009;10;775.4148;800.2242;208.552;45.4938;122.1349;20.8997
8/29/2009;11;571.6693;224.5163;376.7983;36.861;140.5923;21.3773
8/29/2009;12;884.9133;692.1676;284.6038;31.6246;165.366;22.6083
8/29/2009;13;600.6848;304.1705;327.797;31.5444;193.6915;22.7368
8/29/2009;14;707.2168;439.5851;341.332;36.6552;218.6383;24.377
8/29/2009;15;235.5017;29.5602;206.2358;45.2213;237.2622;23.2573
8/29/2009;16;213.5665;5.0793;206.0432;55.587;251.1094;22.9602
8/29/2009;17;157.9603;13.3847;148.2195;66.7823;262.2362;23.0282
8/29/2009;18;70.8662;2.303;67.1473;78.2499;272.0663;21.9907
8/29/2009;19;6.2813;-0.6226;3.6187;89.6273;281.5679;20.5945
8/29/2009;20;-1.3899;-0.4612;-4.0907;100.8023;291.5173;19.9103
8/29/2009;21;-1.4732;-0.4158;-4.0075;111.0632;302.6686;18.5645
8/29/2009;22;-1.318;-0.211;-3.968;119.996;315.8101;18.1648
8/29/2009;23;-1.4403;-0.4311;-4.1035;126.8333;331.5942;17.6532
8/30/2009;0;-1.3358;-0.4615;-3.925;130.6473;349.96;16.8043
8/30/2009;1;-1.3783;-0.602;-4.0577;130.7179;15.4879;15.3257
8/30/2009;2;-1.4262;-0.3931;-3.8342;127.0306;27.9313;14.0652
8/30/2009;3;-1.3985;-0.3771;-3.8778;120.2883;43.8216;13.2248
8/30/2009;4;-1.2871;-0.2542;-4.0882;111.4203;57.0582;12.6808
8/30/2009;5;-0.7238;-0.0124;-4.2058;101.2029;68.2814;12.6903
8/30/2009;6;2.154;-0.093;-1.6855;90.0604;78.2809;12.787
8/30/2009;7;12.2609;0.0493;8.5858;78.7001;87.8138;13.0108
8/30/2009;8;63.0828;0.218;59.2642;67.2526;97.6559;13.5628
8/30/2009;9;222.4405;1.0306;216.771;56.0719;108.7668;14.7877
8/30/2009;10;279.713;6.2277;268.8467;45.714;122.5442;15.7185
8/30/2009;11;399.7708;19.6337;374.1658;37.1351;140.9926;16.7318
8/30/2009;12;219.197;0.3934;212.2278;31.9594;165.6365;16.7867
8/30/2009;13;323.0058;3.3309;311.6515;31.9085;193.7099;17.5273
8/30/2009;14;351.9395;7.6432;335.2273;37.0047;218.4623;18.6517
8/30/2009;15;102.3171;0.0617;96.1405;45.5423;237.015;17.1613
8/30/2009;16;233.1993;25.8384;211.7322;55.8861;250.8528;16.932
8/30/2009;17;88.8828;0.0724;85.6774;67.0696;261.9885;16.9992
8/30/2009;18;48.277;-0.0755;45.2652;78.5333;271.8304;16.988
8/30/2009;19;6.2798;0.2261;3.4651;89.9169;281.3435;17.5478
8/30/2009;20;-1.4573;-0.4913;-4.0943;101.1055;291.3062;17.456
8/30/2009;21;-1.3677;-0.6732;-3.9763;111.3846;302.4783;14.734
8/30/2009;22;-1.3442;-0.4793;-4.2874;120.339;315.6596;13.3185
8/30/2009;23;-1.5296;-0.0261;-3.8822;127.1948;331.5176;14.7882
8/31/2009;0;-1.5375;-0.4748;-3.9627;131.0128;349.9964;15.8788
8/31/2009;1;-1.3576;-0.5769;-3.9593;131.0636;15.6492;13.1602
8/31/2009;2;-1.318;-0.2407;-3.8287;127.3368;28.1851;12.9912
8/31/2009;3;-1.0514;-0.2057;-4.119;120.5495;44.1214;12.775
8/31/2009;4;-0.968;-0.2456;-4.1675;111.6424;57.3737;12.8293
8/31/2009;5;-1.1004;-0.5817;-4.2538;101.3961;68.6013;11.9885
8/31/2009;6;11.7058;13.5719;7.2476;90.2379;78.6054;11.2835
8/31/2009;7;148.1708;159.521;110.7365;78.8661;88.1489;12.8642
8/31/2009;8;236.8103;179.1854;155.4085;67.423;98.0104;14.8717
8/31/2009;9;521.4953;442.6318;267.8972;56.2596;109.1492;17.7035
8/31/2009;10;668.889;555.9582;270.5205;45.9363;122.9541;19.3767
8/31/2009;11;778.8777;652.8581;249.011;37.4118;141.3918;21.8307
8/31/2009;12;662.7817;427.6597;295.3102;32.2967;165.9056;24.1355
8/31/2009;13;775.4083;531.7709;311.6498;32.2751;193.73;25.2938
8/31/2009;14;283.6585;90.49;207.5838;37.3572;218.2895;24.7592
8/31/2009;15;340.4833;186.4709;202.4908;45.8666;236.7701;25.9837
8/31/2009;16;161.6241;42.5925;133.5335;56.1883;250.5973;24.7973
8/31/2009;17;201.6978;127.3933;144.52;67.3598;261.7409;24.7502
8/31/2009;18;49.2011;4.9006;45.1474;78.8194;271.5941;24.0468
8/31/2009;19;4.7793;-0.5412;2.184;90.2171;281.1184;22.3232
8/31/2009;20;-1.6172;-0.4342;-4.117;101.4111;291.094;20.6182
8/31/2009;21;-1.6563;-0.5468;-4.4754;111.7084;302.2868;19.9755
8/31/2009;22;-1.5537;-0.4337;-4.5463;120.6845;315.508;18.8757
8/31/2009;23;-1.6024;-0.5171;-4.4727;127.5588;331.4409;18.5945
9/1/2009;0;-1.5798;-0.4476;-4.5078;131.3807;350.0348;18.23
9/1/2009;1;-1.6135;-0.5188;-4.5512;131.4111;9.8146;17.5357
9/1/2009;2;-1.8693;-0.1667;-4.2789;127.6439;28.4437;18.9405
9/1/2009;3;-1.8065;-0.3505;-4.3758;120.8111;44.4256;19.3488
9/1/2009;4;-1.7975;-0.3188;-4.2933;111.8647;57.6929;19.4353
9/1/2009;5;-1.6183;-0.1777;-4.0251;101.5894;68.9243;19.5128
9/1/2009;6;3.777;1.1886;1.1786;90.4157;78.9326;19.9722
9/1/2009;7;91.9063;120.5327;62.3763;79.0326;88.4864;20.0322
9/1/2009;8;248.4923;296.5492;127.8283;67.5945;98.3668;22.162
9/1/2009;9;469.3395;517.6293;177.6307;56.4489;109.533;26.2253
9/1/2009;10;637.648;576.5603;233.4392;46.1609;123.3644;27.7768
9/1/2009;11;611.2033;384.5171;301.0687;37.691;141.7898;26.5945
9/1/2009;12;689.7268;408.8521;336.6577;32.6365;166.1731;28.2325
9/1/2009;13;680.9075;396.9215;334.7662;32.6442;193.7515;29.5718
9/1/2009;14;541.1663;300.8922;286.9747;37.7125;218.1198;30.0858
9/1/2009;15;426.5762;198.4439;284.825;46.1939;236.5274;29.7718
9/1/2009;16;412.6965;285.9742;241.6665;56.4936;250.3428;30.546
9/1/2009;17;130.2789;17.3872;122.24;67.6529;261.4936;28.7327
9/1/2009;18;62.4324;8.15;58.1395;79.1081;271.3574;27.3965
9/1/2009;19;6.8372;2.7849;4.1513;90.5119;280.8926;25.5937
9/1/2009;20;-1.7144;-0.63;-4.2264;101.719;290.8808;23.9053
9/1/2009;21;-2.0393;-0.2919;-4.0461;112.0346;302.0941;24.7308
9/1/2009;22;-2.0234;-0.6053;-4.0143;121.0324;315.3554;23.3303
9/1/2009;23;-2.0136;-0.495;-4.1628;127.9254;331.3641;22.2668
9/2/2009;0;-2.0686;-0.3185;-4.1046;131.7509;350.0752;23.0665
9/2/2009;1;-1.9758;-0.4883;-4.1825;131.7602;9.984;22.618
9/2/2009;2;-1.9498;-0.507;-4.2426;127.9519;28.7072;21.6887
9/2/2009;3;-1.9975;-0.4799;-4.1721;121.073;44.7342;21.0518
9/2/2009;4;-1.9597;-0.5313;-4.1673;112.0871;58.0157;20.045
9/2/2009;5;-1.7723;-0.7762;-4.1974;101.7828;69.2503;17.9045
9/2/2009;6;7.9562;8.1184;4.9802;90.5939;79.2624;17.2698
9/2/2009;7;149.5691;344.9087;73.6979;79.1998;88.826;18.0795
9/2/2009;8;273.2257;410.6595;116.4605;67.7671;98.7251;19.8982
9/2/2009;9;527.8687;702.4197;131.4138;56.6399;109.9182;21.3973
9/2/2009;10;752.8013;779.7127;208.6745;46.3876;123.7749;23.4072
9/2/2009;11;446.6712;211.3505;269.704;37.9728;142.1863;23.603
9/2/2009;12;366.3765;107.1559;268.6717;32.9787;166.439;23.6515
9/2/2009;13;794.3297;635.079;250.8883;33.0157;193.7743;26.3847
9/2/2009;14;733.2823;656.5467;201.6995;38.0706;217.9531;27.8595
9/2/2009;15;765.1502;743.6348;234.8193;46.5243;236.287;28.8787
9/2/2009;16;548.495;643.0686;176.9845;56.8019;250.0894;29.0613
9/2/2009;17;250.674;286.138;128.9555;67.9487;261.2465;27.8022
9/2/2009;18;140.1399;307.5444;68.0157;79.3991;271.1205;27.3998
9/2/2009;19;5.2307;-1.1058;2.2952;90.8172;280.6659;24.1388
9/2/2009;20;-1.5552;-0.4939;-4.2239;102.0293;290.6664;21.4055
9/2/2009;21;-1.5316;-0.4724;-4.2788;112.363;301.9;20.752
9/2/2009;22;-1.593;-0.6515;-4.398;121.3826;315.2017;19.5163
9/2/2009;23;-1.6069;-0.5154;-4.3759;128.2943;331.2872;17.7718
9/3/2009;0;-1.7367;-0.1606;-4.2005;132.1233;350.1174;18.9748
9/3/2009;1;-1.7895;-0.5026;-4.2679;132.111;10.1573;19.1618
9/3/2009;2;-1.6863;-0.4532;-4.3327;128.2607;28.9753;18.0472
9/3/2009;3;-1.3935;-0.2265;-4.2041;121.3352;45.0472;18.322
9/3/2009;4;-1.3446;-0.3182;-4.192;112.3095;58.3421;18.1575
9/3/2009;5;-1.6457;-0.4066;-4.003;101.9763;69.5793;17.937
9/3/2009;6;11.4317;67.5982;5.3823;90.7724;79.5946;17.0547
9/3/2009;7;146.0896;527.3897;40.8166;79.3675;89.1677;18.9868
9/3/2009;8;349.4228;754.3973;60.9474;67.9408;99.085;21.6702
9/3/2009;9;548.789;870.2152;70.4507;56.8325;110.3044;23.5095
9/3/2009;10;718.0495;924.501;79.5051;46.6165;124.1855;24.677
9/3/2009;11;863.7062;933.3263;129.366;38.2571;142.5812;25.723
9/3/2009;12;896.2045;944.1347;107.5625;33.3232;166.703;27.3045
9/3/2009;13;882.9298;910.9033;120.6608;33.3894;193.7982;27.5505
9/3/2009;14;839.2368;807.8127;202.2888;38.4312;217.7893;28.681
9/3/2009;15;256.0495;130.6596;160.2145;46.8575;236.0487;26.7532
9/3/2009;16;438.8737;500.9125;176.3902;57.1129;249.8371;27.556
9/3/2009;17;104.3432;31.1926;91.4672;68.2471;260.9997;25.3618
9/3/2009;18;80.9692;181.4699;54.9225;79.6924;270.8832;24.5433
9/3/2009;19;7.7107;25.2751;3.1293;91.1247;280.4386;22.7413
9/3/2009;20;-1.7423;-0.5439;-4.2568;102.3416;290.451;21.3032
9/3/2009;21;-1.7893;-0.4753;-4.2888;112.6935;301.7047;20.1473
9/3/2009;22;-1.7159;-0.5938;-4.314;121.735;315.0467;19.1288
9/3/2009;23;-1.5652;-0.4297;-4.2549;128.6654;331.21;17.7492
9/4/2009;0;-1.5832;-0.3387;-4.207;132.4977;344.1614;17.1988
9/4/2009;1;-1.5978;-0.2803;-4.1498;132.4632;10.3345;17.1675
9/4/2009;2;-1.6368;-0.4325;-4.1228;128.5703;29.2482;16.9493
9/4/2009;3;-1.61;-0.5202;-4.1965;121.5977;45.3643;15.6615
9/4/2009;4;-1.6304;-0.5837;-4.2393;112.5319;58.672;14.8938
9/4/2009;5;-1.544;-0.4093;-4.098;102.1699;69.911;14.5345
9/4/2009;6;18.9228;78.3126;11.0037;90.9514;79.9291;14.632
9/4/2009;7;166.5215;438.721;78.1085;79.5359;89.5114;15.6872
9/4/2009;8;280.435;482.2902;84.7303;68.1156;99.4466;17.5768
9/4/2009;9;548.5562;833.7782;88.7506;57.0268;110.6916;20.1448
9/4/2009;10;716.3315;894.903;99.0955;46.8476;124.5959;22.6172
9/4/2009;11;835.5595;900.5493;125.745;38.5438;142.9743;25.1007
9/4/2009;12;903.9888;855.5898;181.395;33.6701;166.965;27.1288
9/4/2009;13;831.363;610.3137;309.5007;33.7653;193.823;28.1063
9/4/2009;14;790.8188;676.0123;253.5467;38.7944;217.6281;28.0658
9/4/2009;15;456.4058;175.7635;318.6483;47.1934;235.8126;27.7442
9/4/2009;16;205.7005;1.5493;201.4023;57.4266;249.5859;26.0598
9/4/2009;17;170.3355;7.3871;164.1433;68.548;260.7531;25.0748
9/4/2009;18;67.9368;47.3708;54.1742;79.9878;270.6456;23.8118
9/4/2009;19;6.5777;27.8872;2.0719;91.4266;280.2104;22.585
9/4/2009;20;-1.8345;-0.5426;-4.2228;102.656;290.2344;21.5958
9/4/2009;21;-1.7804;-0.4646;-4.2121;113.026;301.5079;20.7662
9/4/2009;22;-1.731;-0.449;-4.1968;122.0894;314.8905;20.0025
9/4/2009;23;-1.7456;-0.5508;-4.1953;129.0387;331.1325;19.1922
9/5/2009;0;-1.7244;-0.3629;-4.1197;132.8742;344.2071;18.7122
9/5/2009;1;-1.6972;-0.5309;-4.0771;132.817;10.5157;17.5278
9/5/2009;2;-1.6283;-0.4934;-3.9816;128.8806;29.5257;16.5262
9/5/2009;3;-1.7308;-0.5802;-3.6839;121.8603;45.6857;16.4733
9/5/2009;4;-1.6998;-0.7583;-4.0261;112.7544;59.0052;16.1058
9/5/2009;5;-1.6275;-0.6349;-3.9903;102.3636;70.2454;14.1912
9/5/2009;6;8.2088;38.2065;3.2699;91.1307;80.2658;13.8223
9/5/2009;7;135.4314;477.7093;41.95;79.705;89.8569;15.3633
9/5/2009;8;338.411;716.4865;68.4066;68.2916;99.8095;18.9318
9/5/2009;9;535.814;822.7328;84.1437;57.2227;111.0796;20.574
9/5/2009;10;702.2603;884.7342;93.362;47.0809;125.0059;22.2288
9/5/2009;11;817.4285;914.0717;100.9707;38.833;143.3654;24.5367
9/5/2009;12;881.641;924.1695;109.7458;34.0191;167.2248;25.8162
9/5/2009;13;855.8207;791.3844;188.0698;34.1432;193.8486;27.3213
9/5/2009;14;664.2157;508.2796;251.3183;39.16;217.4697;27.6778
9/5/2009;15;400.7198;204.295;247.9523;47.5319;235.5785;27.1507
9/5/2009;16;327.0008;175.2205;223.0458;57.7429;249.3357;26.465
9/5/2009;17;229.0763;168.8265;164.3305;68.8513;260.5068;23.4697
9/5/2009;18;92.2549;16.4279;85.2402;80.2852;270.4076;23.6595
9/5/2009;19;7.5857;-0.6234;4.9445;91.7385;279.9815;21.917
9/5/2009;20;-1.4628;-0.3198;-4.1711;102.9722;290.0167;20.6655
9/5/2009;21;-1.631;-0.5511;-4.2714;113.3603;301.3098;20.3907
9/5/2009;22;-1.7287;-0.5872;-4.2697;122.4458;314.7329;19.7132
9/5/2009;23;-1.8211;-0.3562;-4.0744;129.4141;331.0546;19.8652
9/6/2009;0;-1.7401;-0.6809;-4.2639;133.2527;344.2545;18.5312
9/6/2009;1;-1.748;-0.6103;-4.2798;133.172;10.7007;18.3105
9/6/2009;2;-1.6254;-0.488;-4.2737;129.1915;29.8078;17.0417
9/6/2009;3;-1.5857;-0.5612;-4.161;122.123;46.011;16.6715
9/6/2009;4;-1.519;-0.6245;-4.2865;112.9768;59.3417;15.0843
9/6/2009;5;-1.4206;-0.5002;-4.2376;102.5574;70.5825;14.7543
9/6/2009;6;11.9937;53.6624;5.5759;91.3104;80.6046;14.1262
9/6/2009;7;96.2249;139.5994;70.4403;79.8747;90.2041;14.9577
9/6/2009;8;236.9495;303.6744;106.5168;68.4687;100.1738;16.4735
9/6/2009;9;527.528;786.3033;96.7184;57.4204;111.4682;19.41
9/6/2009;10;687.7155;824.0023;122.049;47.3165;125.4155;22.1208
9/6/2009;11;745.7658;622.028;250.1145;39.1246;143.7543;24.3648
9/6/2009;12;684.2027;374.8864;365.3043;34.3703;167.4823;24.6292
9/6/2009;13;97.5702;-0.4701;92.2843;34.5231;193.8748;22.252
9/6/2009;14;603.718;227.1941;416.5238;39.5279;217.3137;24.2592
9/6/2009;15;368.6147;145.4529;257.085;47.8729;235.3465;23.272
9/6/2009;16;136.523;2.5378;131.9187;58.0616;249.0866;21.5035
9/6/2009;17;279.6843;330.8578;159.9382;69.1568;260.2607;23.0408
