DATE (MM/DD/YYYY),HOUR-MST,Avg Global CM22 Vent [W/m^2],Avg Direct CH1 [W/m^2],Avg Diffuse 8-48 Vent [W/m^2]
8/21/2010,11,889.5665,937.7198,119.6085
8/21/2010,12,886.3548,808.5894,170.3842
8/21/2010,13,401.5778,176.6352,239.5055
8/21/2010,14,406.5720,129.9680,292.8275
8/21/2010,15,561.5610,358.5794,291.6007
8/21/2010,16,380.0248,265.4803,224.4312
8/21/2010,17,370.6363,564.9692,133.3120
8/21/2010,18,166.2296,362.9630,74.0026
8/21/2010,19,21.7191,22.2874,19.8510
8/21/2010,20,-2.0124,-0.5601,-1.6907
8/21/2010,21,-2.0623,-0.4790,-1.3901
8/21/2010,22,-2.2593,-0.7911,-1.5747
8/21/2010,23,-2.1484,-0.6299,-1.3515
8/22/2010,0,-2.1297,-0.4857,-1.3355
8/22/2010,1,-2.1021,-0.6139,-1.2325
8/22/2010,2,-2.0402,-0.4999,-1.4169
8/22/2010,3,-2.0634,-0.5911,-1.4164
8/22/2010,4,-2.2583,-0.3298,-1.1376
8/22/2010,5,-2.3115,-0.0578,-1.2632
8/22/2010,6,22.8107,138.1447,9.7352
8/22/2010,7,189.0418,670.6762,35.2517
8/22/2010,8,398.8210,859.2335,46.5338
8/22/2010,9,598.7007,947.1430,52.3459
8/22/2010,10,761.4085,979.4955,57.8575
8/22/2010,11,869.8230,980.5288,64.3510
8/22/2010,12,935.3318,980.3212,76.7704
8/22/2010,13,938.5845,970.9540,83.2533
8/22/2010,14,775.5175,732.3859,154.0993
8/22/2010,15,258.1273,50.4255,217.3290
8/22/2010,16,430.7568,357.4239,229.5843
8/22/2010,17,262.0327,226.6837,146.7595
8/22/2010,18,110.9824,128.5878,80.0948
8/22/2010,19,30.8138,96.9482,19.4978
8/22/2010,20,-1.9963,-0.5281,-1.3776
8/22/2010,21,-2.1536,-0.3914,-1.3989
8/22/2010,22,-1.9735,-0.0802,-1.3112
8/22/2010,23,-1.9084,-0.6549,-1.6421
8/23/2010,0,-1.9389,-0.4288,-1.4525
8/23/2010,1,-2.0595,-0.4538,-1.3311
8/23/2010,2,-1.7871,-0.4302,-1.4509
8/23/2010,3,-1.7896,-0.2921,-1.1855
8/23/2010,4,-1.7957,-0.2629,-1.2126
8/23/2010,5,-1.8035,-0.1549,-1.4263
8/23/2010,6,11.4967,5.4265,11.6311
8/23/2010,7,95.1466,12.1480,91.0317
8/23/2010,8,392.1893,537.0746,163.1403
8/23/2010,9,616.0455,711.4243,200.0197
8/23/2010,10,701.5545,632.3786,238.5758
8/23/2010,11,607.5130,343.2387,318.4770
8/23/2010,12,619.2993,337.1220,312.9390
8/23/2010,13,749.1513,504.6614,302.2905
8/23/2010,14,369.6158,235.5001,163.6923
8/23/2010,15,123.5897,-1.7313,122.5228
8/23/2010,16,207.6140,61.6385,174.1197
8/23/2010,17,206.0938,70.7030,169.7582
8/23/2010,18,123.7160,111.7195,92.2885
8/23/2010,19,23.9752,24.4649,21.5723
8/23/2010,20,-1.4382,-0.2870,-1.1077
8/23/2010,21,-1.4411,-0.3895,-1.4888
8/23/2010,22,-1.8618,-0.5080,-1.5613
8/23/2010,23,-1.7695,-0.4997,-1.3598
8/24/2010,0,-1.4273,-0.0476,-1.1535
8/24/2010,1,-1.2473,-0.1394,-1.3431
8/24/2010,2,-1.0013,-0.3151,-1.6115
8/24/2010,3,-0.9976,-0.2878,-1.5761
8/24/2010,4,-0.8792,-0.3339,-1.6489
8/24/2010,5,-1.3740,-0.7381,-1.9783
8/24/2010,6,-0.1196,-0.2973,0.2358
8/24/2010,7,13.2655,-0.2624,13.4490
8/24/2010,8,40.6811,0.0422,40.6884
8/24/2010,9,129.8488,1.6304,128.5400
8/24/2010,10,536.3637,291.1951,319.6322
8/24/2010,11,747.8228,442.9951,374.8188
8/24/2010,12,856.9612,812.0578,146.5165
8/24/2010,13,923.5733,955.2775,88.4581
8/24/2010,14,860.2220,936.4207,88.4322
8/24/2010,15,740.4973,910.0083,83.9130
8/24/2010,16,585.6553,849.7545,78.2779
8/24/2010,17,391.4128,748.1852,68.7420
8/24/2010,18,185.2607,552.8420,49.1439
8/24/2010,19,23.4017,90.1716,13.4205
8/24/2010,20,-2.0632,-0.6297,-1.5828
8/24/2010,21,-2.0678,-0.6623,-1.4644
8/24/2010,22,-1.9031,-0.4650,-1.3056
8/24/2010,23,-1.8612,-0.3882,-1.3556
8/25/2010,0,-1.8868,-0.3626,-1.3508
8/25/2010,1,-1.9403,-0.5323,-1.2558
8/25/2010,2,-1.8477,-0.3984,-1.4400
8/25/2010,3,-1.7929,-0.3800,-1.5699
8/25/2010,4,-1.8062,-0.3316,-1.4655
8/25/2010,5,-1.9217,-0.4205,-1.2155
8/25/2010,6,21.3065,138.0444,10.4786
8/25/2010,7,175.1772,606.9195,40.5291
8/25/2010,8,378.6003,800.7922,57.3022
8/25/2010,9,574.1962,890.2382,65.2016
8/25/2010,10,740.8868,944.6855,67.6426
8/25/2010,11,857.2850,964.8727,73.0357
8/25/2010,12,920.6335,974.7573,75.6205
8/25/2010,13,924.5912,971.9413,78.1039
8/25/2010,14,862.5417,953.0870,80.4457
8/25/2010,15,737.2485,912.3683,81.0077
8/25/2010,16,578.9732,841.8580,78.5825
8/25/2010,17,388.2983,751.3225,66.6250
8/25/2010,18,182.4714,562.5168,46.0390
8/25/2010,19,22.5016,107.4182,11.5513
8/25/2010,20,-2.3844,-0.6719,-1.6383
8/25/2010,21,-2.2235,-0.8455,-1.7134
8/25/2010,22,-2.2368,-0.4582,-1.4527
8/25/2010,23,-2.2143,-0.6585,-1.4590
8/26/2010,0,-2.1684,-0.5895,-1.3489
8/26/2010,1,-2.2200,-0.3359,-1.4128
8/26/2010,2,-2.3301,-0.3194,-1.5755
8/26/2010,3,-2.3460,-0.3232,-1.6215
8/26/2010,4,-2.2993,-0.4488,-1.7065
8/26/2010,5,-2.3481,-0.3918,-1.6319
8/26/2010,6,22.2177,168.3572,9.2084
8/26/2010,7,181.4094,661.5285,36.7574
8/26/2010,8,390.3305,850.4712,50.7293
8/26/2010,9,588.0478,935.0880,57.0294
8/26/2010,10,752.6482,975.0772,61.7597
8/26/2010,11,872.8203,996.6558,66.0541
8/26/2010,12,935.3518,1001.4685,69.7537
8/26/2010,13,935.2642,992.0432,73.6444
8/26/2010,14,879.4302,975.3587,76.1308
8/26/2010,15,763.2640,941.5323,76.3319
8/26/2010,16,598.2428,883.5953,73.3083
8/26/2010,17,398.7458,777.3677,68.9052
8/26/2010,18,163.8478,498.9214,45.7898
