DATE (MM/DD/YYYY),HOUR-MST,Avg Zenith Angle [degrees],Avg Azimuth Angle [degrees],Avg Tower Dry Bulb Temp [deg C]
1/24/2009,23,149.5682,306.2988,-6.7212
1/25/2009,0,156.9906,333.7259,-8.5218
1/25/2009,1,158.5105,89.2018,-8.9528
1/25/2009,2,153.1441,43.7410,-8.7397
1/25/2009,3,143.7956,64.5909,-8.3943
1/25/2009,4,132.8809,78.4343,-8.3905
1/25/2009,5,121.4407,89.0591,-8.7970
1/25/2009,6,109.9528,98.3493,-9.8257
1/25/2009,7,98.7257,107.3347,-10.3408
1/25/2009,8,87.8883,116.7186,-10.4315
1/25/2009,9,78.1989,127.0922,-10.5672
1/25/2009,10,69.8012,138.9848,-10.4317
1/25/2009,11,63.3358,152.7543,-9.7048
1/25/2009,12,59.4852,168.2998,-9.2623
1/25/2009,13,58.7802,184.7912,-9.3218
1/25/2009,14,61.3307,200.8875,-9.0102
1/25/2009,15,66.7581,215.4724,-8.7358
1/25/2009,16,74.4121,228.1496,-9.1200
1/25/2009,17,83.5982,239.1241,-9.6828
1/25/2009,18,94.0068,248.8775,-10.2532
1/25/2009,19,105.0919,257.9788,-10.5883
1/25/2009,20,116.4949,267.0714,-10.9333
1/25/2009,21,127.9852,277.0105,-11.2010
1/25/2009,22,139.1797,289.2256,-11.2155
1/25/2009,23,149.3443,306.5401,-11.3347
1/26/2009,0,156.7398,333.8233,-11.8593
1/26/2009,1,158.2735,88.9607,-12.3415
1/26/2009,2,152.9654,43.3382,-12.7612
1/26/2009,3,143.6621,64.2188,-13.3115
1/26/2009,4,132.7691,78.1174,-13.9087
1/26/2009,5,121.3353,88.7834,-14.6568
1/26/2009,6,109.8440,98.1006,-14.9968
1/26/2009,7,98.6061,107.1035,-15.2367
1/26/2009,8,87.7566,116.4995,-15.0275
1/26/2009,9,78.0405,126.8848,-13.6502
1/26/2009,10,69.6150,138.7949,-14.8543
1/26/2009,11,63.1202,152.5959,-14.6862
1/26/2009,12,59.2442,168.1930,-14.2875
1/26/2009,13,58.5243,184.7519,-13.4525
1/26/2009,14,61.0736,200.9156,-12.6950
1/26/2009,15,66.5106,215.5540,-12.3960
1/26/2009,16,74.1798,228.2675,-14.0475
1/26/2009,17,83.3847,239.2664,-15.2373
1/26/2009,18,93.7902,249.0382,-15.8600
1/26/2009,19,104.8967,258.1571,-16.0610
1/26/2009,20,116.3043,267.2700,-16.3423
1/26/2009,21,127.7930,277.2340,-16.3930
1/26/2009,22,138.9766,289.4757,-16.4863
1/26/2009,23,149.1176,306.7898,-16.6118
1/27/2009,0,156.4848,333.9308,-16.9663
1/27/2009,1,158.0301,88.7302,-17.7955
1/27/2009,2,152.7791,42.9392,-17.5645
1/27/2009,3,143.5213,63.8457,-18.7263
1/27/2009,4,132.6506,77.7983,-18.7980
1/27/2009,5,121.2236,88.5051,-19.0958
1/27/2009,6,109.7290,97.8494,-19.7967
1/27/2009,7,98.4805,106.8699,-20.4602
1/27/2009,8,87.6113,116.2784,-20.9648
1/27/2009,9,77.8761,126.6757,-17.7178
1/27/2009,10,69.4225,138.6040,-13.4017
1/27/2009,11,62.8985,152.4378,-10.8305
1/27/2009,12,58.9974,168.0881,-8.7528
1/27/2009,13,58.2630,184.7163,-7.8957
1/27/2009,14,60.8120,200.9491,-3.8488
1/27/2009,15,66.2597,215.6416,-3.5782
1/27/2009,16,73.9449,228.3917,-3.3475
1/27/2009,17,83.1691,239.4148,-4.4706
1/27/2009,18,93.5806,249.2051,-5.1612
1/27/2009,19,104.7003,258.3416,-5.3184
1/27/2009,20,116.1127,267.4749,-3.6258
1/27/2009,21,127.5995,277.4644,-2.4765
1/27/2009,22,138.7717,289.7332,-1.4954
1/27/2009,23,148.8882,307.0477,-0.7993
1/28/2009,0,156.2255,334.0480,-0.6047
1/28/2009,1,157.7805,88.5103,-0.9412
1/28/2009,2,152.5855,42.5444,-1.0412
1/28/2009,3,143.3735,63.4721,-0.7384
1/28/2009,4,132.5255,77.4770,-0.8291
1/28/2009,5,121.1055,88.2243,-0.7623
1/28/2009,6,109.6080,97.5959,-0.5789
1/28/2009,7,98.3489,106.6342,0.8559
1/28/2009,8,87.4602,116.0554,0.3734
1/28/2009,9,77.7056,126.4652,1.0706
1/28/2009,10,69.2241,138.4123,3.3889
1/28/2009,11,62.6708,152.2799,2.0801
1/28/2009,12,58.7446,167.9852,2.1238
1/28/2009,13,57.9966,184.6846,1.9993
1/28/2009,14,60.5460,200.9879,2.0809
1/28/2009,15,66.0054,215.7354,1.8254
1/28/2009,16,73.7075,228.5223,1.1754
1/28/2009,17,82.9517,239.5695,-0.1248
1/28/2009,18,93.3699,249.3780,-1.1976
1/28/2009,19,104.5030,258.5321,-1.4459
1/28/2009,20,115.9202,267.6862,-1.7417
1/28/2009,21,127.4048,277.7014,-1.7981
1/28/2009,22,138.5650,289.9979,-2.5610
1/28/2009,23,148.6561,307.3135,-2.9222
1/29/2009,0,155.9622,334.1747,-3.3664
1/29/2009,1,157.5249,88.3009,-4.0032
1/29/2009,2,152.3846,42.1543,-3.4333
1/29/2009,3,143.2184,63.0982,-3.6570
1/29/2009,4,132.3936,77.1539,-3.7724
1/29/2009,5,120.9812,87.9413,-4.0084
1/29/2009,6,109.4808,97.3401,-3.9332
1/29/2009,7,98.2113,106.3964,-4.1074
1/29/2009,8,87.3033,115.8306,-4.2948
1/29/2009,9,77.5292,126.2532,-3.1483
1/29/2009,10,69.0196,138.2199,-0.9328
1/29/2009,11,62.4371,152.1223,-0.1888
1/29/2009,12,58.4862,167.8842,0.2225
1/29/2009,13,57.7250,184.6567,1.4776
1/29/2009,14,60.2759,201.0322,2.2852
1/29/2009,15,65.7480,215.8353,2.4030
1/29/2009,16,73.4679,228.6591,2.9028
1/29/2009,17,82.7324,239.7303,1.9910
1/29/2009,18,93.1584,249.5569,0.3745
1/29/2009,19,104.3047,258.7287,0.5495
1/29/2009,20,115.7266,267.9035,0.5819
1/29/2009,21,127.2089,277.9449,1.0308
1/29/2009,22,138.3566,290.2696,1.2196
1/29/2009,23,148.4214,307.5868,1.5408
1/30/2009,0,155.6949,334.3105,1.9631
1/30/2009,1,157.2632,94.1019,2.3377
1/30/2009,2,152.1765,41.7691,3.0637
1/30/2009,3,143.0563,62.7246,3.2510
1/30/2009,4,132.2551,76.8292,2.9957
1/30/2009,5,120.8505,87.6563,3.8415
1/30/2009,6,109.3476,97.0822,3.7982
1/30/2009,7,98.0678,106.1567,4.1333
1/30/2009,8,87.1408,115.6041,4.2885
1/30/2009,9,77.3469,126.0399,5.2719
1/30/2009,10,68.8093,138.0267,6.5470
1/30/2009,11,62.1976,151.9652,8.8458
1/30/2009,12,58.2222,167.7853,11.1423
1/30/2009,13,57.4484,184.6329,12.9988
1/30/2009,14,60.0017,201.0819,13.4260
1/30/2009,15,65.4875,215.9415,12.5725
1/30/2009,16,73.2261,228.8022,12.6843
1/30/2009,17,82.5114,239.8972,11.0278
1/30/2009,18,92.9460,249.7419,7.9706
1/30/2009,19,104.1055,258.9312,6.3964
1/30/2009,20,115.5322,268.1269,7.8169
1/30/2009,21,127.0119,278.1947,7.3688
1/30/2009,22,138.1465,290.5481,7.4892
1/30/2009,23,148.1842,307.8675,7.6025
1/31/2009,0,155.4236,334.4550,7.4494
1/31/2009,1,156.9958,93.9134,8.5408
1/31/2009,2,151.9613,41.3892,8.2873
1/31/2009,3,142.8871,62.3514,7.8252
1/31/2009,4,132.1099,76.5032,7.9885
1/31/2009,5,120.7136,87.3694,7.9572
1/31/2009,6,109.2084,96.8225,8.2692
1/31/2009,7,97.9185,105.9151,8.0528
1/31/2009,8,86.9727,115.3759,8.8515
1/31/2009,9,77.1588,125.8253,10.1830
1/31/2009,10,68.5931,137.8329,12.2125
1/31/2009,11,61.9522,151.8085,13.3550
1/31/2009,12,57.9526,167.6886,14.0860
1/31/2009,13,57.1669,184.6131,14.4890
1/31/2009,14,59.7236,201.1372,13.9250
1/31/2009,15,65.2241,216.0538,12.8855
1/31/2009,16,72.9823,228.9515,11.5477
1/31/2009,17,82.2888,240.0703,12.0425
1/31/2009,18,92.7250,249.9327,10.0062
1/31/2009,19,103.9056,259.1395,9.3293
1/31/2009,20,115.3371,268.3563,7.7360
1/31/2009,21,126.8138,278.4507,7.2092
1/31/2009,22,137.9349,290.8332,5.7212
1/31/2009,23,147.9444,308.1551,5.9049
2/1/2009,0,155.1486,334.6079,5.3889
2/1/2009,1,156.7226,93.7351,3.9504
2/1/2009,2,151.7390,41.0150,3.2012
2/1/2009,3,142.7109,61.9790,4.2206
2/1/2009,4,131.9582,76.1761,3.0877
2/1/2009,5,120.5705,87.0809,2.6792
2/1/2009,6,109.0632,96.5609,2.5498
2/1/2009,7,97.7632,105.6719,2.5709
2/1/2009,8,86.7990,115.1462,1.0683
2/1/2009,9,76.9650,125.6095,2.1203
2/1/2009,10,68.3711,137.6386,3.5407
2/1/2009,11,61.7012,151.6523,6.0934
2/1/2009,12,57.6777,167.5940,7.2357
2/1/2009,13,56.8806,184.5974,6.8946
2/1/2009,14,59.4416,201.1980,5.7807
2/1/2009,15,64.9579,216.1723,4.7116
2/1/2009,16,72.7365,229.1072,4.0513
2/1/2009,17,82.0648,240.2494,3.0741
2/1/2009,18,92.5112,250.1293,0.6323
2/1/2009,19,103.7050,259.3535,-0.0897
2/1/2009,20,115.1411,268.5915,-0.5742
2/1/2009,21,126.6148,278.7128,0.4347
2/1/2009,22,137.7216,291.1247,1.9097
2/1/2009,23,147.7021,308.4495,0.4471
2/2/2009,0,154.8698,334.7688,2.2410
2/2/2009,1,156.4439,93.5670,1.7403
2/2/2009,2,151.5099,40.6466,1.5176
2/2/2009,3,142.5278,61.6078,1.8418
2/2/2009,4,131.7999,75.8481,1.9185
2/2/2009,5,120.4211,86.7909,2.1546
2/2/2009,6,108.9121,96.2978,1.5899
2/2/2009,7,97.6023,105.4270,3.4280
2/2/2009,8,86.6198,114.9151,4.2501
2/2/2009,9,76.7655,125.3926,5.0195
2/2/2009,10,68.1435,137.4436,4.9491
2/2/2009,11,61.4446,151.4967,6.4370
2/2/2009,12,57.3974,167.5016,7.7570
2/2/2009,13,56.5897,184.5858,8.0390
2/2/2009,14,59.1559,201.2645,8.0278
2/2/2009,15,64.6891,216.2971,8.6490
2/2/2009,16,72.4890,229.2690,8.2840
2/2/2009,17,81.8395,240.4344,8.8895
2/2/2009,18,92.2968,250.3318,7.7093
2/2/2009,19,103.5037,259.5732,7.2003
2/2/2009,20,114.9445,268.8323,7.2277
2/2/2009,21,126.4147,278.9809,7.2538
2/2/2009,22,137.5068,291.4224,7.1056
2/2/2009,23,147.4573,308.7504,7.0863
2/3/2009,0,154.5874,334.9373,6.9555
2/3/2009,1,156.1598,93.4088,6.7978
2/3/2009,2,151.2739,40.2842,6.6321
2/3/2009,3,142.3378,61.2379,6.2915
2/3/2009,4,131.6351,75.5196,6.0329
2/3/2009,5,120.2657,86.4996,5.9533
2/3/2009,6,108.7551,96.0331,5.7755
2/3/2009,7,97.4356,105.1807,5.4759
2/3/2009,8,86.4352,114.6827,6.0017
2/3/2009,9,76.5604,125.1747,7.9209
2/3/2009,10,67.9103,137.2483,9.8247
2/3/2009,11,61.1825,151.3416,11.1267
2/3/2009,12,57.1119,167.4114,11.2723
2/3/2009,13,56.2942,184.5784,12.0340
2/3/2009,14,58.8667,201.3365,12.8762
2/3/2009,15,64.4177,216.4282,12.9283
2/3/2009,16,72.2397,229.4371,13.3277
2/3/2009,17,81.6130,240.6254,11.2487
2/3/2009,18,92.0819,250.5399,8.5463
2/3/2009,19,103.3019,259.7985,7.3358
2/3/2009,20,114.7473,269.0788,5.9706
2/3/2009,21,126.2137,279.2546,5.8649
2/3/2009,22,137.2905,291.7261,5.5747
2/3/2009,23,147.2102,309.0573,6.2835
2/4/2009,0,154.3014,335.1132,7.1054
2/4/2009,1,155.8705,93.2605,6.8852
2/4/2009,2,151.0313,39.9282,7.2308
2/4/2009,3,142.1410,60.8698,7.0087
2/4/2009,4,131.4639,75.1906,6.3352
2/4/2009,5,120.1041,86.2072,6.4729
2/4/2009,6,108.5923,95.7670,6.5125
2/4/2009,7,97.2633,104.9329,6.6675
2/4/2009,8,86.2454,114.4489,7.3169
2/4/2009,9,76.3498,124.9557,9.2592
2/4/2009,10,67.6717,137.0524,13.2478
2/4/2009,11,60.9150,151.1872,14.9472
2/4/2009,12,56.8214,167.3235,16.1982
2/4/2009,13,55.9943,184.5753,17.1822
2/4/2009,14,58.5739,201.4143,17.2968
2/4/2009,15,64.1438,216.5654,18.0485
2/4/2009,16,71.9889,229.6113,18.2923
2/4/2009,17,81.3853,240.8223,17.1618
2/4/2009,18,91.8665,250.7535,12.8160
2/4/2009,19,103.0996,260.0292,11.2518
2/4/2009,20,114.5495,269.3307,11.9288
2/4/2009,21,126.0118,279.5340,10.5603
2/4/2009,22,137.0727,292.0355,9.0257
2/4/2009,23,146.9607,309.3701,8.5558
2/5/2009,0,154.0119,335.2960,8.7977
2/5/2009,1,155.5759,93.1217,8.2455
2/5/2009,2,150.7822,39.5787,8.2977
2/5/2009,3,141.9376,60.5036,8.9767
2/5/2009,4,131.2863,74.8615,10.9812
2/5/2009,5,119.9365,85.9137,10.8310
2/5/2009,6,108.4237,95.4997,10.1003
2/5/2009,7,97.0854,104.6839,10.8923
2/5/2009,8,86.0502,114.2140,10.3275
2/5/2009,9,76.1338,124.7358,12.2833
2/5/2009,10,67.4277,136.8562,14.6080
2/5/2009,11,60.6422,151.0333,15.7632
2/5/2009,12,56.5258,167.2380,15.9650
2/5/2009,13,55.6900,184.5763,16.8317
2/5/2009,14,58.2779,201.4977,17.9148
2/5/2009,15,63.8676,216.7089,18.5253
2/5/2009,16,71.7366,229.7916,17.6843
2/5/2009,17,81.1567,241.0250,15.2897
2/5/2009,18,91.6428,250.9727,13.4332
2/5/2009,19,102.8968,260.2652,11.2822
2/5/2009,20,114.3511,269.5879,10.9750
2/5/2009,21,125.8090,279.8188,10.3542
2/5/2009,22,136.8534,292.3505,10.0683
2/5/2009,23,146.7089,309.6884,9.8137
2/6/2009,0,153.7190,335.4853,9.6038
2/6/2009,1,155.2764,92.9923,8.8487
2/6/2009,2,150.5267,39.2357,8.0777
2/6/2009,3,141.7275,60.1395,7.6947
2/6/2009,4,131.1025,74.5323,7.2835
2/6/2009,5,119.7630,85.6195,6.0676
2/6/2009,6,108.2495,95.2313,7.7644
2/6/2009,7,96.9020,104.4337,8.0108
2/6/2009,8,85.8499,113.9779,7.3918
2/6/2009,9,75.9126,124.5150,10.5175
2/6/2009,10,67.1785,136.6595,12.7308
2/6/2009,11,60.3643,150.8801,12.6745
2/6/2009,12,56.2254,167.1547,12.9445
2/6/2009,13,55.3815,184.5817,13.2045
2/6/2009,14,57.9785,201.5868,13.4812
2/6/2009,15,63.5893,216.8586,13.1737
2/6/2009,16,71.4829,229.9780,12.8878
2/6/2009,17,80.9271,241.2334,11.6313
2/6/2009,18,91.4266,251.1973,8.5725
2/6/2009,19,102.6936,260.5065,7.4655
2/6/2009,20,114.1521,269.8503,6.2177
2/6/2009,21,125.6054,280.1088,5.8743
2/6/2009,22,136.6326,292.6708,5.6006
2/6/2009,23,146.4547,310.0119,5.2765
2/7/2009,0,153.4227,335.6808,4.8684
2/7/2009,1,154.9720,92.8720,4.8737
2/7/2009,2,150.2649,38.8994,4.9403
2/7/2009,3,141.5109,59.7779,4.7722
2/7/2009,4,130.9124,74.2034,4.9584
2/7/2009,5,119.5837,85.3245,3.8466
2/7/2009,6,108.0696,94.9618,3.4796
2/7/2009,7,96.7133,104.1823,2.6739
2/7/2009,8,85.6446,113.7407,3.7327
2/7/2009,9,75.6861,124.2933,6.9582
2/7/2009,10,66.9241,136.4625,10.0107
2/7/2009,11,60.0813,150.7275,8.0426
2/7/2009,12,55.9202,167.0737,7.2802
2/7/2009,13,55.0690,184.5913,8.4278
2/7/2009,14,57.6761,201.6817,8.7865
2/7/2009,15,63.3088,217.0144,9.0557
2/7/2009,16,71.2279,230.1705,8.2565
2/7/2009,17,80.6967,241.4474,6.9765
2/7/2009,18,91.2102,251.4273,5.9784
2/7/2009,19,102.4901,260.7529,5.4216
2/7/2009,20,113.9527,270.1178,5.0685
2/7/2009,21,125.4008,280.4040,4.3811
2/7/2009,22,136.4104,292.9963,2.8262
2/7/2009,23,146.1982,310.3404,1.9024
2/8/2009,0,153.1231,335.8822,1.9734
2/8/2009,1,154.6629,92.7605,1.6501
2/8/2009,2,149.9970,38.5698,1.6907
2/8/2009,3,141.2880,59.4188,1.7513
2/8/2009,4,130.7162,73.8748,0.6288
2/8/2009,5,119.3985,85.0290,-0.1434
2/8/2009,6,107.8843,94.6914,-0.7297
2/8/2009,7,96.5192,103.9299,-1.1994
2/8/2009,8,85.4343,113.5025,-0.3217
2/8/2009,9,75.4545,124.0708,0.7350
2/8/2009,10,66.6646,136.2651,1.1231
2/8/2009,11,59.7933,150.5756,3.1593
2/8/2009,12,55.6103,166.9950,3.9625
2/8/2009,13,54.7524,184.6051,5.1229
2/8/2009,14,57.3707,201.7822,5.6780
2/8/2009,15,63.0263,217.1765,6.3656
2/8/2009,16,70.9717,230.3689,5.3891
2/8/2009,17,80.4655,241.6670,4.6253
2/8/2009,18,90.9934,251.6624,3.2512
2/8/2009,19,102.2862,261.0043,2.8435
2/8/2009,20,113.7528,270.3902,2.0388
2/8/2009,21,125.1955,280.7041,1.4020
2/8/2009,22,136.1867,293.3266,1.4678
2/8/2009,23,145.9395,310.6735,0.7655
2/9/2009,0,152.8203,336.0889,0.0003
2/9/2009,1,154.3491,92.6575,-0.8808
2/9/2009,2,149.7231,38.2470,-1.9368
2/9/2009,3,141.0587,59.0625,-1.5602
2/9/2009,4,130.5140,73.5467,-1.3292
2/9/2009,5,119.2076,84.7330,1.0415
2/9/2009,6,107.6936,94.4201,3.4505
2/9/2009,7,96.3199,103.6764,3.9157
2/9/2009,8,85.2190,113.2633,3.9988
2/9/2009,9,75.2179,123.8474,4.3360
2/9/2009,10,66.4002,136.0673,5.5105
2/9/2009,11,59.5005,150.4243,6.7533
2/9/2009,12,55.2959,166.9186,7.3228
2/9/2009,13,54.4320,184.6233,7.7187
2/9/2009,14,57.0623,201.8885,7.9300
2/9/2009,15,62.7419,217.3446,8.3758
2/9/2009,16,70.7145,230.5732,8.3773
2/9/2009,17,80.2336,241.8922,7.5216
2/9/2009,18,90.7764,251.9027,5.2487
2/9/2009,19,102.0821,261.2606,4.5016
2/9/2009,20,113.5524,270.6674,4.1003
2/9/2009,21,124.9892,281.0089,3.4332
2/9/2009,22,135.9615,293.6616,2.6484
2/9/2009,23,145.6785,311.0109,2.4188
2/10/2009,0,152.5143,336.3007,1.8517
2/10/2009,1,154.0308,92.5628,1.3166
2/10/2009,2,149.4434,37.9310,2.0725
2/10/2009,3,140.8233,58.7091,2.1191
2/10/2009,4,130.3058,73.2192,1.0903
2/10/2009,5,119.0112,84.4366,1.1192
2/10/2009,6,107.4975,94.1481,0.8413
2/10/2009,7,96.1156,103.4221,0.0917
2/10/2009,8,84.9990,113.0232,-0.0633
2/10/2009,9,74.9765,123.6232,2.0756
2/10/2009,10,66.1310,135.8692,3.2321
2/10/2009,11,59.2030,150.2735,4.2427
2/10/2009,12,54.9771,166.8446,3.1148
2/10/2009,13,54.1077,184.6458,2.9192
2/10/2009,14,56.7512,202.0004,2.7025
2/10/2009,15,62.4557,217.5189,2.9358
2/10/2009,16,70.4561,230.7834,0.9573
2/10/2009,17,80.0011,242.1227,-0.7497
2/10/2009,18,90.5513,252.1480,-0.6661
2/10/2009,19,101.8776,261.5216,-0.4192
2/10/2009,20,113.3516,270.9492,-1.3377
2/10/2009,21,124.7822,281.3184,-1.9818
2/10/2009,22,135.7349,294.0010,-2.9155
2/10/2009,23,145.4152,311.3524,-4.5316
2/11/2009,0,152.2052,336.5173,-4.9224
2/11/2009,1,153.7082,92.4760,-5.3854
2/11/2009,2,149.1580,37.6218,-6.1060
2/11/2009,3,140.5819,58.3587,-6.4201
2/11/2009,4,130.0918,72.8926,-6.1514
2/11/2009,5,118.8092,84.1401,-5.7576
2/11/2009,6,107.2962,93.8754,-5.9009
2/11/2009,7,95.8987,103.1669,-6.3395
2/11/2009,8,84.7819,112.7821,-5.4545
2/11/2009,9,74.7302,123.3983,-2.2425
2/11/2009,10,65.8571,135.6707,0.3255
2/11/2009,11,58.9008,150.1234,2.3303
2/11/2009,12,54.6539,166.7728,3.4133
2/11/2009,13,53.7798,184.6725,5.3964
2/11/2009,14,56.4373,202.1181,5.9784
2/11/2009,15,62.1679,217.6993,5.5785
2/11/2009,16,70.1968,230.9994,5.6022
2/11/2009,17,79.7680,242.3586,4.8064
2/11/2009,18,90.3339,252.3983,2.4335
2/11/2009,19,101.6729,261.7874,0.9250
2/11/2009,20,113.1503,271.2356,0.0082
2/11/2009,21,124.5742,281.6323,-0.1419
2/11/2009,22,135.5068,294.3447,-0.7394
2/11/2009,23,145.1496,311.6977,-0.6836
2/12/2009,0,151.8930,336.7382,-0.4902
2/12/2009,1,153.3812,92.3969,-1.5412
2/12/2009,2,148.8670,37.3194,-2.1768
2/12/2009,3,140.3345,58.0115,-2.3217
2/12/2009,4,129.8721,72.5669,-2.1564
2/12/2009,5,118.6018,83.8434,-3.0875
2/12/2009,6,107.0898,93.6021,-3.7387
2/12/2009,7,95.6695,102.9108,-4.1437
2/12/2009,8,84.5596,112.5402,-4.3438
2/12/2009,9,74.4793,123.1725,-2.4510
2/12/2009,10,65.5786,135.4718,-0.3362
2/12/2009,11,58.5941,149.9738,1.2033
2/12/2009,12,54.3264,166.7032,1.6546
2/12/2009,13,53.4483,184.7036,2.2088
2/12/2009,14,56.1209,202.2414,2.9903
2/12/2009,15,61.8783,217.8857,3.3813
2/12/2009,16,69.9367,231.2211,2.8784
2/12/2009,17,79.5344,242.5997,2.1951
2/12/2009,18,90.1165,252.6533,1.3992
2/12/2009,19,101.4680,262.0577,1.0761
2/12/2009,20,112.9486,271.5264,0.3497
2/12/2009,21,124.3654,281.9505,-0.1574
2/12/2009,22,135.2772,294.6925,-0.6990
2/12/2009,23,144.8819,312.0464,-1.7347
2/13/2009,0,151.5778,336.9631,-3.0193
2/13/2009,1,153.0502,92.3251,-3.3326
2/13/2009,2,148.5706,37.0238,-3.6812
2/13/2009,3,140.0812,57.6675,-4.1462
2/13/2009,4,129.6467,72.2422,-4.7562
2/13/2009,5,118.3891,83.5467,-5.1673
2/13/2009,6,106.8784,93.3283,-5.1499
2/13/2009,7,95.4441,102.6540,-5.1194
2/13/2009,8,84.3323,112.2974,-5.0315
2/13/2009,9,74.2239,122.9461,-4.3767
2/13/2009,10,65.2955,135.2725,-3.6877
2/13/2009,11,58.2830,149.8248,-3.0183
2/13/2009,12,53.9948,166.6359,-1.8610
2/13/2009,13,53.1134,184.7389,-2.0193
2/13/2009,14,55.8019,202.3704,-1.5109
2/13/2009,15,61.5873,218.0781,-1.1965
2/13/2009,16,69.6757,231.4485,-1.3463
2/13/2009,17,79.3004,242.8460,-1.9198
2/13/2009,18,89.8988,252.9132,-3.4214
2/13/2009,19,101.2628,262.3324,-3.8428
2/13/2009,20,112.7464,271.8214,-4.0023
2/13/2009,21,124.1558,282.2729,-4.0877
2/13/2009,22,135.0462,295.0440,-4.3181
2/13/2009,23,144.6119,312.3984,-4.5300
2/14/2009,0,151.2597,337.1918,-4.6292
2/14/2009,1,152.7151,92.2605,-4.9051
2/14/2009,2,148.2690,36.7349,-4.8889
2/14/2009,3,139.8223,57.3270,-4.8950
2/14/2009,4,129.4158,71.9187,-4.9022
2/14/2009,5,118.1712,83.2501,-5.1932
2/14/2009,6,106.6620,93.0540,-6.2967
2/14/2009,7,95.2145,102.3965,-7.6798
2/14/2009,8,84.1000,112.0538,-7.0048
2/14/2009,9,73.9640,122.7188,-5.8789
2/14/2009,10,65.0081,135.0729,-4.6040
2/14/2009,11,57.9676,149.6763,-4.4169
2/14/2009,12,53.6593,166.5708,-4.5644
2/14/2009,13,52.7750,184.7786,-4.2301
2/14/2009,14,55.4806,202.5052,-3.9805
2/14/2009,15,61.2949,218.2765,-3.8060
2/14/2009,16,69.4141,231.6815,-3.8399
2/14/2009,17,79.0661,243.0973,-3.6988
2/14/2009,18,89.6812,253.1776,-3.7477
2/14/2009,19,101.0575,262.6115,-5.0158
2/14/2009,20,112.5438,272.1206,-5.4547
2/14/2009,21,123.9453,282.5992,-6.0123
2/14/2009,22,134.8137,295.3992,-6.2493
2/14/2009,23,144.3397,312.7533,-6.1293
2/15/2009,0,150.9386,337.4239,-6.3846
2/15/2009,1,152.3762,92.2026,-7.3094
2/15/2009,2,147.9622,36.4527,-7.7135
2/15/2009,3,139.5579,56.9900,-5.1525
2/15/2009,4,129.1795,71.5966,-5.9874
2/15/2009,5,117.9481,82.9537,-5.4875
2/15/2009,6,106.4408,92.7794,-4.9198
2/15/2009,7,94.9809,102.1384,-3.6447
2/15/2009,8,83.8629,111.8095,-2.4464
2/15/2009,9,73.6998,122.4908,-0.3511
2/15/2009,10,64.7165,134.8728,1.0116
2/15/2009,11,57.6480,149.5283,2.3788
2/15/2009,12,53.3198,166.5080,3.5721
2/15/2009,13,52.4335,184.8225,5.3836
2/15/2009,14,55.1570,202.6456,6.7273
2/15/2009,15,61.0012,218.4808,7.5614
2/15/2009,16,69.1518,231.9200,7.3781
2/15/2009,17,78.8315,243.3537,6.6848
2/15/2009,18,89.4635,253.4466,4.0467
2/15/2009,19,100.8521,262.8947,2.0299
2/15/2009,20,112.3408,272.4238,1.1480
2/15/2009,21,123.7340,282.9292,-0.1333
2/15/2009,22,134.5797,295.7578,-1.3166
2/15/2009,23,144.0653,313.1109,-2.5766
2/16/2009,0,150.6148,337.6591,-2.5255
2/16/2009,1,152.0334,92.1513,-2.4816
2/16/2009,2,147.6504,36.1771,-2.9442
2/16/2009,3,139.2880,56.6566,-4.7455
2/16/2009,4,128.9379,71.2758,-3.7440
2/16/2009,5,117.7201,82.6576,-2.7739
2/16/2009,6,106.2148,92.5045,-2.6014
2/16/2009,7,94.7354,101.8796,-1.9287
2/16/2009,8,83.6211,111.5644,0.5039
2/16/2009,9,73.4313,122.2622,4.3427
2/16/2009,10,64.4207,134.6723,9.9229
2/16/2009,11,57.3244,149.3809,11.5518
2/16/2009,12,52.9765,166.4474,12.5417
2/16/2009,13,52.0888,184.8708,13.4473
2/16/2009,14,54.8313,202.7917,12.6180
2/16/2009,15,60.7062,218.6911,14.5237
2/16/2009,16,68.8891,232.1640,14.0267
2/16/2009,17,78.5967,243.6149,12.7700
2/16/2009,18,89.2379,253.7200,10.3630
2/16/2009,19,100.6465,263.1821,8.8068
2/16/2009,20,112.1375,272.7308,7.2311
2/16/2009,21,123.5218,283.2630,5.2512
2/16/2009,22,134.3443,296.1197,5.0859
2/16/2009,23,143.7888,313.4710,4.5962
2/17/2009,0,150.2882,337.8972,4.1086
2/17/2009,1,151.6871,92.1063,2.7503
2/17/2009,2,147.3338,35.9081,3.7612
2/17/2009,3,139.0128,56.3270,4.6076
2/17/2009,4,128.6911,70.9566,6.6248
2/17/2009,5,117.4871,82.3618,6.3694
2/17/2009,6,105.9843,92.2294,6.1246
2/17/2009,7,94.4940,101.6204,5.3053
2/17/2009,8,83.3748,111.3187,5.6513
2/17/2009,9,73.1588,122.0328,7.3761
2/17/2009,10,64.1209,134.4715,7.8068
2/17/2009,11,56.9968,149.2339,6.8213
2/17/2009,12,52.6296,166.3890,7.2500
2/17/2009,13,51.7411,184.9234,8.3527
2/17/2009,14,54.5035,202.9435,7.9207
2/17/2009,15,60.4102,218.9072,7.5838
2/17/2009,16,68.6259,232.4135,7.3243
2/17/2009,17,78.3617,243.8810,6.8225
